diameter_3d
4.840339880161438
4.853714745476471
4.867844624968727
4.854545606709507
4.835326010000069
4.874609124902153
4.857311901283195
4.863403212775606
4.824358781382503
4.872336410536229
4.84535765436129
4.846619727104546
4.872952246706468
4.8688709551474565
4.82771267591289
4.808543888348364
4.825427302683576
4.847452397009514
4.808408548397381
4.793532790446449
4.8121811049377285
4.81786736411131
4.788887355754452
4.7946933130859675
4.76837558047974
4.781390758585474
4.7328765989153965
4.80496249994952
4.727053628123969
4.748738477542542
4.749927566993843
4.708830685666032
4.694238707836429
4.735937039327228
4.711965520594303
4.697894088131147
4.699977312788668
4.704580297982779
4.6920678368868325
4.674506530996333
4.6912390456538695
4.685370177499991
4.676686796128717
4.687703911148308
4.679293262626772
4.665639674217288
4.684296985526577
4.662683523283024
4.675198034309016
4.6813940624061985
4.715631925415336
4.696272130077613
4.668499053414293
4.707832391286145
4.698279167214425
4.655256647736176
4.677752667527538
4.711270095981172
4.662494354399708
4.705266269413188
4.657799503660406
4.646434319321322
4.638125228112554
4.647026399407561
4.6367716910197405
4.666250707940459
4.646330775284725
4.676759650971317
4.6543802627860265
4.686096632549874
4.688419899003832
4.677117240776796
4.679227753927032
4.702903384706266
4.688187668310792
4.701421898170482
4.699538570059906
4.69283677054635
4.697644511959635
4.707759224079246
4.69862491330171
4.707308932790622
4.687077416731312
4.69800798485808
4.673590906432437
4.684279774613895
4.78180050504283
4.781781836816771
4.6183667049880865
4.619714206878372
4.578448531233559
4.582574098591068
4.567302240404638
4.578343208287279
4.516715265349997
4.495999006138984
4.458685810629717
4.409899470721059
4.356198113955249
4.325760885258928
4.224282747769466
4.277401315782778
4.259942024892362
4.250409736950346
4.216695666234449
4.17965505301016
4.153988344549179
4.114272487757969
4.0955323462060145
4.075201750392758
4.0381083762464804
3.991153066209489
3.9733967708920375
3.9519225745233144
3.94889161532143
3.9173994070133364
3.911281376477195
3.89145808129526
3.9284943097884626
3.9030990695904593
3.8729004333826675
3.8427674409922536
3.8201160368238267
3.78831879330964
3.7972737961090512
3.7916340801509607
3.7777592689650326
3.743406392904269
3.7494310964555995
3.741781528673713
3.760874624511231
3.728568147844687
3.7527451954453896
3.873846695807192
3.909326102724787
3.86013324522558
3.8622020016937118
3.8590455929764698
3.804040082939979
3.8178240935928334
3.8038750147508336
3.757223394237014
3.8129795840487537
3.8093933871769243
3.787328051379247
3.772958048223365
3.7709730837306927
3.7385274459293494
3.717704027801703
3.7699401986545866
3.774755110267575
3.7705377725921303
3.752977181042941
3.769883782083745
3.7588488661678894
3.7589669514619595
3.8002157796979406
3.757597167006219
3.7668125031396547
3.7569780998580886
3.7705459416308735
3.7857018490396754
3.806466990867532
3.7531674838942948
3.7619434892500885
3.7789649429599836
3.8157782094572212
3.8072123761622487
3.8472393337641737
3.836221477596999
3.8453276468599342
3.826657559551063
3.859720846139932
3.858189108370764
3.891614973367793
3.907037688682521
3.939497291571303
3.918681614298097
3.9414814688195112
3.9218013961067744
3.9368890920650395
3.9281293803657475
3.963862711341681
3.957568054997433
3.9195287287144676
3.945900054787986
3.9476860383276877
3.956019629442985
3.9624454978507666
4.13137576777825
3.9733991371217847
4.084158502675745
3.986198194827404
3.981021483565949
4.010333897746151
4.023855428790857
4.033469932632378
3.9883616692619612
4.041607854371437
4.022491916840931
4.017524416814407
4.023864247634693
4.013153547222831
4.012662361370221
4.0751838059254615
4.05246064384899
4.047378968511467
4.067543699721043
4.098026525653528
4.050900833954203
4.053567061666854
4.066118524709803
4.095437856368351
4.068003607445412
4.101130128212493
4.0787682505640825
4.05739635845353
4.125850561352788
4.144407591716831
4.126519338791625
4.137907530168088
4.1260281712285565
4.170760900632175
4.1630183693032565
4.160906563970476
4.194366649521882
4.1856154055424755
4.188780099262705
4.1708214814648015
4.21301570243082
4.154145710279733
4.218719849776624
4.208691099698531
4.206359430790807
4.2041145384307566
4.2109584154701825
4.344390036863145
4.441906965687291
4.131541362876317
4.1705201506524086
4.196784621766161
4.161691553324644
4.1654980063460325
4.129330346903777
4.178042960262037
4.214063785281278
4.163360752445728
4.195790400585184
4.169289753270708
4.130283246978742
4.152131640648117
4.15120291478086
4.165819372684108
4.186823541754856
4.190628983551849
4.195942032258336
4.152683206510741
4.184264912478317
4.145963765574251
4.193874094910549
4.146012276620746
4.1560040206436
4.138814984423746
4.162251618959677
4.173362526314651
4.150381578912842
4.110887697675579
4.143881420996305
4.125177150931894
4.141800134193864
4.138652104476901
4.133916893147313
4.0692449140609845
4.1138428170152705
4.076971343649049
4.075719206863276
4.1298094643906875
4.146719757342698
4.1152016630727895
4.09880481719394
4.1505949970803675
4.114947265249923
4.140780355880355
4.095541589520879
4.094255087931929
4.064373549428232
4.083845106229187
4.096965672867739
4.114576486614783
4.117127224884523
4.082181809394669
4.08408668699335
4.078399523150333
4.07455742126562
4.097343650879805
4.067420719834977
4.066239592271708
4.1407451618165645
4.137673591012637
4.113637823077133
4.154650559939756
4.148975442152797
4.142015931271676
4.105584672575208
4.152267117066212
4.176026318654857
4.144290819528693
4.134891408280514
4.1541912775473575
4.11867693058679
4.146685194516574
4.1349079701461005
4.139864024993198
4.152948306270685
4.122269237611812
4.143607568428614
4.1417359936331
4.14523684585373
4.167583755636573
4.15276254573249
4.14118738585605
4.1624019093034805
4.164443437751078
4.158042801082366
4.1629769342564575
4.1603860609260455
4.173644701706158
4.175650138202924
4.214832714554308
4.186159463359838
4.169931216938709
4.185451690873406
4.159007580662941
4.177374765922225
4.1853500144247056
4.167631013968345
4.187764900766252
4.222066566119634
4.214718733131432
4.195675367662859
4.229484440163295
4.194769256903182
4.214176887455739
4.207718193894467
4.150438103961888
4.23467068435633
4.195298780792042
4.237642406547667
4.208942970555735
4.2137782247025095
4.184928385095561
4.192316126013786
4.2028740624848435
4.248133342287769
4.236788949988293
4.174682079925781
4.1795325987844905
4.184657591840474
4.158855231890602
4.168094942070753
4.185873251850908
4.163364701815899
4.144775903897134
4.131165182190181
4.19226632483382
4.186883004823537
4.17170624918398
4.186669627853914
4.196552827700628
4.184060725526138
4.1778954484888855
4.163298160669437
4.154406598015425
4.180664684815422
4.198946927281491
4.217373664698339
4.190746468633988
4.177766489199288
4.167274539554974
4.177971071992634
4.23888967227023
4.229523183210087
4.222890678148192
4.230056632528975
4.2493813084867655
4.169612880326849
4.239258821990861
4.266198966869318
4.236838313843577
4.24889954678291
4.257844121405771
4.227304289593085
4.211234121957824
4.271078454135246
4.2287402230880815
4.228140209027408
4.243420985522846
4.2497355079347665
4.271437618620683
4.286467996148608
4.265323527920373
4.339053908357059
4.27440647819196
4.2795306496006145
4.323866915354895
4.267215640109226
4.293169662014884
4.292602377010845
4.2469719016760505
4.3073683402915925
4.245876497449518
4.301466545339869
4.241851502568396
4.263848598604991
4.257434288010348
4.266194453259716
4.2139325803795655
4.276993047729053
4.246133745955761
4.264038232457836
4.212793022590436
4.197139991852719
4.239312268233319
4.242109415889019
4.243941222488318
4.24176447295293
4.283878898006478
4.241967271293398
4.278328882208636
4.239165922256012
4.270663371147279
4.25560326306528
4.234218791278491
4.247785777184741
4.258557310439382
4.304370798713295
4.2352802188235685
4.200861831964271
4.256816865020337
4.250427582804308
4.301157983173616
4.28600262451697
4.240406792121203
4.233544085117167
4.25253594606634
4.232607331634141
4.226286823451447
4.2527222269453535
4.2439637531688446
4.236610565830715
4.230832208104434
4.208287372714999
4.205592226200667
4.210316045199357
4.213525692266285
4.209990740048467
4.196603181022159
4.1744145839293925
4.211426070006405
4.198474943620372
4.174349879049328
4.159261154492976
4.160534477787057
4.181836584330421
4.197296048836184
4.2169256600265435
4.193270890645258
4.190400436389842
4.161929925453771
4.152051570747147
4.179860284034264
4.162808521486778
4.164145425207681
4.169984459398157
4.202960797855147
4.172675746575182
4.187504529470099
4.1675492707873865
4.151771117358763
4.170695932235627
4.161441433372908
4.177445526965311
4.126978964202049
4.1564604982452105
4.163003917452236
4.153949944986377
4.123117138500643
4.12780931776234
4.151594102365876
4.148376246280104
4.089414433697318
4.106419322271131
4.076258411240916
4.081165244493007
4.086657237354499
4.084347341892328
4.078489080902151
4.120960360359848
4.1400214471987535
4.1255882115838345
4.110588575822167
4.097840984195806
4.10578580542337
4.086559727224937
4.139951444239218
4.132611433808447
4.149642477529384
4.173660095600089
4.126183663732178
4.144028850233815
4.217644684343243
4.196774506827736
4.187278652704454
4.133015452055269
4.149408516890981
4.178585652480781
4.162916602562189
4.1445612487869905
4.160807220142825
4.1711737515399605
4.200129854030242
4.1764077433692375
4.169154107133027
4.174254515193841
4.124376357369682
4.1389216959754815
4.16633403059148
4.1647461586499475
4.167494644800475
4.1326745865182275
4.180984009975164
4.165318271538157
4.161966711073033
4.198321447212235
4.172202471812248
4.209024674627512
4.202701634231673
4.198650622076588
