gaze_point_3d_x,gaze_point_3d_y
-109.11216492051051,-48.47108467576
-109.06240685879503,-48.24269978142078
-108.75020065322536,-48.25658517516673
-110.04823664337692,-47.46201263213235
-114.54310760978942,-45.22342377678564
-113.68089413371196,-45.49176882937935
-113.2071334492468,-45.30401462765338
-112.11523526098415,-46.41619983579548
-111.98435185048123,-46.75718081453795
-112.24084466608893,-46.71122495517017
-112.50328714628095,-47.19360312810403
-111.08300047609876,-48.17589716646851
-111.13730829121423,-49.23342397868276
-110.65011045796614,-49.60563754636901
-111.14276614183487,-50.68921244953147
-111.41381412370535,-51.260060932081004
-111.02878041933974,-51.71487223738066
-111.11529028297147,-52.346340081401316
-111.03439119869473,-52.65042199456826
-109.2841574721096,-51.73420659079846
-98.29084924930577,-52.95615475110135
-89.14303353061288,-53.918183639227365
-89.54115463422919,-53.94527902126159
-90.7152979584891,-54.558549459997316
-90.86281524462288,-54.87986359323784
-90.44844600676811,-55.50595771052301
-90.52069490953274,-54.90272284063692
-90.86891874561493,-55.12717169627241
-90.2926146880763,-54.54808671386203
-91.15638580652683,-54.45626185744717
-91.39036021099655,-54.66820586590751
-97.6841474810595,-53.97375716486534
-113.23543067447785,-51.8388347709677
-117.13790833991884,-52.25510557379502
-114.01978518609259,-52.31126575606362
-114.76727041491756,-51.68910187813716
-114.86575732650563,-51.93041027159314
-115.49968396538,-52.59725384604098
-115.04057239327722,-52.25932493708118
-114.74845581950163,-53.04056260413769
-115.14016854270669,-54.177667048995914
-114.99246768859305,-55.00320320884378
-114.54887468970884,-55.5653824162094
-114.38394852324569,-55.98861308283083
-114.69376436758418,-56.82849437138095
-114.39213184614638,-57.081860157824686
-113.75686418408756,-57.18517851380666
-114.03933888941114,-57.56187084958819
-113.94696611984585,-58.30945309152088
-112.9710872257288,-58.28713237079527
-113.80878252236445,-58.02529531410928
-113.59780537780915,-58.27811826638557
-114.03655853575194,-57.96261605880346
-114.1726445445521,-58.31026323599018
-113.19769922142576,-57.744286430214345
-113.85399513311859,-57.45570199135704
-114.18570449086857,-57.644531932445474
-114.76520237024305,-57.95424480457525
-114.33893531104596,-58.42064521422508
-115.16734503235082,-58.59596771906454
-114.2660749535633,-59.866315257079734
-115.41997626686471,-59.636629722859155
-115.25154972869217,-59.897610274520964
-115.5790636402067,-58.68543534513242
-115.20406133146228,-60.135916700058075
-115.79898705749721,-60.060325533695234
-116.63094266382326,-60.01008493135218
-115.99654986921854,-60.0201853813271
-116.24579509360498,-59.95705211830168
-116.49113053273965,-59.76963811292269
-116.47974212160943,-59.89265988952585
-116.69616536424489,-60.382328396457496
-116.11165290710258,-60.31240311732843
-116.64991462413953,-59.683895381457525
-115.99531919960177,-59.946544934263976
-116.19446272659715,-60.240701597153844
-116.68986238919321,-59.67838959870988
-116.51794476250453,-59.85661900241512
-115.4226638093761,-59.48493019247572
-113.54544965311393,-59.13422104416207
-103.13910498054474,-60.406648665715984
-98.97295896277674,-59.98576659086245
-99.00922222428761,-60.71285803218204
-101.21721428576265,-61.13397767967804
-102.33863091689014,-60.94871737252084
-102.81046682323789,-59.738130940144835
-103.99071806009175,-60.12966694291449
-104.35791985776554,-58.39622472781192
-106.12712872029212,-57.92208741697152
-105.74855829033118,-57.65604016382163
-105.32839230900525,-56.62048964678584
-105.89513116626475,-56.86477109779065
-106.34375817331147,-57.122328987149295
-107.38421368176384,-56.89380668692203
-107.22507574788321,-56.227832970854266
-106.74565843840588,-56.46566615674451
-106.81778659049914,-57.284329711018195
-106.20239907010608,-57.84035556150362
-107.18432816447473,-57.65212838975473
-98.43706295976463,-58.274981077624346
-78.57925653801598,-60.42421076083212
-71.71384256271531,-58.99393182858437
-72.7257702111604,-60.36783363344828
-73.83462082182179,-60.7476358852843
-73.41559039589168,-60.883986908764584
-73.03295818169526,-60.60458396416392
-73.18954644656269,-61.74775998777723
-73.43664260584693,-62.01374940081181
-73.94158859940386,-61.50686625004388
-74.40045835025211,-61.24920062666997
-76.28890339332604,-60.89696341587833
-78.66892165497825,-61.173658818665615
-80.4175438914968,-61.45907285117568
-81.38531239118953,-60.708200234848384
-81.85475551925269,-60.9280257594136
-83.13417043615182,-61.206338460777665
-83.34301016095928,-61.395464127599844
-83.28546532326857,-61.853627560891745
-83.63388202893955,-61.740357396330964
-83.60861775732943,-61.825584397802054
-83.85055494738123,-61.23130211084961
-82.71602362601612,-61.14094975710141
-81.61533321083819,-61.26100235111475
-80.79026307850654,-60.52807669014174
-72.94509692109125,-61.873436916848064
-66.5245383687848,-61.55731278444064
-66.06204069829045,-62.088881816878526
-64.97061552305009,-61.789071529105634
-64.81114753236835,-62.459290502763906
-63.12241967863692,-62.928634658704645
-62.123932138504244,-62.60230555428829
-61.63225641425721,-62.95768106599323
-61.31158692531957,-62.51303382571863
-60.909789750622316,-62.05905705916092
-60.390624022592746,-61.73172854645342
-59.8808535403718,-62.055514520040354
-60.1147150175081,-61.49780662734395
-60.37434483659077,-61.45617485936234
-60.27227963790083,-61.69456511317164
-60.03238731153074,-61.457778522625425
-60.34574661485312,-61.2113028486521
-60.32406108777605,-60.899635681141625
-60.72066457742477,-60.82188389723295
-60.78437495392827,-60.30609085182748
-60.8403935026888,-59.95952802615086
-60.8472880537199,-60.80420660196489
-61.0901810728397,-60.001835540873564
-60.9425142200421,-60.41306473482655
-61.281216829650305,-59.83440542512255
-61.00860930340741,-60.239606393037135
-61.462621425704356,-60.07834808774697
-55.31475888754033,-60.83158188743527
-44.94212482520028,-61.20315395837877
-45.62438987860868,-60.424912891177776
-45.76478207325715,-60.55051900842662
-45.23406992786329,-60.82738838474713
-45.32599054296738,-61.59691233331959
-45.275900769824275,-61.371387278181984
-45.38545872329654,-61.11224664640432
-45.28306698664319,-61.40059566200105
-45.29174197404427,-61.87047972687333
-45.15089056122645,-61.97295636231723
-45.113839090729655,-61.60847575508579
-45.21770521125205,-61.33909344951084
-45.137862432104505,-61.31413596390212
-44.54285922456016,-61.24980514697648
-44.85958262234889,-61.83366977340852
-44.664155530887115,-61.42883032764316
-44.760898012126525,-61.26213024086308
-45.42062037042746,-61.39617526726776
-45.60843770844045,-61.59181345770619
-44.76449391374965,-61.79168533570617
-45.9235834394042,-62.43618825195031
-45.19456211155021,-62.10614254402028
-45.57391801749682,-62.17525491658564
-46.04638364732949,-62.11684886261615
-45.542234793084994,-62.096492259156065
-46.44547819774638,-62.27716612049244
-53.96750939079183,-62.205246469313956
-54.78078249500479,-61.71497614027961
-54.81193311449467,-61.422990697623476
-54.16575995751262,-61.858099287124276
-54.05154825647722,-61.64539567176642
-54.7936583030486,-61.59804907086855
-54.539799949381496,-61.93181494933017
-54.49388027894885,-61.676761592152396
-54.56642136458786,-61.53564846775361
-54.52548091357313,-62.106598381895694
-54.08950010672545,-61.841416975715724
-54.16643179842852,-61.507179543405115
-54.623159246065605,-61.98417044017375
-53.71162624528612,-60.79936453117361
-54.20402225040051,-60.70046284051196
-54.5841265822195,-61.14263573902911
-54.37206108658399,-60.713930517021005
-54.49359535317075,-60.630328184384375
-52.69109833473948,-60.2923337205647
-43.238913708263986,-61.87586892767434
-43.40373607752201,-60.748536474991155
-44.13332858603974,-60.863404927530176
-44.124205994699224,-61.28832024944458
-43.71882412485692,-61.1662372476564
-43.679266898362556,-61.69823369598621
-43.594207474742205,-61.777519406456925
-43.287994289817675,-61.663414854170625
-42.95602408645341,-61.59181541529273
-43.72902392584565,-61.65359028866176
-43.406025327928475,-61.96218979701474
-44.369129091767455,-62.0213392981295
-43.02174384597819,-62.216975364807304
-43.38147321986149,-62.14443626536821
-43.55622065918581,-61.99391050802928
-52.337040472154705,-62.402369586130455
-57.591205172948904,-62.6325102474315
-58.99136960923095,-62.94097522400802
-57.898938507975885,-62.004105325747176
-58.36104518985833,-61.98503477066278
-58.115234467579114,-61.56823320131411
-58.22744179967831,-62.537889786775374
-57.27934170456197,-61.882513237879046
-57.597775526856395,-62.53548679557212
-57.88871193187993,-62.21675900859753
-58.48640781496761,-63.074115151112935
-57.58689810414474,-62.89365053285431
-57.03220510741663,-63.30247380179684
-57.15303152672967,-63.033967836415165
-57.52229501460139,-62.871578739706045
-57.26974176326323,-62.81569547538497
-58.23627197583822,-63.78988322075357
-57.83764040856517,-63.283289480859025
-58.10054077997518,-62.83112015487757
-57.80466564570584,-63.37289552462572
-58.117789825709494,-63.03144807433106
-58.88125180806876,-63.127072478745454
-58.72691423337939,-63.437758249391806
-59.33207291745064,-64.04868468109166
-58.94796215266244,-63.688498777532075
-59.10000474354865,-62.83297074608813
-54.79922474525105,-62.9830894008813
-38.55100756894778,-62.86564000365625
-39.708240221654705,-61.802742688315696
-43.116315596025586,-61.3245816605038
-43.00967291851963,-61.11729175381492
-42.892096921947505,-61.094734760707595
-42.44127457454451,-60.26997472997163
-42.99251056573323,-60.60082756415399
-44.06374535536393,-60.59570189286183
-43.32276618859795,-60.56264890425923
-43.360591438681254,-59.09347153555582
-43.73015207153055,-59.7643057629485
-44.001227257411486,-60.393699324091514
-44.25208030860374,-60.10161327304832
-44.375821372817455,-60.85783250851012
-44.43260157163961,-60.359482303341196
-44.68753368799891,-60.29566800562265
-44.519614598671474,-60.23972235951969
-44.599268394264534,-60.96074399302233
-44.93385906958983,-60.38887446687942
-46.423704463477094,-60.83338210785294
-66.76020494281359,-57.89915424496442
-96.42827068799608,-51.6935783768212
-125.67838112947183,-46.10265324123278
-143.76136866312538,-42.84288789388208
-148.0261542302954,-42.16583731486861
-146.373211268747,-42.44820999811446
-146.47261029603158,-42.10675906893938
-146.7021733295444,-42.78445769360205
-148.00930288241568,-42.64781037757836
-146.7201068023293,-42.92456033054294
-146.4574185417203,-43.557682919792306
-146.9239677148709,-42.86369409096116
-146.27747979106886,-43.51587956337494
-146.44939914419695,-44.28313280645755
-145.43455569530875,-44.5974866210103
-145.66258176570506,-44.68314616059933
-145.3476459321802,-44.26883485255559
-145.56148156520288,-45.09862285983226
-145.718453974336,-45.07339323652207
-146.75608382172527,-45.1300969448546
-146.4410909973953,-45.019562686003084
-146.08943272025402,-44.881024588301095
-146.4258826615839,-44.946957212027584
-145.4201341367947,-45.253433026803656
-142.57366171112199,-46.759497607110404
-139.07038565252049,-47.21949527257186
-139.17243143893756,-46.81550218952389
-139.85273820073502,-46.874827273140546
-139.89285794551944,-47.209414145867555
-139.5899985571288,-47.17215747595476
-139.69061558850512,-47.46267789673571
-139.5222976299622,-47.46870186189796
-138.80565182674746,-48.0672972678533
-138.68520492444586,-47.403957143791565
-138.2801917878885,-47.72473678282538
-138.0793166665958,-47.68945387835954
-138.30778797461852,-47.32610467938068
-135.78617675604573,-47.04294944155929
-116.1204954546759,-49.47493603500921
-107.5415264009732,-50.78149672786599
-110.81020449582562,-50.73053048319087
-110.99568699149484,-50.824480849268014
-110.80984972319868,-51.44704364135518
-110.88543880763284,-50.85728984510619
-110.66952564785942,-50.59629079888223
-110.66206379218391,-50.84884194371211
-110.96608765493278,-51.58517820858648
-111.07179778469575,-51.50877727547956
-111.30236867141556,-51.47508274083268
-111.38760551893512,-51.387959275482665
-111.64999071521221,-51.924794620532126
-112.19863236124527,-52.2662762529453
-112.38891164782257,-52.624144801102645
-112.78949396127723,-52.630531431784604
-112.48176500149894,-51.63071091051883
-113.18848004260659,-53.66648391937927
-113.01825536205541,-52.625235661636914
-112.94248215548598,-52.808500531195335
-112.91577364201892,-53.26797713074416
-112.93999362359196,-53.5748057702465
-112.98516832134806,-53.045138436824956
-113.3820209630465,-53.6240047994852
-113.17665929306935,-53.00258091370676
-112.25373353961058,-53.05566014323962
-112.80965173680733,-52.52803856122781
-113.6856564179202,-53.405898275093755
-112.64784791030893,-52.1797839984468
-113.16035390856005,-52.87656170198033
-113.83473587300284,-52.99747548820409
-112.00328097492128,-52.11313923720386
-102.21450136423894,-53.12054418076648
-100.19478371842263,-54.69447871827013
-102.43719216998372,-53.36045544058634
-103.1974909619187,-54.197368937145406
-102.00319217344568,-53.96461321759063
-102.42170686220972,-54.72314369323203
-102.26103006906925,-54.125665821675
-102.14158905691815,-53.5513368506823
-102.63485869605123,-54.346613799570875
-102.33136702781614,-54.00369599713481
-102.29774577681127,-54.280025320070145
-102.07528055450774,-54.112848530537576
-102.1793850774131,-54.341542828629194
-102.4829549393658,-54.479888163886294
-102.14399335170354,-54.41950304248707
-96.04542280480567,-55.01091194602997
-77.80021933609223,-55.73812297971219
-78.56898687725096,-54.86430478611998
-79.24773291220268,-55.88130889692938
-79.96488641540631,-55.33811117699497
-78.47604248327185,-54.993520521237336
-79.59179829501406,-55.67211258752939
-80.15427237856223,-54.87581209034993
-79.948104927005,-55.30231413059967
-79.85582252892571,-55.57803436798385
-79.84968349686164,-55.57454381089793
-79.66664985545688,-55.55976323714816
-79.9873799621564,-55.404986198017646
-79.91324637648061,-56.73885677191422
-79.62154418091131,-55.55065512923863
-79.94833635438279,-56.11874653310992
-79.9135012105509,-56.29524458984875
-80.16027753449376,-56.58917728956187
-79.73341665129767,-56.373931601562454
-79.8927756169879,-56.67739020326328
-80.56636444435419,-56.84631546957793
-79.95961748040527,-57.200325370365846
-79.56692237316207,-56.27340180411188
-79.61020173503016,-56.713973046351306
-79.63919045949703,-57.007936303376226
-79.90196778393116,-56.976822404803016
-80.29309399710314,-56.522341378197176
-80.27070076213221,-56.58785270752794
-80.04654895833816,-55.943938520603666
-80.56728694088507,-56.09776219350024
-80.00286768345161,-56.40802606845698
-80.84670879800956,-56.125677226638196
-81.38380873381206,-56.06860679128753
-80.3781549011917,-55.47645853190422
-80.46817810167208,-55.544445619236114
-81.27423828878003,-55.68706691091555
-80.97527869315428,-56.09041389227648
-74.0049440527664,-56.35530336313778
-53.18872001275319,-58.3755275053564
-51.66981840610464,-57.323094764036
-55.346624456791325,-58.51992792290804
-54.418634243300914,-58.68084948486073
-54.15075856038591,-58.7025862427539
-55.238589887824666,-59.63841422881301
-54.703490993845044,-58.25417150802737
-55.57376824383306,-59.68002178910195
-55.44969803955557,-59.72926164846593
-55.96727985800983,-59.48275310415642
-55.297838778494096,-59.65865106536003
-56.1373652444893,-59.48480712581272
-56.74308243467161,-59.61060887896411
-56.84776693578288,-59.60416074704815
-56.67203929806106,-59.94117034750301
-56.481218339164606,-59.916251755002754
-56.656362850205184,-59.59776462244597
-56.85007723924198,-60.09613711381537
-56.69587700563605,-59.76793613603175
-57.03457983805737,-59.78861340990546
-56.662072613343184,-60.0170503270935
-56.08645228593553,-59.996790351213775
-53.83804400576867,-61.0373262255875
-50.49789425316259,-61.143877998401116
-52.23156538442144,-61.09536558477943
-51.3073223996371,-61.20731154628209
-52.474009135430855,-61.82693059136125
-51.872420189668134,-61.54380002142105
-52.750167435321806,-61.87772107208609
-52.78015137521214,-61.9447603814685
-52.767818257621144,-62.24640375578403
-52.767818257621144,-62.24640375578403
-52.7980817878832,-61.73086679024021
-52.69209108941818,-61.939783483333976
-53.279702095967124,-61.85387749670873
-53.50320301710414,-62.18690682144721
-54.036895760154884,-61.37411014925344
-53.94402578921627,-61.81195989028945
-53.71043076441085,-61.34313515130164
-53.739571079466295,-61.034295153814455
-54.556541469050046,-61.14037054646553
-54.12786074768462,-60.910546357666036
-55.614417726712446,-61.42079407123529
-71.21426041604556,-59.1715063042955
-100.11601616964347,-51.629700847867575
-126.852143001386,-45.23647107271259
-149.7295836678848,-40.83957820929621
-151.09847374629476,-41.36304074759438
-147.8557215083959,-42.40323817914762
-149.20674025931186,-41.97447928954517
-150.3794145157641,-42.064651159123386
-149.81694171758878,-41.70175403348105
-149.60405995345442,-41.96783314029821
-150.1003511561345,-41.80910780769441
-149.9357515583255,-41.913784740080565
-149.81860333875906,-41.88494764380044
-150.1489717075878,-41.860280771346304
-150.18959740391324,-42.02677584365953
-150.86787296751243,-42.412367421486096
-150.521257438431,-42.89230802077306
-150.47862038990093,-42.22894729351119
-150.86698920899317,-42.48010852375587
-150.87841471796315,-42.03648457296218
-156.02433872624403,-41.72231112203017
-154.46252658152622,-43.275713986097415
-155.79125051529553,-41.88318707451779
-155.3547924482932,-42.52793889640305
-155.2846521816086,-42.271492288179324
-155.2128188714577,-43.89588691090395
-154.90279126956267,-42.65033661541894
-154.80218884953302,-44.29706233088572
-154.93931743373778,-44.543510285358806
-154.96305780539066,-43.327928053920566
-154.7129005668205,-44.4781457634179
-155.0168762292187,-44.21822685885992
-154.05623402374073,-43.23744552017796
-154.5126371805565,-44.01372297551695
-149.24253962351884,-44.302036764114526
-131.15144666397399,-47.524986572340126
-130.63213046669156,-47.54942318357725
-132.67625524206943,-47.23721055593505
-132.73218025202792,-47.00689422964219
-131.91485508250184,-46.98339648190383
-131.8255335371554,-47.04548848790242
-132.11193286623853,-46.8120428205369
-131.21552788717844,-47.220656174655225
-131.35017897874204,-47.76558009763072
-131.88720419629175,-47.465578371728206
-131.43280355178,-47.774974808797324
-132.66728081968205,-47.559725424189445
-131.97561314032086,-48.3475970458164
-131.51988948566077,-47.539889770402034
-132.19424341453674,-47.75138726001459
-131.1265178075962,-48.062681137927186
-132.37225226974473,-48.91269671352688
-132.5385107698868,-48.80874546446584
