gaze_point_3d_x,gaze_point_3d_y
-92.35224863669129,-153.27690245936265
-91.69523671876462,-153.13845189943225
-93.47915368673304,-158.4487078282933
-94.0841009369476,-153.22106159906107
-93.37259461037914,-153.47558889058465
-92.77477413215425,-153.33716660021224
-96.03448651771015,-153.92403542274243
-95.18399444370459,-153.73124736919502
-98.4921694675362,-154.326186749823
-70.1390519241038,-163.98989173208497
-95.18050734954761,-152.63580875995035
-95.12539389464277,-158.8142923805675
-95.85599921344021,-153.58647346988246
-95.26240124645946,-153.83947917673132
-93.3608607616031,-158.42435677575276
-94.3968675672279,-153.24695441387667
-97.64883039855215,-154.22163454140147
-69.32921152445886,-163.88210793386318
-94.4429297348685,-152.5131125351068
-106.35858680650034,-145.94738842104977
-119.82851511035813,-138.34787272443052
-152.9534649116846,-130.93517174168375
-193.97786064656034,-120.64340091236348
-202.8615204462847,-118.40946187373727
-183.3686022407222,-138.50879824530827
-201.54389192342114,-119.67223309231824
-185.38203786376215,-127.6050618025338
-201.72704793466502,-114.43757964466786
-185.22727977956214,-136.1418099715434
-201.65365167535066,-122.0060104870086
-185.565277559741,-127.06551876135002
-201.85259542426837,-114.12266261399404
-188.5609007261481,-136.65756132693585
-203.22597855181309,-127.29440553911382
-187.07670144972414,-127.41037307243819
-201.96986212257505,-119.70864599027057
-205.359508491047,-120.44812075198296
-192.6601192995326,-126.00496246894133
-193.90545493558488,-129.23991786075808
-193.76129086196417,-128.54613582243252
-193.82850769257453,-128.396156779575
-207.28789779732136,-120.7394747520159
-209.23117233846088,-126.33197580688552
-208.93513889690436,-130.1294893847024
-194.3135872256834,-129.58964396391315
-205.832813598743,-121.16109192919396
-192.1804071267562,-129.087777900385
-206.6512371588836,-120.84467009702925
-209.91317276955186,-121.67124637301323
-195.7436949600483,-137.70280444749227
-205.45484225535722,-122.49685528545048
-192.23025298908888,-129.2078353085632
-206.6079259143066,-121.13795008754794
-209.80586642014984,-121.99416834848338
-193.21517313115893,-128.9197903910543
-203.3382326381685,-124.71902069066407
-188.3453990687033,-141.1575907685403
-191.90575800045195,-134.819299188355
-190.82106369060116,-129.33250321769572
-170.5490775596162,-130.4946584039218
-185.68809406023195,-122.86219637376831
-170.1572749261147,-131.7106312288158
-169.72596853709408,-131.33769972214765
-183.25158678762332,-123.76681935134607
-168.5875183695874,-132.13208808332587
-168.54533459473058,-131.63919344749806
-183.94855520554842,-129.70230968641653
-186.63817401069952,-130.2860455356238
-167.84941428424762,-131.3195969244861
-167.7232540630518,-130.34993778051305
-179.82929628001557,-127.67806151508874
-182.73713187901328,-128.3044868925866
-186.33784737649123,-128.6822977066497
-168.01730842722762,-131.32926468881476
-168.26924257212838,-132.1512759287621
-181.6951319051518,-124.58110202850555
-184.48874048449957,-125.57248407895041
-183.37317929223246,-129.89910301071902
-187.33162712433952,-129.99541730685294
-166.57763481644315,-139.92617607204107
-183.02649404004134,-127.01130475398766
-171.30962543634743,-140.37709454747886
-144.85068805718612,-136.02768855513912
-144.96938913200597,-134.9188421668432
-145.61651608953318,-134.4428288128729
-146.57641020820893,-136.12268349243647
-144.46815447898786,-134.76194854208836
-157.96211813653034,-127.42681905411199
-145.0884277900019,-136.29709028869502
-145.27018753133189,-134.90153021245385
-144.2952453986448,-135.00931585816184
-144.78751956040907,-133.90318812887472
-143.51556572862805,-135.1438924093876
-146.3285511734656,-134.019608214304
-145.87799404782007,-136.2088757049498
-159.23370488911056,-128.64568243277748
-156.81476204019083,-133.7381999987052
-145.7033975858541,-134.90211024571326
-143.6424369649039,-144.10829286108847
-116.32737064474341,-137.29317574102728
-135.68674451364592,-131.1567204256098
-137.5787282331778,-132.23181743855255
-123.16108735168973,-136.68130707446025
-123.64513115126272,-136.74544228336353
-135.65423507777405,-134.08355769543985
-134.3021076313382,-134.11056941161246
-137.6533760003921,-134.70476261314784
-135.68223559031745,-139.24859085581667
-124.49240402679942,-137.82484108705486
-137.42017864508682,-135.32557160134965
-124.4449896073389,-138.03893050356683
-125.16631035334936,-137.19744552591825
-124.12508660114617,-137.97341245612412
-124.59116066384539,-136.9841082367832
-136.560056770556,-134.46207853032237
-126.76218287261017,-137.58239083554415
-134.94727405684574,-136.52002542792542
-135.11536385961392,-136.98839574341685
-142.05945123652447,-138.3809331361692
-144.9358105184826,-138.94475345341522
-143.12132331319785,-143.5689551839724
-135.4060608350935,-135.07327419508124
-135.0822024777264,-136.90269768213994
-136.13940908825657,-137.22461778696794
-143.08622259428375,-138.6273526060084
-142.38844826796168,-138.42384267964644
-135.41397417781582,-136.39060422838287
-136.15254068845297,-136.10552584852502
-135.94029411303177,-135.49312226735765
-135.98717672481908,-136.0617163796511
-143.03835643858173,-137.4405280570162
-134.98953294878427,-137.17907322667455
-147.6826290879574,-134.64295849674627
-135.45427866969777,-137.4148285587325
-134.33503071851194,-137.00172338339982
-147.96868044787524,-129.68327587874126
-141.83471825632984,-134.06977995059992
-135.06314936077976,-135.83686641053896
-134.78358348089387,-137.3272837180219
-134.60465073417555,-136.87582225139175
-143.09182573678527,-133.57815210043162
-142.30557216642447,-133.7022309608276
-134.8359711553504,-137.24863592720126
-135.08446779555067,-136.42925421762803
-132.63331483540446,-137.29346972158777
-144.93215626247866,-134.68944289585048
-133.0890822318108,-137.9098009938154
-138.83227734103676,-133.58174644800587
-117.6219691744949,-139.24176684440474
-132.83307844101765,-131.4791064564465
-124.94854378847404,-140.7018517281708
-128.83858759279863,-140.7258969297777
-133.33211562282244,-136.65625058399365
-131.28918115868663,-141.68279616514866
-121.28959108518339,-137.7960579987094
-125.44660699088914,-138.79454294793658
-121.3544534143555,-139.48882202679562
-135.16552055294312,-132.13868432804404
-121.49781436468817,-138.43114851653564
-129.5954020872241,-139.42439244242865
-127.30949042950061,-144.03604206778158
-132.25256644071507,-139.70311710386835
-135.30363660105942,-140.78940691936754
-133.42767265696912,-145.48443420801362
-137.01833960018456,-145.94249962261216
-120.47865712868881,-147.67337637465985
-90.6012242697469,-156.67959004122235
-89.78352851593229,-150.75201996184165
-94.29318355927217,-147.37585477142028
-96.8572413822854,-148.56222702263167
-95.71889101322807,-148.6387626712155
-97.35034581388726,-154.2455048731471
-96.36691657311064,-154.02518841173617
-95.57810080814073,-154.25625832774534
-96.18792221350623,-149.75241306223916
-93.89317798656148,-155.03265480091187
-97.0521827129603,-155.60680101337715
-95.99629632045156,-155.79447988872354
-96.66595787025366,-151.31223798565185
-95.82485281008277,-151.87424226422266
-95.09503861409704,-152.04692647461536
-91.8577066857411,-146.74751283634808
-92.6337150929987,-142.52461892519716
-95.66524894935986,-143.65195399112508
-94.6406149454208,-143.6071862729505
-93.93310355174586,-143.622844850414
-91.86176452604866,-148.3932698372126
-92.59404622403198,-143.34226538244593
-87.83108573985103,-143.02389558307638
-91.29646777935622,-143.81513498677703
-94.15997000865042,-144.50080842817752
-97.07045181545706,-145.20063381162626
-96.15271561996994,-145.18027079480547
-95.55178873329263,-145.22052732500094
-94.9478411072804,-145.26096725623546
-95.688795960092,-140.53854565017528
-98.89093945483523,-141.62658073018687
-96.68779297769345,-146.29792577151056
-96.25363683723566,-145.95833598122076
-97.05949319381696,-141.24979432141723
-95.06194605168426,-146.37481024317552
-94.6197842866701,-146.035468891086
-97.94499951744024,-146.82027169693163
-97.13410002779347,-146.82447085198373
-96.64003279693003,-146.88943057402622
-100.01015970148467,-147.68868409705726
-97.86225513443196,-152.44757450099763
-98.91993292299227,-147.47215849744452
-102.21991311612851,-148.67796160765266
-101.53459948129071,-148.70830121433983
-103.566541052719,-154.27372632042858
-100.63214096547321,-148.53246191554274
-88.69776228897311,-144.45847339700373
-96.90709150296894,-146.31419797452844
-99.6940269772791,-146.96796893024342
-102.84577999670694,-147.69680791855126
-102.21525386130583,-147.7009915730173
-96.65317546722511,-151.77462598111754
-78.32374472635152,-158.15049943394163
-80.50173550553089,-153.12449738741358
-79.68459657506548,-153.68273603834643
-82.9071732181308,-154.56690209134686
-79.36133348683745,-149.23455026263636
-78.884592812047,-149.7759428159606
-82.14230904702407,-150.5833355666923
-81.18805531247381,-150.62797585115777
-79.18985646545903,-155.4680507738135
-80.00946020530009,-150.5260735859661
-79.26010540887202,-151.02257422857028
-82.56448164719768,-151.8444151667043
-80.29008200114268,-156.6356471041953
-79.80504154053284,-156.44444406860637
-79.20342739025267,-156.64359132855583
-74.65712629802118,-156.13370723330715
-65.003235762018,-159.69934039877063
-64.93289124179967,-159.67341812435276
-65.43572923453308,-155.19806776878033
-64.50017544027463,-155.7594109424319
-64.99358134092452,-151.1949334749689
-64.07271079712709,-151.67960327328257
-67.27717912462208,-152.47357052476892
-66.19725474314188,-152.5215273303207
-65.44447058980305,-152.62775896585185
-64.68827701422552,-152.73449222151757
-67.94143134181476,-153.5417576832329
-66.91928519401696,-153.60269898051675
-66.22402319397509,-153.7220044084878
-65.52599284965063,-153.84183766725894
-64.82506131182134,-153.9622226621977
-65.43553728326421,-149.34071593843862
-68.66551562950303,-150.47537271662932
-67.71678571319117,-150.4703632941305
-65.77087075378631,-155.26204103733625
-67.87301596436029,-160.42812438956105
-68.4164906757357,-155.48243613968796
-63.725254162314656,-155.3187068310301
-67.40840825690589,-156.21007097494305
-69.10922900658738,-161.71903870182481
-65.7382833520845,-156.09107476713578
-65.37111944871467,-156.6869432529211
-64.78321939729594,-156.83631880199783
-58.844041917676265,-161.01322121366826
-62.602236590087415,-161.59239483181943
-57.65414543955788,-161.07495374092943
-61.30153084582838,-162.04315859953505
-61.69843538012131,-157.50107106009517
-62.31378780996002,-153.3144383865799
-57.582081496457675,-153.08768355554855
-57.26268062991721,-153.21000909117512
-60.65301396591681,-153.9677234544211
-55.683074893763404,-153.2959288484508
-56.64201259356523,-148.67268778645843
-59.96390364037819,-149.7428695762728
-59.05646198126115,-149.68231911848204
-57.18682232873999,-154.42122526519756
-56.697527327233075,-154.10694981365788
-56.09903726977808,-154.18304400922014
-59.54525169862674,-154.95008126316503
-58.6809482077457,-154.98050921771787
-58.14784284388426,-155.06823725460916
-57.61349401279327,-155.15618394265408
-57.07780103142531,-155.2443663164749
-56.54086433593099,-155.33276830998156
-56.00258277757234,-155.42140704717673
-63.52209330780241,-156.8950361705442
-62.459759385969164,-156.89175314189117
-64.69849904242503,-162.41695106897896
-64.12725664410445,-162.1740090648625
-59.7803069133283,-161.68428928497218
-63.67474083177265,-162.62700420124122
-62.98975856156153,-162.77472992892993
-62.632600965092934,-162.98052560694958
-62.27537461269441,-163.1871961345463
-61.918147288325144,-163.39470224893
-58.90689726606615,-158.1965858172091
-69.40996549585284,-150.69014753334073
-99.930874323182,-144.43696181498711
-133.5832051960913,-139.43728840528237
-167.24242478298214,-121.98568901868815
-183.22003663838984,-124.73923583491558
-182.85738774451082,-129.4710088011113
-189.29985193997143,-124.65116922164687
-193.9238656902208,-125.32980262255562
-184.2589162814077,-125.93598078302514
-184.82483438933147,-128.23224834763684
-191.31192529319912,-123.62231168428134
-185.1617909153289,-127.43242311219512
-192.0661194037557,-122.72275222526443
-193.36455578758847,-122.58089413133249
-185.7018464877892,-127.06200794590373
-191.31343938788348,-127.07437026799161
-192.65752880485985,-126.62628658179227
-186.3684275137406,-128.1024289166401
-189.93712864958644,-122.79656330917818
-186.20756843002164,-127.42416781079136
-192.77492483743566,-122.6937220162167
-185.42161846180582,-127.2399327312031
-192.23008044522405,-122.51625078430177
-197.95650944286584,-118.43104377260093
-197.77721642767239,-123.07133337189748
-198.04269706692128,-127.05706880816065
-199.69348097792155,-126.32551071442809
-199.8006810716543,-130.7752700304666
-198.28314230214184,-129.3030220188258
-203.16360262802817,-129.91593429280925
-206.05176844644237,-135.1860325762099
-204.39300812745097,-133.73698462383217
-203.0648731039864,-132.80145992887375
-201.68361689424245,-131.85100129244609
-211.03367580744256,-138.939993737125
-198.0197927867546,-129.37689664870618
-200.56513695796983,-129.86496752750682
-198.77535138187497,-128.8008187253804
-197.1872309829333,-127.78905801807697
-195.54043106605477,-126.76207287361353
-197.04980768618043,-126.53758648597858
-183.66862992955612,-129.7316931436933
-179.27955897008587,-127.58719999739954
-180.78196133334654,-127.4522509417027
-176.74310663867203,-130.66733664898527
-182.79362248642582,-126.18507310428969
-183.3586028215292,-126.23329046600216
-175.47009178686693,-130.52533802706648
-176.12142807091627,-130.30522102587207
-176.82782901573384,-130.817440042535
-185.74199295746155,-127.39415793589951
-184.59582284594316,-132.19805891197993
-176.51117516747811,-131.3984340083514
-182.81848225665422,-127.2675627501037
-186.60057975448063,-128.16926361664437
-177.57998532239043,-130.70794229876978
-182.48847405002405,-131.10311078007302
-177.04822019553845,-149.90623416535544
-179.82256272858586,-143.75768106638301
-180.44890349036604,-144.22563630859094
-158.0824262763533,-132.33814356748945
-165.3619753667513,-129.20501457323027
-165.44391938419503,-129.34022094633988
-167.95938370637637,-134.72523121327558
-170.26078139707968,-139.73179349872947
-170.65113865104976,-139.26676785916902
-171.2002678191848,-139.2600706662785
-180.19190145242828,-146.4064919954675
-157.3443479801298,-132.59974575880858
-163.12049426041858,-134.37854574160372
-156.6457209697942,-133.66714837781714
-157.14141928500788,-133.39346034514952
-165.84050588338843,-130.10189712625748
-156.7121630118488,-133.10186540549842
-162.62581233883415,-128.75072362203943
-162.57102095935204,-128.8946780241778
