index	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	getting_ready_activity	_activity	relaxing_activity	just_woke_up_activity	in_class_activity	with_k_activity	with_friends_activity	chatting_activity	emails_activity	leisure_activity	with_parents_activity	resting_activity	trying_to_leave_apt_activity	eating_activity	therapy_activity	working_out_activity	feedly_activity	working_activity	mozfest_activity	ash_stuff_activity	reading_activity	schoolwork_activity	email_activity	schoolworking_activity	commuting_activity	tv_activity	errands_activity	meditation_activity	washing_up_activity	sstudying_activity	cooking_activity	studying_activity	work_activity	shopping_activity	workshop_activity	la_location	k_home_location	cafe_location	parsons_location	airport_location	friend_home_location	mountain_view_location	mozfest_house_location	home_location	mozfest_location	parents_home_location	school_location	therapy_location	vacation_location	london_location	library_location	hour_of_day	avg_attention	avg_engagement	avg_valence	blinks	emoji	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	stepCount	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	productivity_score	phone_unlocks	phone_use_secs	heart_rate
just_woke_up_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
in_class_activity	0.11107787325682807	0.17164933668210564	-0.4368210996584317	0.12070681014682255	0.0491071480598158	-0.07642572784228939	-0.08914734753406263	-0.01578241809781928	0.0	0.0	0.0	1.0	-0.03549079144899139	-0.05185768492780571	-0.023427361765322886	0.0	-0.21133558707034092	0.0	-0.04055234779477591	0.0	-0.09445359151738979	-0.01578241809781906	-0.03893363569421519	-0.08518193854624544	-0.04386339664684366	-0.011152015130079794	-0.06450520800223827	-0.025007007255342054	-0.2620623762160372	-0.0655534963910277	-0.011152015130079825	0.0	-0.11596099925214629	-0.09662020304729986	-0.019343043112385983	-0.07444863370342299	-0.011152015130079707	-0.06016266651589106	-0.0612723157974602	-0.2800366433476121	0.0	0.0	-0.03364559957224677	-0.03364559957224678	-0.025007007255342432	0.0	-0.015782418097819058	-0.042113251773616175	-0.02963057069806116	-0.03364559957224684	-0.41775176772840233	-0.019343043112386517	-0.054329126111326446	0.5359656504670356	0.0	-0.045085506092130745	-0.04788915753844929	-0.025007007255342266	-0.031159275981099892	-0.17666979117488807	0.04662692341132602	-0.05644127643761405	0.05832498839052121	0.16952667448749378	-0.0074091444797653935	0.07340483380771008	-0.027343589261254183	-0.05311614386307937	0.030615415461266383	-0.00414349078784364	0.004199950819703337	-0.060287379546922516	0.06656012445960528	-0.09496439278355881	-0.05303837681610934	-0.05226846547955646	0.056308843033742374	0.11409221820992825	0.09270971219789255	0.14872992643585875	0.09171766398522338	-0.028662848686143234	-0.025894155786489976	-0.028121923674291664	-0.012923558872393548	-0.16735174790343418
with_k_activity	0.11070007635320077	-0.01117199566173484	-0.1750784118838767	0.1287403984674497	-0.1135320446422405	-0.13110849780679187	0.033078199452722126	-0.006325611785727129	0.0	0.0	0.0	-0.03549079144899139	1.0	-0.040892402778974754	-0.02128112850610172	0.0	-0.06411042627902909	0.0	0.0728903769358425	0.0	0.06569160698170966	-0.006325611785726793	-0.015604647100469562	-0.03414102142393867	-0.027098266697771947	-0.004469740815647715	-0.0258537634379424	-0.010022837998570478	0.06545953454065101	-0.026273918660411556	-0.004469740815647737	0.0	-0.046477305252446824	0.0018793253143036459	-0.007752714490591938	-0.029839100185206156	-0.004469740815647661	-0.02411326768907956	0.09619967815234481	0.05553821867874936	0.0	0.0	0.20018024264600498	0.7343438392275607	0.1329028318610536	0.0	-0.006325611785726784	-0.016879040974796377	-0.01187596767895521	-0.013485195986631894	-0.11695699057630524	-0.007752714490591631	-0.02177517781546687	-0.06621840675435955	0.0	0.14298143873562805	-0.01919403081683747	-0.01002283799857055	0.06946530525419808	-0.0459802993659184	-0.018095379361476774	0.010878514503742458	-0.050915375462786495	0.006393059521525743	0.0029663480883438485	0.08068167177801025	0.0727371873050975	-0.029188224305119883	0.009829413966619127	-0.03755523190912344	-0.041086559569042676	0.13978040864917163	-0.10302327364263725	0.2384770957217745	0.08927183347432267	0.0037740497536973127	-0.0390439428912999	-0.10968026707877541	-0.09170080657486863	-0.1276291467077515	-0.10339159374921478	-0.03843815126854916	0.06226921563095345	-0.05303234934010984	-0.04504412422595845	0.01906882619340864
with_friends_activity	0.4549084104967418	0.33246533369110204	-0.3559301150186338	0.12216830697104014	-0.05059123994964626	-0.11005193195935024	-0.12146327487015485	-0.018184463387067005	0.0	0.0	0.0	-0.05185768492780571	-0.040892402778974754	1.0	0.0445669724678684	0.0	0.12567618363461702	0.0	-0.0467243155746583	0.0	0.13971751030745153	-0.018184463387067147	-0.009320753089102485	-0.06358918699387582	-0.0355819170528188	-0.012849324455102087	-0.008082598225378518	-0.028813012368346495	0.014227375874523544	-0.03201275794476456	-0.01284932445510207	0.0	-0.052534306502301134	-0.06463431086021779	-0.022287006787652133	-0.06636340377245264	0.10930492003139984	-0.045783731776635375	-0.04745471306251694	0.0027062823835691066	0.0	0.0	0.0021824034587877537	-0.038766377228465335	0.025970128481336542	0.0	-0.018184463387067154	0.24802075118409508	-0.03414027081637209	-0.038766377228466146	-0.3362204613623557	-0.022287006787651657	-0.06259788572951934	0.3482387270768527	0.0	-0.021081990329500516	-0.05517776974972754	0.025970128481336487	0.09398552052647895	-0.1196535370220148	0.14393688280406217	0.13879763473084186	-0.01688711281465974	0.11001310692401502	-0.09774802272842326	-0.07194306532607342	0.10778661975703403	-0.0651466431739221	-0.10730553084421106	0.016110753348771097	0.017819962436129433	-0.06672621849872769	0.06887893458174983	-0.08441833185983048	-0.032027397636557486	-0.005234857801413162	0.11558944264778699	0.019263677111108227	0.019129732835623105	0.01748959432775981	-0.06455291007611794	-0.02662072422986362	0.03487355696610454	0.03149463049014755	0.011090650661568424	-0.00658988632231842
chatting_activity	0.14136612829916131	0.18898951955530893	-0.00046449873616063975	-0.07260518744047198	-0.02936036002237705	-0.015087403957252995	-0.02244826830080678	-0.009463515857611984	0.0	0.0	0.0	-0.023427361765322886	-0.02128112850610172	0.0445669724678684	1.0	0.0	0.0022308720393158926	0.0	-0.02431615890801141	0.0	-0.016276182714785176	-0.009463515857611982	-0.02334554036669402	-0.020422253291287627	-0.040540723220920415	-0.006687015346680133	0.039667815842271754	-0.01499480043207323	-0.10672968978320281	-0.039307446347788356	-0.006687015346680122	0.0	0.026360670176142065	-0.03032334340850921	-0.011598551888181744	-0.010194036538927557	-0.006687015346680144	-0.03607497565205341	-0.03674034793578332	-0.1232960111654083	0.0	0.0	0.05247461738670141	-0.02017470726712108	-0.01499480043207334	0.0	-0.009463515857611982	-0.025252114315124335	-0.017767199800006447	-0.020174707267121037	0.006956828342825681	-0.011598551888181933	0.1510390273772995	-0.041733552651840096	0.0	0.027725568341027903	-0.028715485736333906	-0.01499480043207337	-0.029363328372075528	-0.008887353862502244	0.10881616048713222	0.04006284471341343	0.003729756583394961	0.129869101815533	-0.003293516190856607	-0.04437877348034183	0.028692106543340746	0.025303428106835068	0.018650274155831887	0.02037948927991466	-0.035786035222081194	0.0983682197096661	-0.054057480084239065	0.014806627025239216	-0.061541915016882116	-0.04301633944783632	-0.0040256785568395966	-0.11674353851847577	-0.09273412068572158	-0.04894420899615732	-0.027933786966995413	0.013357749973205735	-0.04943029743234369	0.06319130744466428	0.05981717075763285	0.03648860744647815
emails_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leisure_activity	-0.061334561137859504	0.021636380326153563	0.15613519392942088	-0.3334297999477213	-0.18803598204826935	0.13043813701582815	0.08012944822359548	-0.039574692468441926	0.0	0.0	0.0	-0.21133558707034092	-0.06411042627902909	0.12567618363461702	0.0022308720393158926	0.0	1.0	0.0	0.007668607028827495	0.0	0.0650729369592297	-0.039574692468440885	-0.0066360687049051665	0.32833478306893943	-0.04764044767025922	0.050225313005838906	-0.09108233199348899	0.11262401925470206	-0.3229933903163005	0.016681827083569748	-0.027963875145172016	0.0	0.522253369994048	-0.0031856473956663332	-0.04850302265672848	-0.07482938122210835	0.05022531300583913	0.02991824558077174	-0.005505743755660895	-0.33213666658651825	0.0	0.0	-0.03194547594602377	-0.031945475946023774	-0.027639606472114185	0.0	0.015752279551164212	0.042032831131130696	0.01473496342800667	-0.058156205922451534	0.1537821636123288	0.08711523285012741	-0.05342401743233729	-0.15227006246182775	0.0	-0.014270132954504432	0.08510451071818807	-0.0627055129038192	0.06110313336459875	-0.01143816439816673	0.07084950678461487	0.11054154738738507	-0.036923827320214556	0.04586207274071294	-0.017444876697200132	-0.10347399182906983	-0.018332619479405832	-0.032105162658192125	0.04246192654112489	-0.046195939018983966	0.012050399094497418	-0.11407924999917143	0.1707262715840909	-0.15790217194171507	-0.015339577227516445	-0.06498189119214251	0.011073815966885014	-0.1271162004007601	-0.12829543365753368	-0.10173522946331787	-0.0638555406132752	-0.07429700846279472	-0.23855942023987697	0.114719419688195	0.06336122881038969	0.09588826209624768
with_parents_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
resting_activity	0.019560484186866046	0.0669960809474713	0.07030571332586738	0.021692830877284592	0.006202021742142888	0.02511025734599096	0.014551618913580748	-0.007227745527124106	0.0	0.0	0.0	-0.04055234779477591	0.0728903769358425	-0.0467243155746583	-0.02431615890801141	0.0	0.007668607028827495	0.0	1.0	0.0	-0.0182831629945241	-0.007227745527124088	-0.01783012016912854	0.04023261699110907	-0.030962914347599246	-0.0051071975774100555	-0.029540924953623565	-0.011452255523602675	-0.08056036270893108	0.16955917377741148	-0.005107197577410056	0.0	-0.05310571475617789	0.1341966900571493	-0.008858375976989111	0.05495105954099082	-0.005107197577410054	-0.027552206582980538	0.025008723872268983	-0.09320482921652909	0.0	0.0	-0.015408401317749204	0.07849065970409018	-0.011452255523602801	0.0	-0.007227745527124088	-0.0192862630588563	-0.013569671231725216	-0.015408401317749591	0.0748892020014622	-0.008858375976989142	-0.024880667576406872	-0.07566221409793558	0.0	-0.02064744217114334	0.04489377880245355	-0.011452255523602762	0.021107330844724163	-0.03612534833141026	0.0009447152248415528	-0.05544184560831307	0.06339336209857813	0.04092502477996186	0.002457278117690049	0.006234009743907165	0.018300307986749115	0.009793324982486896	0.048989605113199386	-0.04291121059053056	-0.04694616223842819	0.03663424633158461	-0.019890778108710754	0.0038331625858066226	-0.005846691516237902	-0.04621014032840305	-0.032069542096385385	0.008685667797196543	0.020234171535804486	0.01912682238703157	0.02760498235301742	-0.034760939169032105	-0.08347513999416419	-0.021562452672495062	-0.032131018212776905	-0.08118029705816227
trying_to_leave_apt_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
