index	time	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	email_activity	just_woke_up_activity	getting_ready_activity	errands_activity	resting_activity	with_parents_activity	reading_activity	with_friends_activity	therapy_activity	commuting_activity	meditation_activity	schoolwork_activity	washing_up_activity	with_k_activity	eating_activity	trying_to_leave_apt_activity	work_activity	tv_activity	working_out_activity	feedly_activity	leisure_activity	cooking_activity	ash_stuff_activity	chatting_activity	in_class_activity	workshop_activity	shopping_activity	studying_activity	working_activity	friend_home_location	library_location	la_location	therapy_location	parents_home_location	airport_location	vacation_location	home_location	cafe_location	mountain_view_location	k_home_location	school_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	phone_unlocks	phone_use_secs	walking_distance	walking_duration	avg_walking_speed	stepCount	time_of_day
washing_up_activity	-0.12719125543940987	-0.08870344924871655	0.003702030856158486	0.04177559931443554	-0.16446376504543095	-0.034818232964287085	0.1114004098373537	-0.08336109326621043	-0.011831709969762705	0.0	0.0	-0.02535682705387406	-0.006420686360544148	0.0	-0.0036972935180116045	-0.02255219160741738	-0.005235602094240701	0.0	-0.006420686360544164	-0.0676134196114687	1.0	-0.014588672092566554	-0.023272602126729384	0.0	-0.07013054168055421	-0.038579552437214316	-0.009859653694760315	-0.023979331151824997	-0.058568097644912054	-0.00742371881148578	-0.025016594251442495	-0.02106407113385934	-0.012995783552244988	0.0	-0.003697293518011557	-0.011831709969762676	-0.010554420364906848	-0.019094403528705377	-0.008310912569269914	-0.016046452180641452	0.0	-0.019499724568335423	-0.0036972935180115815	-0.026362690083507032	0.05388837942345717	-0.00911618314574016	-0.019898992594780267	-0.014588672092566528	-0.02362759081059078	0.08094356410362316	0.020939847191877414	0.06149658280894759	0.22127242678126705	0.05309193219014273	0.0785560398991701	-0.02217607813954618	0.1855962988427554	-0.1077532574102666	0.060994762293387454	-0.006537737173991228	-0.03585039404435857	0.019434187899535875	-0.04273236791366884	-0.014456173586411646	-0.019821796110821643	0.010920564306535976	-0.13015183429127414	-0.029927482125784572	-0.047048155492977084	-0.01858951313097538	0.040331065264820956	0.052458160144960825	0.003436190747833439	0.03554151809177217	0.029127314020724656	0.07519939366391316	-0.021475657787781592	0.0752464911505892
with_k_activity	-0.09041765111497414	0.24273965410981743	0.052756278344308564	-0.3492151478847891	0.1842009722702929	-0.10851731399713221	-0.045812257147289155	0.03924371752260723	0.05143055888139506	0.0	0.0	-0.027589167524065247	0.13477761608308553	0.0	-0.010302273127970546	-0.06284024691090401	-0.014588672092566458	0.0	-0.017890833993329937	0.10798821467174438	-0.014588672092566554	1.0	0.07349397498075044	0.0	0.10043874361164014	-0.10749946803703819	-0.027473297647531123	-0.06681688044205043	-0.10822489973671598	-0.02068572009460298	-0.02618268488398546	-0.05869369390091516	-0.03621192394246681	0.0	-0.01030227312797064	0.22022829059469132	-0.029409220765670832	-0.053205340449734684	-0.023157829048245645	0.08246957090487289	0.0	-0.054334741735957134	-0.010302273127970604	0.05191029063891254	-0.18654484061267018	0.08297876994852377	-0.002875043976315899	0.6531165311653117	-0.0658367783625508	-0.04457725116641632	0.10100948952487135	0.011729095491804646	-0.057220333977844526	-0.0341153941193355	-0.07120468788282086	-0.061792230664901936	0.16212144332274867	-0.13889471885475493	0.29287697533024026	0.26265237203751723	0.04158166615628306	-0.01725155391427227	-0.03424512850580379	0.012415018850124792	-0.045403435040350625	0.10008158985879169	-0.058347933014767005	0.004340902652922135	-0.06992448267759133	-0.03063825903025022	-0.05618997354092135	-0.05148057240706821	-0.0033470906718536518	-0.08239497551678183	-0.08261054223143859	-0.08997336467515288	-0.040990993480917066	0.14441932881262678
eating_activity	-0.06213366681673699	0.03727145639925153	0.047800108956882095	0.041265630706011525	0.05868162997900513	-0.007006021251864915	-0.08765295641591868	-0.02763582438152666	0.0035061829075721273	0.0	0.0	0.0017890919891941622	-0.02854038109844782	0.0	-0.016434717429170517	0.025552902682603743	-0.023272602126729398	0.0	-0.02854038109844782	-0.049811191958207796	-0.023272602126729384	0.07349397498075044	1.0	0.0	-0.025698580680593094	0.06523295481695861	0.08974063415434004	0.0430098925592722	0.0867797061525374	0.23099249286597073	-0.053340047359090946	0.07282427258826135	-0.05776712868787001	0.0	-0.016434717429170513	0.05960510942872601	0.07819184288945079	-0.08487590312862042	-0.03694256325311859	0.09774516817512523	0.0	-0.01555751477337438	-0.016434717429170513	0.07725458685752788	0.03438615568416607	-0.04052204492365539	0.016380065822181874	0.07349397498075044	-0.014192733020037419	0.021945934401978305	-0.026591851835177264	-0.08444712180767758	-0.019029296207826778	-0.026780263536773718	-0.028419978741762317	-0.06247573483795613	-0.005989272062865339	0.004853847597939665	0.007293940421011253	-0.012422630601115819	-0.029527461570906865	-0.06691437905768031	0.019759658193882663	0.05020036874268942	-0.04059614930083909	-0.030212319266295324	0.038568908293683195	-0.035839041731468006	-0.12940584535836042	-0.11745914788888209	-0.05975809584458934	0.016074183382926092	0.01857381889556197	-0.07383367306300731	-0.07532099519468685	-0.07013140924545176	0.059238013734277305	-0.072835087949386
trying_to_leave_apt_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
work_activity	0.22637460095252943	0.12070549104199016	-0.07106917107605769	-0.1383910922744366	0.3934904087287319	0.006129351316180576	-0.09416856631668806	0.009703986088469629	0.03783189553330441	0.0	0.0	-0.1893917712044878	-0.08600466657335068	0.0	-0.049525000659501134	0.028087609474492535	-0.07013054168055474	0.0	0.03236734763513197	0.9641080475244119	-0.07013054168055421	0.10043874361164014	-0.025698580680593094	0.0	1.0	-0.3787035706225736	0.14059001197610926	-0.11179340707914628	-0.40091552977577166	-0.0481162352481886	-0.23385508330154586	-0.16565042996291704	-0.1141799678849201	0.0	-0.04952500065950091	-0.060326536120674325	0.15049677518509177	-0.023431673286245482	0.1185063222115997	0.15485008246653034	0.0	0.0913867229458004	-0.049525000659501064	0.18149941635604455	-0.19188780052073845	0.12998877418150556	0.10031289098033061	0.12733447411852283	0.03669849250036501	-0.0025325637507957	0.16972715697045537	-0.04361177502972082	-0.07395960594054263	-0.18460540526788566	0.0229102842738589	-0.028861400108561884	0.029321980828254615	-0.06901615029004697	0.21060557610273045	-0.0358901581023918	0.23884452198417566	0.04943724194204861	-0.0652761891204815	-0.1337237985401298	0.021305552224414562	0.30364034028343034	0.3348446723379012	0.05261173646651944	0.0493143072550295	0.07365908072747022	0.017426836633321223	-0.07656416551649217	-0.05147350741168629	-0.12670956282440107	-0.13142935706402942	-0.15120509382985153	-0.0010991271802687228	-0.018215867262206056
tv_activity	-0.007589494672990753	-0.22667542132952986	-0.1553764482442513	0.17745588056431305	-0.3986631140250228	-0.061597939946961194	0.1857543219232322	0.12067460162664875	-0.08718425636326892	0.0	0.0	-0.06625992659728079	-0.047312076370739316	0.0	-0.02724422646839566	-0.055776748889949865	-0.03857955243721425	0.0	-0.04731207637073843	-0.35990568341867074	-0.038579552437214316	-0.10749946803703819	0.06523295481695861	0.0	-0.3787035706225736	1.0	-0.07265277610538791	-0.1346831123696987	0.6587127461628459	0.0070792267882300326	-0.08278092910808285	-0.03834716252005961	-0.09576195898615554	0.0	-0.02724422646839574	-0.08718425636326842	-0.07777229945725696	0.03727744251889079	-0.06124057586804455	-0.08856513018736846	0.0	-0.06878795894230133	-0.027244226468395687	-0.11625044651145239	0.22686301848870113	-0.06717436874838185	-0.07302728978374853	-0.10749946803703825	-0.17410449882066525	0.040271797983787244	-0.07216555435621592	0.017336616413120468	-0.006021961694533878	0.01006140936447818	-0.0510991917342318	0.04650604648939049	-0.16509434113343682	0.24747167373941056	-0.21196666490791233	-0.03594019704527329	-0.06675068802103358	0.05633045854408405	0.024712349522126226	0.15302930710502022	-0.02286753975540261	-0.23787846202254925	-0.07406617159817162	-0.029462763328168003	-0.1155047975942296	-0.11017704683049835	-0.10663779567476545	-0.0402527950687486	-0.04854215270432735	0.09462617460268419	0.09932881792886285	0.07778209227746084	-0.00975009324268949	0.11756854039828718
working_out_activity	-0.01789610544401416	0.012466103776456142	0.054777185272280884	0.0786715519470971	0.008928722949226765	0.02879506369272969	0.02018655179872818	-0.039015866003324316	-0.022281403517471803	0.0	0.0	0.07698762962699723	-0.012091397103548568	0.0	-0.006962720435836135	-0.04247014866764023	-0.009859653694760296	0.0	0.43010826839765737	-0.08830730588187546	-0.009859653694760315	-0.027473297647531123	0.08974063415434004	0.0	0.14059001197610926	-0.07265277610538791	1.0	-0.045157729088893615	-0.030683594136247792	-0.013980301652228822	-0.04711109658483792	-0.03966772933529463	-0.024473579735584648	0.0	-0.006962720435836156	-0.022281403517471716	0.9341729203380055	-0.03595846340350009	-0.01565105948570235	-0.030218580152355366	0.0	0.11823600129681994	-0.006962720435836142	0.010874850358611042	-0.02042343811220208	-0.017167540087486804	0.038663300607795915	-0.0274732976475311	-0.04449533383947976	0.010088437179538801	0.06240591291804083	0.12110975405764877	-0.03867196916486615	0.03265416993976673	0.01604973695512027	-0.041761854095899956	0.01483786107276364	0.039328019989228045	0.021221359901626546	-0.006472049361030501	-0.014590511048630789	0.028767747289518912	-0.03050782202415711	-0.036171544175772764	-0.030858136574928308	0.021208731732041037	-0.05337758043386764	-0.014007093557514724	-0.039383158465096206	-0.021874085233004225	-0.03797560715025738	0.07453071132192947	0.14296568489342798	-0.05568607750102662	-0.055831766782487836	-0.060807879690531225	0.17932902651059207	0.010228689647132062
feedly_activity	-0.02007870727056572	-0.08457235236706075	0.010836218450726328	0.07049163123399142	-0.19364425002628516	-0.02020566511674225	0.05191709204934648	-0.06468822512791483	0.11009095815357746	0.0	0.0	0.07946119507431536	0.069648345028766	0.0	-0.0169337974960745	-0.011192438256929931	-0.023979331151824955	0.0	-0.029407079012145464	-0.09988570276386455	-0.023979331151824997	-0.06681688044205043	0.0430098925592722	0.0	-0.11179340707914628	-0.1346831123696987	-0.045157729088893615	1.0	0.28459228491119776	0.13779360755444645	-0.11457730878862304	-0.03148116776961659	-0.05952136769895388	0.0	-0.016933797496074557	0.11009095815357356	-0.04833979673972402	0.12464406037138455	-0.03806441381242568	-0.03223403044493046	0.0	-0.08930975738355657	0.1541866824642574	-0.0936283932115404	0.06476078306214696	-0.04175259512804656	-0.09113842580642825	-0.021803403091616217	-0.04910494529851351	0.012339235110100278	-0.05230561428690484	-0.06545422064480662	-0.05746443031465247	0.10982490701013596	-0.06181306829732989	0.0049443027576960424	-0.08877908487090035	0.11490949669953339	-0.07682997238109984	-0.02161937502626673	-0.051450197325972606	0.034654463548973224	-0.03031304617154174	-0.04019083869266751	0.13183570643060932	-0.20658961328165545	-0.16997627686851158	0.014724834423361418	0.06935243798865356	0.005080398521489228	0.009722020326893828	0.04789826014408361	0.04993717676378172	0.06015312310087312	0.055910749615595626	0.06592038935189873	0.009943838202282165	0.02251023583676091
leisure_activity	0.030974328509475797	-0.1925322749834148	-0.05947250694129554	0.17217163878014846	-0.42414996774746644	-0.08275806824886536	0.1557538309157807	0.0679051635494219	-0.03204396370498689	0.0	0.0	-0.027725609684606134	-0.011340797474359019	0.0	0.06312811354105585	-0.06482743045069768	-0.05856809764491232	0.0	-0.0718250506709364	-0.3934128919768075	-0.058568097644912054	-0.10822489973671598	0.0867797061525374	0.0	-0.40091552977577166	0.6587127461628459	-0.030683594136247792	0.28459228491119776	1.0	0.07430385039545152	-0.1763870530136865	-0.05704807949295937	-0.14537741913146587	0.0	0.06312811354105577	-0.03204396370498681	-0.04349840290556233	0.06700284449726931	-0.09297007872518753	-0.12911672816229955	0.0	-0.09096267713244564	0.06312811354105584	-0.1293449157612904	0.1915230061965232	-0.059040035643408005	-0.055975492156224604	-0.10822489973671605	-0.15602949319786785	0.047438008834302756	-0.08572277197853398	-0.034309617402474374	-0.061346869404431514	0.056301573102321506	-0.036000159315623184	-0.022631990160579433	-0.15360468288609339	0.23075588031973332	-0.20599898874151587	-0.0514582583433313	-0.10694219957249039	0.06412814291506246	0.01934852384505543	0.09836204235724913	0.08497915477023667	-0.30334874178004034	-0.10455553648385942	-0.05672259177249395	-0.031303841890808544	-0.06104485554359782	-0.08310910811989133	0.08646267086333381	0.0842674669783298	0.11517592382779532	0.11717410310085037	0.12338768795033213	0.04933298879779795	0.08757448807954202
cooking_activity	0.11439625907578072	-0.035667624595120614	-0.012748109834466276	0.05923488777590925	-0.031664565622617935	0.02377065757375997	0.07661871569063247	-0.01457262978894752	-0.01677653998404299	0.0	0.0	-0.035954213213893325	-0.009104085692427781	0.0	-0.005242504481278365	-0.03197743565355804	-0.007423718811485833	0.0	-0.009104085692427762	-0.044454204570057415	-0.00742371881148578	-0.02068572009460298	0.23099249286597073	0.0	-0.0481162352481886	0.0070792267882300326	-0.013980301652228822	0.13779360755444645	0.07430385039545152	1.0	-0.0354717868166555	-0.02986738455447492	-0.018427115179918713	0.0	-0.005242504481278343	-0.01677653998404292	-0.014965432360392515	-0.027074533189999524	-0.011784294694390665	-0.022752750642007966	0.0	-0.027649250170478323	-0.005242504481278363	-0.037380456874212015	0.07640996562486517	-0.012926112238824674	-0.028215384400198232	-0.020685720094602993	-0.03350227676079857	0.09106019928769897	-0.05755996247306116	-0.05810340516201893	0.07849196129953769	-0.046120612874155545	-0.036233837977002796	-0.03144413297386087	-0.025678760879548495	0.01600139616543533	-0.0360881073816929	-0.007790254526794256	-0.001413985276227251	-0.055382836005215715	0.005876919285333772	0.027530190024529513	0.016225884953428877	0.02558309782655109	0.05823458766956359	-0.04243508349918115	0.040102898587135026	0.023634641249613075	0.014296659796924871	0.0584002028782422	0.06561214727632592	0.044078859286587495	0.04123659067693363	0.09566676293435213	0.16582950200185304	0.06338497350431095
ash_stuff_activity	-0.23835706285405106	-0.042430299191587806	0.16856873205666478	0.08276549287176473	0.10310921883374986	0.07649594959527538	-0.09995174357345123	0.06161681246593903	0.04936376056802549	0.0	0.0	-0.04010496753035354	-0.030679127750024054	0.0	-0.017666295127800234	-0.018706946185409665	-0.02501659425144266	0.0	0.06509961254273393	-0.22164454160770414	-0.025016594251442495	-0.02618268488398546	-0.053340047359090946	0.0	-0.23385508330154586	-0.08278092910808285	-0.04711109658483792	-0.11457730878862304	-0.1763870530136865	-0.0354717868166555	1.0	-0.006382537217775058	-0.0620960566242632	0.0	-0.017666295127800092	-0.05653391573433205	-0.05043080949915677	-0.022875832415862628	-0.03971094897248677	0.04301149692148378	0.0	-0.059609736074182545	-0.017666295127800158	0.005120544786519016	0.09906198321747214	0.0244353504995779	-0.029116872161863535	-0.02618268488398543	-0.05574131755392993	-0.013849965187305547	-0.13385720390349162	0.0655763920278997	0.08063023417143582	0.013083803795565367	-0.09451502440028832	-0.02669751806711888	0.12571764240896077	-0.15380449123468443	0.09390315303845304	-0.006736242648218822	0.058887938848185564	0.017190947786890388	0.058479051135775145	-0.023922863960305827	-0.052669628896894014	0.04444256495033033	-0.1095465830374307	0.04046769103370163	-0.04796765827828717	0.026859845987917366	0.12925581258282298	-0.0793114579068172	-0.08770872130131778	0.0359267370027959	0.03667634375704879	0.04918818900202534	0.0021752903450803825	-0.03557769291389741
chatting_activity	-0.04456675623141224	0.1544683056894319	0.45065441481910234	0.033614632272640714	-0.12161351559188788	0.19749835914229347	0.004189978433258828	-0.041348402098266804	-0.04760178026370863	0.0	0.0	0.022346480120212057	-0.025831946697300236	0.0	-0.014875090250235515	0.08005837494214016	-0.021064071133859073	0.0	-0.025831946697300236	-0.15531251277218563	-0.02106407113385934	-0.05869369390091516	0.07282427258826135	0.0	-0.16565042996291704	-0.03834716252005961	-0.03966772933529463	-0.03148116776961659	-0.05704807949295937	-0.02986738455447492	-0.006382537217775058	1.0	-0.05228512485428225	0.0	-0.014875090250235621	-0.04760178026370831	-0.04246294071652395	-0.07682132196976776	-0.03343677582735924	0.07316651481676933	0.0	0.1146606516468941	-0.014875090250235557	0.014613174819717991	0.05475532170596652	-0.036676570677971795	-0.042104774969570026	-0.05869369390091516	-0.02928857541331967	0.06871369873296916	0.05123756977669605	0.009132560084509902	0.1409678844709808	0.030935348144029907	0.10262815462884133	-0.02009486823738774	0.04918029969215542	-0.06348994601069691	-0.03037289974651886	-0.02280250656238009	-0.1479720354281247	0.026886776897324535	0.10342831626978245	0.08992766868484542	-0.041044057921036096	-0.16844171893387744	-0.06935211644490191	-0.05706884705764526	-0.018698579288431303	-0.04423750589058988	0.03245229153594322	0.23523661039715327	0.13926108921011085	0.10137132948105701	0.10102698802480968	0.10270094134651749	-0.05906112889409473	-0.00038401840776446924
in_class_activity	0.18965463277195413	0.08215642832604872	-0.01181463585001759	-0.3110855084191276	0.06216872397535193	-0.0010669831096496861	0.03919979916962938	-0.1464491386607429	-0.029368607287614784	0.0	0.0	-0.06294058066909786	-0.015937393387910583	0.0	-0.009177402221236806	0.049393173127872815	-0.012995783552244917	0.0	-0.015937393387910583	-0.10782353036381867	-0.012995783552244988	-0.03621192394246681	-0.05776712868787001	0.0	-0.1141799678849201	-0.09576195898615554	-0.024473579735584648	-0.05952136769895388	-0.14537741913146587	-0.018427115179918713	-0.0620960566242632	-0.05228512485428225	1.0	0.0	-0.009177402221236862	-0.029368607287614684	-0.026198125853112365	-0.04739602644579207	-0.02062930278652589	-0.03983041789032374	0.0	-0.04840211216533027	-0.009177402221236825	-0.0654373285084134	-0.24116114997861124	-0.02262814111007102	-0.04939317312787275	-0.03621192394246681	0.5500257582935533	-0.04527092104347206	-0.02647476057860979	-0.1354454713314569	-0.05097263619641866	0.01378686942465459	-0.01641283315429492	0.12337948465981421	-0.06547855098700796	0.09700990948046018	-0.09786829868847524	-0.009871244211092166	-0.02064752883491068	-0.2785375168021759	0.09029935805603508	-0.004160296770109173	-0.017363115292817737	0.03618737094797236	0.006221938433032956	-0.041722182017096814	-0.0028103528010128007	-0.02594655375843247	-0.05005477738554877	0.03322313249601854	0.0040988879776546645	-0.07339854243171544	-0.0735905721344176	-0.08014947250622545	0.27070247493256383	-0.15439659073081843
workshop_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shopping_activity	-0.06953250630106043	0.0046746920444118625	-0.05116581049995604	0.02950122063825631	0.01768696895058848	-0.03915874050892459	-0.09494544442109903	-0.05886819208941776	-0.008355353174435785	0.0	0.0	-0.01790656176999373	-0.004534179953846962	0.0	-0.0026109660574412143	-0.01592597572278883	-0.0036972935180116006	0.0	-0.004534179953846959	-0.047747451689476667	-0.003697293518011557	-0.01030227312797064	-0.016434717429170513	0.0	-0.04952500065950091	-0.02724422646839574	-0.006962720435836156	-0.016933797496074557	0.06312811354105577	-0.005242504481278343	-0.017666295127800092	-0.014875090250235621	-0.009177402221236862	0.0	1.0	-0.00835535317443576	-0.007453352890294277	-0.013484144349823562	-0.0058690256856845785	-0.011331732734202897	0.0	-0.01377037520265829	-0.0026109660574411982	0.1402472018712819	-0.06861021907818154	-0.006437694127066715	0.1858030500992048	-0.010302273127970623	-0.016685404424893878	-0.03756077234444522	-0.028667044314687834	-0.05400622447263606	-0.014501687924190822	0.06869063713125013	-0.01804582550699345	-0.015660370762410603	-0.03472316487125539	0.07801840113369404	-0.04251361960276846	0.00554258787528486	-0.02029971717167697	0.015544658921950689	-0.038313682332726785	-0.0014634958653059454	-0.03777511810012142	-0.020806862964700943	-0.020016177875513484	-0.021134280963748163	0.026052464420031236	0.11328040857349093	-0.014240557580010854	-0.039366599061674036	-0.031154537006172253	-0.020881846336799285	-0.020936478685223282	-0.02280248235729763	-0.014868165478553203	-0.03314090965896327
studying_activity	-0.10296878782900896	0.04368169110137927	-0.04900120200752321	-0.018881372801233892	0.04589345904928811	-0.06003314083194805	-0.01493131714623981	0.07586976773012515	-0.026737967914437964	0.0	0.0	-0.0573027930798798	-0.01450983047553107	0.0	-0.008355353174435677	-0.05096471914376261	-0.011831709969762582	0.0	-0.014509830475531131	-0.054460475840198336	-0.011831709969762676	0.22022829059469132	0.05960510942872601	0.0	-0.060326536120674325	-0.08718425636326842	-0.022281403517471716	0.11009095815357356	-0.03204396370498681	-0.01677653998404292	-0.05653391573433205	-0.04760178026370831	-0.029368607287614684	0.0	-0.00835535317443576	1.0	-0.023851476565398804	-0.04315061391807621	-0.01878147065679798	-0.03626268093479754	0.0	-0.04406658134631482	-0.008355353174435712	-0.05957589929034105	0.019378132998957742	-0.020601266687222855	-0.0449688698327314	0.22022829059469134	-0.053394967135230446	-0.05416989851318067	-0.011456125247956644	0.031487982222563944	0.0915842909582425	0.017528223870271996	0.06392931547370284	-0.05011475663945647	0.05424271324716851	-0.091379874916162	0.07514389627748316	0.30672245255886826	-0.051354135604484465	0.01653772352918997	0.004707535485169316	-0.05820424935482089	0.011729396415296783	0.07536825649801868	-0.18536378482936597	0.003520560395796302	-0.06497882958957846	-0.03710638190192724	-0.045571212097060505	-0.05873269358441567	-0.026915923355007285	0.027255575994286445	0.032961071061843324	0.04993465384319668	-0.05032220623152957	0.06650858730382132
working_activity	-0.04095801106074259	0.045371420983402966	0.045843546159737354	0.08421519210665243	0.038551344746185996	0.04419362626559128	-0.014971430004070536	-0.020718142014855886	-0.02385147656539878	0.0	0.0	0.06572144939495997	-0.012943424970158419	0.0	-0.00745335289029439	-0.04546283428155183	-0.010554420364907072	0.0	0.4012461740749104	-0.09975138185317513	-0.010554420364906848	-0.029409220765670832	0.07819184288945079	0.0	0.15049677518509177	-0.07777229945725696	0.9341729203380055	-0.04833979673972402	-0.04349840290556233	-0.014965432360392515	-0.05043080949915677	-0.04246294071652395	-0.026198125853112365	0.0	-0.007453352890294277	-0.023851476565398804	1.0	-0.03849229903869309	-0.016753921190564403	-0.03234795132085552	0.0	0.10583295532916842	-0.007453352890294348	0.0602303159204546	-0.04361189926893015	-0.018377261547332244	0.10251423416428407	-0.029409220765670815	-0.04763072539437369	-0.003953373393616001	0.09816984201842671	0.12907472638700138	-0.041397013682299665	0.01247549580980184	0.00859382651736985	-0.04470462928939292	0.018177718945662596	0.025652079126870488	0.026562664477854648	-0.008105008545274846	-0.024510321315523668	0.03301426161735574	-0.0392581030393747	-0.035384395462126864	-0.02298977138602039	0.01889357318604059	-0.03848127646607287	0.019008283937190677	-0.048744041208963446	-0.029273388437171293	-0.040651582082379525	0.053490429363117736	0.1284872895840607	-0.059610031813893447	-0.0597659871817805	-0.06509274500113872	0.1623671481674416	0.009300169520246713
friend_home_location	0.08968358964711672	0.10757722945026636	0.017204668628248425	-0.3351851994348013	-0.00541758868600549	-0.021634170992032315	0.02133207465426611	0.01582572452755591	0.023128729060088504	0.0	0.0	0.07662391285398662	-0.023416442673202226	0.0	-0.01348414434982368	0.4379493038082861	-0.019094403528705586	0.0	-0.02341644267320244	-0.013830982978247579	-0.019094403528705377	-0.053205340449734684	-0.08487590312862042	0.0	-0.023431673286245482	0.03727744251889079	-0.03595846340350009	0.12464406037138455	0.06700284449726931	-0.027074533189999524	-0.022875832415862628	-0.07682132196976776	-0.04739602644579207	0.0	-0.013484144349823562	-0.04315061391807621	-0.03849229903869309	1.0	-0.03031015639328155	-0.05852190972997867	0.0	-0.07111610143482643	-0.013484144349823647	-0.09614554992832902	-0.3543324875046007	-0.03324700320863321	-0.07257224433411746	-0.05320534044973466	-0.08617055788957502	0.07951413427747445	-0.005229677605200958	0.06255703127790438	0.004295829791941279	-0.04465603442433742	0.006288390125864496	0.09967765906226396	0.1378515048629727	-0.06778713568110872	0.10103367722801161	-0.02091784634528491	-0.052487822775866964	0.06518248368643624	-0.04592991541204268	0.02926777966581987	-0.049134862006648634	-0.012921167491382241	-0.12767508572198366	0.1434752608284112	0.24224177617821194	0.19095954501455223	0.12061269157945657	-0.007310107370511295	-0.06773195006319058	-0.029959937822104613	-0.025733836580791692	-0.06455657706649284	-0.0581960420816923	-0.059758790735180894
library_location	0.10969586583639081	0.010507944981944937	-0.050538292692220384	-0.1989417915160347	0.0698398822554321	0.029886695527616747	-0.03650530229433252	-0.03951655860529962	-0.018781470656798027	0.0	0.0	-0.04025102918165982	-0.010192096728642689	0.0	-0.00586902568568455	0.045064617115305516	-0.008310912569269864	0.0	-0.010192096728642698	0.12291809254771159	-0.008310912569269914	-0.023157829048245645	-0.03694256325311859	0.0	0.1185063222115997	-0.06124057586804455	-0.01565105948570235	-0.03806441381242568	-0.09297007872518753	-0.011784294694390665	-0.03971094897248677	-0.03343677582735924	-0.02062930278652589	0.0	-0.0058690256856845785	-0.01878147065679798	-0.016753921190564403	-0.03031015639328155	1.0	-0.02547188627397375	0.0	-0.030953556648345815	-0.005869025685684546	-0.04184772036358412	-0.154224577880922	-0.014470886008132594	-0.03158734844530764	-0.02315782904824564	0.35174608515501393	0.0033746663843746863	-0.06443883823615891	0.05672773813198683	-0.032597428323623875	0.025864181825736226	-0.04056407133983135	0.015230352869462	-0.0027506963390486155	-0.04822349425486297	0.023697285302423782	-0.008464781614796708	0.0094282989131216	-0.060641553821305476	0.04654559836594593	0.08735196963281344	-0.06658744690718336	0.0994195196212489	0.07841654915970031	0.002472936686165611	0.04626213299018596	0.02043186065857695	-0.03201044991655772	-0.005471898364972319	-0.02193210463016577	-0.04693898343331918	-0.047061788038631876	-0.051256259831848894	0.014633424396417648	-0.016313220673240866
