	avg_attention	avg_engagement	avg_valence	blinks	emoji	time	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	stepCount	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	productivity_score	phone_unlocks	phone_use_secs	mood	morale	stress	unique_interactions	fatigue	compulsions	alone	rolling_mean_mood	mood_mean_difference	hour
0	97.74086774297122	0.323982134398793	0.0	0.0	1	2018-05-30 23:44:34.959000064-04:00	0.0	0.0	0.0	0.0	0.852741	0.0	0.0	42.0	0.7142857142857143	4.0	0.08715263383831093	0.17113831059244655	0.0	26	2	19	4	0	51.7	3.0	182.0	3.5	3.5	0.0	0.0	3.0	True	True	3.3	-0.20000000000000018	23.0
1	97.89313707073916	5.792367067718486	-4.189227344148753	9.0	2	2018-06-02 15:52:53.729000192-04:00	0.0	0.884635	0.0	0.0	0.53993	0.0	0.0	45.0	0.9111111111111111	55.0	0.10096582410950386	0.20855589813765069	1121.0	25	2	62	7	0	20.13	17.0	724.0	2.5	2.0	3.5	0.0	2.5	True	True	3.18	0.6800000000000002	15.0
2	97.76838866524075	11.589638824655633	5.941591588861269	31.0	3	2018-06-02 18:15:26.821000192-04:00	0.548702	0.0	0.659324	0.0	0.0	0.0	0.0	73.0	0.8082191780821918	70.0	0.13989067591746862	0.2196176669053864	10.0	25	2	0	0	0	33.4	8.0	348.0	3.0	2.5	1.0	1.0	1.0	False	True	3.1	0.10000000000000009	19.0
3	92.3140233497097	22.378806010133598	-21.66283430824541	6.0	2	2018-06-02 19:15:28.896000-04:00	0.0	0.0	0.0	0.0	0.0	0.0	0.890603	16.0	0.6875	15.0	0.10121850758953824	0.311903555181962	10.0	25	2	4	0	0	34.25	3.0	68.0	3.0	2.5	1.0	1.0	1.0	False	True	3.1	0.10000000000000009	19.0
4	98.24552598684294	0.944722467693675	0.0	31.0	1	2018-06-02 20:15:26.315000064-04:00	0.0	0.0	0.0	0.0	0.0	0.0	0.890603	16.0	0.6875	15.0	0.10121850758953824	0.311903555181962	10.0	23	2	0	0	0	33.5	1.0	120.0	3.0	3.0	0.0	0.0	1.5	False	True	3.06	0.06000000000000005	20.0
5	96.86280663926362	0.22899834634424585	0.09800154640993665	23.0	1	2018-06-02 21:15:26.089999872-04:00	0.0	0.0	0.0	0.0	0.71572	0.0	0.0	22.0	0.9090909090909091	49.0	0.08971927139196503	0.2810548212793138	0.0	23	2	16	4	0	22.86	2.0	184.0	3.0	2.5	0.0	0.0	1.5	True	True	3.06	0.06000000000000005	21.0
6	97.9674635164748	1.1612487134766816	0.322936151915372	1.0	1	2018-06-02 22:15:27.040999936-04:00	0.0	0.0	0.0	0.0	0.71572	0.0	0.0	22.0	0.9090909090909091	49.0	0.08971927139196503	0.2810548212793138	0.0	23	2	0	0	0	42.77	1.0	120.0	2.5	2.0	0.0	0.0	2.0	True	True	3.06	0.56	22.0
7	97.75820215484242	0.08050405920287709	0.0	6.0	1	2018-06-03 11:56:42.046000128-04:00	0.542322	0.0	0.0	0.0	0.991679	0.0	0.0	8.0	1.0	12.0	0.11405587196350098	0.2371079845631376	19.0	24	2	10	3	0	20.83	12.0	249.0	3.0	3.0	0.0	2.0	2.0	False	True	3.06	0.06000000000000005	11.0
8	97.7312241389445	16.479991424570144	-7.862507741287505	5.0	3	2018-06-03 16:15:35.526000128-04:00	0.0	0.857009	0.63678	0.0	0.0	0.0	0.981685	21.0	0.8571428571428571	63.0	0.07799344634673372	0.17779759335740705	0.0	24	2	10	2	0	69.28	1.0	60.0	3.5	3.5	0.0	0.0	2.0	True	True	3.04	-0.45999999999999996	16.0
9	98.41620632033273	4.929042768225537	-1.4294155624169143	28.0	1	2018-06-03 17:15:35.396000-04:00	0.0	0.731297	0.618009	0.0	0.0	0.0	0.0	100.0	0.61	148.0	0.09351516069586872	0.197078427752933	2670.0	23	2	14	1	0	64.99	5.0	93.0	3.5	4.0	0.5	0.0	2.0	False	True	3.08	-0.41999999999999993	17.0
10	97.97000848617424	0.37939354390210556	-0.021560562530205645	6.0	1	2018-06-03 22:04:52.704000-04:00	0.0	0.0	0.655934	0.0	0.0	0.0	0.726613	27.0	0.8888888888888888	35.0	0.08447019233580955	0.21424836843786105	1215.0	23	2	2	1	0	13.78	3.0	83.0	2.5	2.0	0.0	1.0	4.5	True	True	3.02	0.52	22.0
11	89.03148738593812	44.90669061381156	35.25962912201122	0.0	2	2018-06-03 23:04:54.298000128-04:00	0.0	0.0	0.655934	0.0	0.0	0.0	0.726613	27.0	0.8888888888888888	35.0	0.08447019233580955	0.21424836843786105	0.0	23	2	2	1	0	13.37	9.0	376.0	2.5	2.0	0.0	1.0	4.5	True	True	3.02	0.52	22.0
12	97.60353814987909	41.39177404428218	-0.653890755848617	28.0	6	2018-06-04 12:20:44.280000-04:00	0.0	0.0	0.0	0.0	0.920133	0.0	0.0	14.0	1.0	9.0	0.10656409986903158	0.25996384338328715	0.0	21	2	15	0	0	73.65	7.0	493.0	2.5	3.0	2.0	0.0	1.0	False	True	2.94	0.43999999999999995	12.0
13	97.12646309938496	0.08084084237248187	0.0	6.0	1	2018-06-04 13:20:43.709000192-04:00	0.578785	0.0	0.0	0.0	0.770435	0.0	0.0	17.0	0.9411764705882353	120.0	0.09284332696942316	0.18803278247157373	0.0	21	2	21	4	0	58.33	2.0	667.0	3.0	2.5	0.5	1.0	1.5	False	True	2.94	-0.06000000000000005	13.0
14	97.9760064189369	10.958194006549748	-2.3401604881416604	14.0	4	2018-06-04 14:20:44.690000128-04:00	0.548042	0.0	0.592438	0.0	0.822511	0.0	0.0	43.0	0.7906976744186046	171.0	0.09653758544188279	0.24773449764571376	0.0	22	2	7	1	0	53.68	3.0	75.0	3.0	3.0	0.0	0.0	1.5	True	True	2.9	-0.10000000000000009	14.0
15	96.93323567834231	8.62446761806265	5.647518040243499	7.0	2	2018-06-04 16:20:45.601000192-04:00	0.527204	0.0	0.618155	0.0	0.789226	0.0	0.0	124.0	0.6774193548387096	80.0	0.0917920505981198	0.23804153308533785	858.0	20	2	13	4	0	40.52	3.0	72.0	3.5	3.0	1.5	2.0	2.0	False	True	2.9	-0.6000000000000001	16.0
16	96.83828840179034	14.401763775523243	-4.793524451878411	6.0	3	2018-06-04 17:20:44.069999872-04:00	0.527204	0.0	0.618155	0.0	0.789226	0.0	0.0	124.0	0.6774193548387096	80.0	0.0917920505981198	0.23804153308533785	858.0	21	2	0	0	0	49.21	3.0	95.0	3.0	3.0	0.5	1.0	1.5	False	True	2.9	-0.10000000000000009	17.0
17	89.73968642576595	31.260590961478407	-22.961121814591543	6.0	2	2018-06-04 20:47:41.723000064-04:00	0.0	0.98445	0.0	0.0	0.0	0.0	0.0	11.0	0.9090909090909091	9.0	0.13008387000472457	0.2608379136736148	17.0	21	2	24	6	0	52.64	32.0	793.0	3.5	3.0	0.5	3.0	2.5	False	True	2.9	-0.6000000000000001	21.0
18	96.73161620436044	9.08327367313463	1.0667162773424181	27.0	5	2018-06-04 21:47:40.556999936-04:00	0.0	0.0	0.618176	0.0	0.971453	0.0	0.0	27.0	0.8518518518518519	53.0	0.1325281517046718	0.3198135351693189	20.0	23	2	23	8	0	34.94	11.0	199.0	3.0	3.0	0.5	3.0	3.0	False	True	2.9	-0.10000000000000009	22.0
19	96.66326119776772	0.14986939698507307	0.0	0.0	1	2018-06-04 22:47:39.798000128-04:00	0.0	0.0	0.0	0.0	0.972662	0.0	0.0	12.0	0.8333333333333334	39.0	0.10955458200430568	0.31178821397550177	20.0	21	2	34	14	0	12.14	3.0	117.0	3.0	2.0	0.5	0.0	4.0	False	True	2.92	-0.08000000000000007	23.0
20	95.74438148996104	10.640939366112908	-0.6101718381371187	4.0	2	2018-06-04 23:47:42.038000128-04:00	0.525438	0.546015	0.607177	0.50088	0.645295	0.0	0.0	131.0	0.648854961832061	144.0	0.10719972939313362	0.29783911183313416	18.0	21	2	44	11	0	19.27	2.0	6.0	3.0	2.0	0.5	0.0	4.0	False	True	2.92	-0.08000000000000007	23.0
21	96.47546643889352	4.153910206044825	-4.402774188960536	3.0	1	2018-06-05 00:47:39.632000-04:00	0.525438	0.546015	0.607177	0.50088	0.645295	0.0	0.0	131.0	0.648854961832061	144.0	0.10719972939313362	0.29783911183313416	18.0	21	2	2	1	0	70.68	16.0	445.0	2.5	1.0	0.0	0.0	4.5	False	True	2.92	0.41999999999999993	0.0
22	97.30183316221331	1.6110208214509605	0.0	7.0	1	2018-06-05 18:06:11.063000064-04:00	0.0	0.788671	0.65429	0.0	0.0	0.0	0.780034	26.0	0.8846153846153846	30.0	0.10553895240711375	0.2921269572511011	7.0	25	2	12	2	0	53.69	4.0	275.0	2.0	2.0	0.0	1.0	4.5	True	True	2.84	0.8399999999999999	17.0
23	97.56505264261004	2.2526520947836373	0.34204675889313635	4.0	1	2018-06-05 21:05:22.140000-04:00	0.513835	0.0	0.615489	0.0	0.921988	0.0	0.0	162.0	0.654320987654321	169.0	0.08276421891318428	0.1617912415388376	12.0	26	2	23	6	1	68.26	12.0	169.0	3.0	2.0	1.0	3.0	4.5	False	True	2.78	-0.2200000000000002	20.0
24	97.70474653891054	24.850973202305735	2.449515456394196	15.0	3	2018-06-05 22:05:23.017999872-04:00	0.537889	0.0	0.583427	0.577339	0.77269	0.540434	0.0	483.0	0.45962732919254656	320.0	0.0806609303606903	0.1546459968864901	20.0	27	2	13	3	0	8.69	12.0	169.0	2.5	1.0	0.5	3.0	5.0	False	True	2.74	0.2400000000000002	21.0
25	96.19806652069092	23.282974908314646	18.86477936208248	0.0	3	2018-06-05 23:05:24.273999872-04:00	0.65962	0.0	0.606127	0.0	0.692385	0.0	0.0	56.0	0.7678571428571429	49.0	0.08363244557621503	0.19897347373639807	20.0	27	2	4	2	0	29.96	2.0	23.0	2.5	1.0	0.5	3.0	5.0	False	True	2.74	0.2400000000000002	21.0
26	97.04447702489475	17.60231556708595	-7.852616498771035	7.0	1	2018-06-06 12:35:18.198999808-04:00	0.0	0.0	0.0	0.0	0.808202	0.0	0.0	31.0	0.8387096774193549	24.0	0.12398966258724793	0.24338154173687676	11.0	25	2	20	4	0	53.81	2.0	420.0	3.0	3.0	0.0	0.0	1.5	False	True	2.76	-0.2400000000000002	13.0
27	98.2114168913468	5.7321532933392385	-6.161695092730224	16.0	2	2018-06-06 13:35:24.500000-04:00	0.0	0.0	0.0	0.0	0.808202	0.0	0.0	31.0	0.8387096774193549	24.0	0.12398966258724793	0.24338154173687676	3746.0	31	2	32	12	0	47.09	3.0	68.0	3.0	3.0	0.0	0.0	1.5	False	True	2.76	-0.2400000000000002	13.0
28	95.13322234975881	17.557207618743696	1.628713943578046	0.0	2	2018-06-06 19:40:34.065999872-04:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.9285714285714286	31.0	0.09881121729627068	0.310264821405764	0.0	28	2	5	1	0	51.45	1.0	12.0	3.0	2.0	0.0	0.0	3.0	True	True	2.8	-0.20000000000000018	19.0
29	97.7226885081244	3.2469898612818033	0.011375773240102712	0.0	2	2018-06-06 21:40:30.589999872-04:00	0.0	0.0	0.0	0.0	0.997862	0.0	0.0	9.0	1.0	63.0	0.07686833324639694	0.19421583727786415	0.0	27	2	32	9	0	57.14	14.0	185.0	2.5	1.0	0.0	0.0	4.0	True	True	2.84	0.33999999999999986	22.0
30	96.84624363279431	83.36888741336944	47.269538020177485	9.0	6	2018-06-06 22:40:31.524000-04:00	0.0	0.0	0.0	0.0	0.988427	0.0	0.0	26.0	1.0	45.0	0.0981797970516581	0.25494136495722663	19.0	25	2	93	29	2	67.32	14.0	185.0	2.0	2.0	0.0	3.0	4.5	True	True	2.8	0.7999999999999998	23.0
31	97.73272660656613	6.1111092789876755	-5.36539659507063	16.0	1	2018-06-07 17:26:09.996999936-04:00	0.0	0.0	0.741284	0.0	0.0	0.0	0.0	15.0	1.0	13.0	0.12547050511583369	0.20310822511330628	493.0	27	2	23	2	0	31.57	6.0	49.0	3.5	2.0	0.0	2.0	3.0	True	True	2.82	-0.6800000000000002	17.0
32	98.23861313424732	5.799806937051727	-3.2907074694064926	2.0	1	2018-06-07 18:26:10.618000128-04:00	0.550316	0.0	0.523619	0.0	0.795505	0.0	0.0	60.0	0.7666666666666667	144.0	0.10347043657095836	0.22716636002973115	1588.0	26	2	1	0	0	60.24	20.0	698.0	3.0	2.0	0.0	0.0	3.5	True	True	2.8	-0.20000000000000018	18.0
33	94.86275967863418	35.00014213046309	-5.993973385907479	16.0	5	2018-06-08 12:29:03.509999872-04:00	0.560934	0.0	0.0	0.0	0.741632	0.0	0.0	104.0	0.6346153846153846	171.0	0.08726563826126774	0.16700261522574253	24.0	27	2	6	0	0	46.38	9.0	651.0	3.0	2.5	0.5	1.0	2.0	False	True	2.78	-0.2200000000000002	12.0
34	97.2624442360618	5.912958434359594	-4.870761264454234	0.0	1	2018-06-08 22:49:42.831000064-04:00	0.0	0.0	0.652826	0.0	0.0	0.0	0.0	116.0	0.6551724137931034	157.0	0.0938157773758855	0.22753486838872564	490.0	31	2	2	1	0	31.27	3.0	51.0	4.0	3.0	0.0	2.0	2.5	True	True	2.84	-1.1600000000000001	23.0
35	97.90234830152143	5.953671451676227	-0.6873992677131318	0.0	3	2018-06-09 01:19:12.066999808-04:00	0.0	0.0	0.529406	0.0	0.772304	0.0	0.0	139.0	0.5467625899280576	198.0	0.08143213641258978	0.17225334356119346	0.0	29	2	25	4	0	42.93	5.0	99.0	3.0	3.0	0.0	0.0	3.0	True	True	2.82	-0.18000000000000016	0.0
36	95.19672873424507	6.631249648843824	-0.30597692321383235	13.0	1	2018-06-09 10:10:22.240000-04:00	0.0	0.767427	0.0	0.0	0.808202	0.0	0.0	71.0	0.8591549295774648	91.0	0.10154727483795438	0.21296342138053612	0.0	29	2	38	3	0	73.19	3.0	114.0	2.0	2.0	1.0	1.0	4.5	False	True	2.78	0.7799999999999998	9.0
37	98.4115464039338	10.462874048470686	-5.200277074617453	0.0	3	2018-06-09 11:48:27.272999936-04:00	0.0	0.0	0.640665	0.64663	0.0	0.0	0.0	65.0	0.8769230769230769	109.0	0.13756958039054468	0.3567712634968358	0.0	30	2	22	1	0	64.35	5.0	87.0	1.5	3.0	2.0	1.0	4.5	True	True	2.72	1.2200000000000002	11.0
38	96.98613587037765	9.449580253555096	-6.415499200835266	24.0	4	2018-06-09 14:33:22.652000-04:00	0.512257	0.0	0.539578	0.0	0.0	0.0	0.0	433.0	0.394919168591224	297.0	0.08424347606709583	0.13980256052246	16.0	30	2	27	3	0	52.2	7.0	302.0	2.0	2.5	1.0	2.0	4.0	True	True	2.7	0.7000000000000002	14.0
39	98.4140418476801	2.316692432087001	-0.6865788183359377	5.0	2	2018-06-09 15:36:26.645999872-04:00	0.0	0.713197	0.0	0.0	0.828235	0.574881	0.0	105.0	0.7333333333333333	139.0	0.08700645584186525	0.17797958192039703	16.0	30	2	22	2	0	31.89	14.0	254.0	1.5	2.0	4.0	1.0	4.0	False	True	2.68	1.1800000000000002	15.0
40	96.66832559855031	0.12483574332375276	-0.017533100212710057	6.0	1	2018-06-11 13:14:55.212999936-04:00	0.521059	0.0	0.610631	0.0	0.823467	0.0	0.0	127.0	0.7244094488188977	164.0	0.1024812329649035	0.2158817999970679	942.0	31	2	87	16	0	54.63	1.0	180.0	3.0	4.0	0.0	1.0	0.0	True	True	2.68	-0.31999999999999984	14.0
41	97.87629628338519	0.09473400391216177	0.0	0.0	1	2018-06-11 14:14:55.801000192-04:00	0.638435	0.0	0.62172	0.0	0.636548	0.0	0.0	203.0	0.5911330049261084	514.0	0.0975951028178668	0.20783578991492146	0.0	38	2	25	10	0	88.65	1.0	180.0	3.0	4.0	0.0	1.0	0.0	True	True	2.68	-0.31999999999999984	14.0
42	97.62030458514495	0.8588280513842527	-0.8664037221052444	1.0	1	2018-06-11 15:15:17.898999808-04:00	0.0	0.0	0.507313	0.0	0.742727	0.0	0.0	38.0	0.868421052631579	66.0	0.3854200102148517	0.47243373442669306	0.0	29	2	0	0	0	94.89	1.0	5.0	3.0	4.0	0.0	1.0	0.0	True	True	2.72	-0.2799999999999998	15.0
43	98.25659270582695	6.115651753899867	-2.2795569345978275	0.0	2	2018-06-11 16:14:55.148999936-04:00	0.544151	0.0	0.509283	0.0	0.0	0.0	0.0	79.0	0.6329113924050633	114.0	0.2439095033962318	0.4344901566738849	0.0	30	2	0	0	0	93.8	3.0	42.0	3.0	4.0	0.0	2.0	0.0	True	True	2.76	-0.2400000000000002	16.0
44	96.93787747621536	12.471770533447852	-5.315282004117762	1.0	1	2018-06-11 17:14:56.301000192-04:00	0.631474	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.8636363636363636	93.0	0.29033325743798766	0.43839870986303614	0.0	29	2	0	0	0	58.08	1.0	60.0	3.0	4.0	0.0	1.0	0.0	True	True	2.8	-0.20000000000000018	17.0
45	97.92390420230818	4.230547467499603	-2.8718537112077076	0.0	1	2018-06-11 18:14:54.558000128-04:00	0.508284	0.616898	0.0	0.0	0.0	0.0	0.0	36.0	0.8611111111111112	9.0	0.11543628440962897	0.3321986164607055	0.0	28	2	4	0	0	95.85	3.0	97.0	3.0	3.0	0.0	0.0	0.0	True	True	2.84	-0.16000000000000014	18.0
46	97.3185981326633	10.171406010993653	-4.176785487433275	0.0	3	2018-06-11 19:14:56.836000-04:00	0.534959	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.7692307692307693	62.0	0.221242119959735	0.6636933475774024	0.0	30	2	0	0	0	81.38	6.0	343.0	3.0	3.0	0.0	0.0	1.0	True	True	2.84	-0.16000000000000014	19.0
47	97.3272642887	3.010862570109241	-1.4447275815813831	0.0	2	2018-06-11 20:14:54.362999808-04:00	0.0	0.892619	0.0	0.0	0.0	0.0	0.624531	86.0	0.627906976744186	121.0	0.1447224854568427	0.34591689356442157	199.0	31	2	21	3	0	49.9	4.0	160.0	2.5	2.5	0.0	0.0	2.0	True	True	2.84	0.33999999999999986	20.0
48	98.18547283894307	4.057910811508426	-0.005443935015717068	12.0	2	2018-06-12 14:37:51.260000-04:00	0.0	0.0	0.870636	0.0	0.865388	0.0	0.0	25.0	0.96	88.0	0.22791143682505519	0.45541092556867435	1588.0	30	2	8	1	0	91.02	9.0	302.0	3.5	4.0	0.0	0.0	2.0	False	True	2.86	-0.6400000000000001	14.0
49	97.86566122175905	26.410301501347014	-2.0593750112312885	1.0	3	2018-06-12 15:37:50.326999808-04:00	0.0	0.0	0.870636	0.0	0.865388	0.0	0.0	25.0	0.96	88.0	0.22791143682505519	0.45541092556867435	0.0	32	2	15	4	0	87.99	4.0	82.0	3.0	3.0	0.0	1.0	2.0	False	True	2.86	-0.14000000000000012	15.0
50	97.36749728459813	10.846961250592923	-2.664842413043744	5.0	2	2018-06-13 10:05:26.240999936-04:00	0.0	0.0	0.578821	0.0	0.695362	0.0	0.0	57.0	0.7368421052631579	186.0	0.2521011293206585	0.4543246430874952	0.0	32	2	12	2	0	98.78	13.0	567.0	3.0	3.5	0.0	2.0	2.5	False	True	2.86	-0.14000000000000012	9.0
51	97.84824698311942	12.321837819621457	-0.17991770230806792	0.0	1	2018-06-13 11:05:26.641999872-04:00	0.0	0.0	0.578821	0.0	0.695362	0.0	0.0	57.0	0.7368421052631579	186.0	0.2521011293206585	0.4543246430874952	0.0	33	2	2	1	0	83.94	3.0	242.0	3.0	3.5	0.0	0.0	2.0	False	True	2.86	-0.14000000000000012	11.0
52	95.16661097877903	13.44160947480092	-4.340658368719252	6.0	3	2018-06-13 12:05:41.012999936-04:00	0.0	0.0	0.603154	0.0	0.0	0.0	0.0	85.0	0.6470588235294118	74.0	0.09499151440626682	0.23446262473783297	0.0	30	2	23	2	0	48.62	2.0	112.0	2.5	3.0	0.0	0.0	2.5	True	True	2.86	0.3599999999999999	12.0
53	96.93919813269628	3.8307600038772223	-0.4814113653623141	5.0	1	2018-06-13 13:13:13.676999936-04:00	0.710824	0.515601	0.677491	0.0	0.733641	0.0	0.0	78.0	0.8205128205128205	70.0	0.0885115500593881	0.19646738020834698	16.0	28	2	24	3	0	83.93	7.0	264.0	3.0	3.5	0.0	1.0	2.0	False	True	2.9	-0.10000000000000009	13.0
54	85.17128927629072	62.41083828871558	-7.525845916061611	1.0	5	2018-06-13 17:10:30.217999872-04:00	0.0	0.0	0.714706	0.0	0.0	0.0	0.0	53.0	0.8490566037735849	58.0	0.09640771684975459	0.19242931130985444	3708.0	31	2	26	8	0	50.31	1.0	60.0	3.0	3.0	0.0	0.0	2.0	False	True	2.88	-0.1200000000000001	17.0
55	83.65286910052791	30.877476135110108	-16.12572906049378	8.0	4	2018-06-13 18:10:30.008999936-04:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.8461538461538461	3.0	0.18478303220536973	0.3654986051172992	178.0	27	2	7	0	0	77.83	3.0	67.0	3.0	3.0	0.0	0.0	2.0	False	True	2.88	-0.1200000000000001	17.0
56	96.62134881019593	2.301180212351028	-0.05865298584103584	23.0	2	2018-06-13 19:10:31.469000192-04:00	0.0	0.0	0.568467	0.0	0.0	0.0	0.0	26.0	0.8461538461538461	24.0	0.18413893855803193	0.5123214516749672	178.0	26	2	3	0	0	90.05	6.0	86.0	3.0	3.0	0.0	0.0	1.5	False	True	2.88	-0.1200000000000001	18.0
57	96.32121968440872	0.16064517065989886	-0.05185726220659215	5.0	1	2018-06-14 15:02:06.377000192-04:00	0.0	0.711527	0.812511	0.0	0.932809	0.0	0.0	38.0	0.868421052631579	40.0	0.11890531582975866	0.29113188340513274	3028.0	27	2	23	6	0	36.33	5.0	107.0	4.0	4.0	0.0	1.0	2.0	False	True	2.92	-1.08	15.0
58	96.69947968130036	7.415728021031759	-0.38404423420823464	1.0	1	2018-06-14 16:01:29.180000-04:00	0.0	0.711527	0.812511	0.0	0.932809	0.0	0.0	38.0	0.868421052631579	40.0	0.11890531582975866	0.29113188340513274	23.0	28	2	15	1	0	6.56	8.0	112.0	3.0	3.0	0.0	0.0	2.5	False	True	2.9	-0.10000000000000009	16.0
59	98.28264884720305	0.3394946145797204	0.0	8.0	1	2018-06-14 18:01:25.140000-04:00	0.0	0.0	0.0	0.0	0.849113	0.0	0.0	44.0	0.7272727272727273	25.0	0.08707857899146505	0.2169271924278953	23.0	30	2	18	9	0	27.54	8.0	112.0	3.0	2.5	0.0	3.0	3.0	False	True	2.86	-0.14000000000000012	18.0
60	91.57639423300641	1.9705196698402923	-1.118934321341253	13.0	1	2018-06-14 19:01:25.892000-04:00	0.63065	0.0	0.572992	0.0	0.876678	0.0	0.0	52.0	0.7692307692307693	165.0	0.07931514115662903	0.19006644520494673	113.0	29	2	3	1	0	46.49	3.0	82.0	3.0	2.5	0.0	3.0	3.0	False	True	2.86	-0.14000000000000012	18.0
61	95.75291098661201	18.030765361685393	-12.184777558057807	6.0	6	2018-06-14 20:01:46.120999936-04:00	0.653312	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.6	11.0	0.0785801749480398	0.21629598585225768	113.0	27	2	15	2	0	56.25	23.0	593.0	3.0	2.0	0.0	0.0	3.5	True	True	2.9	-0.10000000000000009	19.0
62	92.11591891369788	43.981339371647515	-22.928129062153936	0.0	2	2018-06-15 13:15:02.614000128-04:00	0.587687	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.9166666666666666	12.0	0.10232083124058847	0.22869855060912014	8.0	27	2	32	7	0	42.99	6.0	64.0	2.5	2.0	0.0	0.0	2.0	False	True	2.98	0.48	13.0
63	97.19587525454435	0.1100690416907045	0.0	0.0	1	2018-06-18 13:50:59.506000128-04:00	0.0	0.0	0.607367	0.0	0.871946	0.0	0.0	65.0	0.7230769230769231	85.0	0.09207120251620361	0.20878840221086115	20.0	28	2	18	5	0	81.57	2.0	65.0	3.0	3.0	0.0	1.0	1.0	False	True	3.04	0.040000000000000036	14.0
64	97.9198251444217	2.0440316833349312	-0.9395476531371516	2.0	2	2018-06-18 15:50:35.700000-04:00	0.52392	0.0	0.602703	0.0	0.911912	0.0	0.0	143.0	0.6923076923076923	169.0	0.09497123964177738	0.21215994245943356	20.0	27	2	82	15	0	67.58	3.0	72.0	3.5	3.5	0.0	1.0	0.5	True	True	3.02	-0.48	16.0
65	97.19269118589513	4.900578054316415	-0.7329243755643713	2.0	2	2018-06-18 16:50:35.220999936-04:00	0.0	0.0	0.647343	0.0	0.797965	0.0	0.0	179.0	0.5865921787709497	274.0	0.0815757565278843	0.1818583932545808	7.0	28	2	69	18	0	60.94	4.0	123.0	3.0	3.5	0.0	0.0	0.5	True	True	3.02	0.020000000000000018	17.0
66	84.65993802300815	26.051233809120184	-19.7388142753264	7.0	2	2018-06-18 17:50:54.056000-04:00	0.0	0.0	0.718484	0.0	0.0	0.0	0.0	25.0	0.96	14.0	0.10002274692058563	0.23536596612797844	7.0	27	2	54	6	0	33.47	4.0	123.0	3.0	3.5	0.0	0.0	0.5	True	True	3.02	0.020000000000000018	17.0
67	96.2449623419314	1.1678807520668726	0.2221669323590337	1.0	2	2018-06-18 18:50:37.632999936-04:00	0.0	0.0	0.718484	0.0	0.0	0.0	0.0	25.0	0.96	14.0	0.10002274692058563	0.23536596612797844	7.0	28	2	38	4	0	99.46	1.0	60.0	3.0	3.5	0.0	0.0	1.0	True	True	3.02	0.020000000000000018	19.0
68	96.7886202786876	11.673376839891471	-2.8596449413658243	12.0	3	2018-06-19 14:14:22.374000128-04:00	0.0	0.836027	0.595508	0.0	0.794448	0.0	0.0	116.0	0.6293103448275862	244.0	0.09076990737250788	0.23597014986950418	7.0	34	2	5	1	0	96.36	2.0	67.0	3.0	4.0	1.0	0.0	1.0	True	True	3.06	0.06000000000000005	14.0
69	98.58105005382818	1.1121695902051225	-1.1636885427738313	2.0	1	2018-06-19 15:14:18.336000-04:00	0.0	0.0	0.638408	0.0	0.76777	0.522894	0.0	271.0	0.5055350553505535	715.0	0.08306279367414014	0.17128301431589948	7.0	31	3	92	8	5	45.03	1.0	120.0	3.5	3.5	0.0	1.0	1.0	False	True	3.1	-0.3999999999999999	15.0
70	95.3988871718898	0.08143752452098962	0.0	1.0	1	2018-06-19 16:14:41.085999872-04:00	0.0	0.816179	0.715691	0.0	0.664175	0.0	0.0	28.0	0.75	108.0	0.18761655793118118	0.369590623342261	6.0	32	3	113	8	24	74.59	1.0	120.0	3.5	3.5	0.0	1.0	1.0	False	True	3.1	-0.3999999999999999	15.0
71	97.33697436900621	3.2941209148050525	-0.6388226988610257	8.0	1	2018-06-19 17:14:10.957999872-04:00	0.0	0.879391	0.5977	0.0	0.0	0.0	0.0	98.0	0.6836734693877551	172.0	0.08329643459226341	0.2169773462922015	6.0	34	3	13	3	0	40.53	1.0	180.0	3.5	3.5	1.0	0.0	1.0	True	True	3.12	-0.3799999999999999	17.0
72	97.2414797343905	28.403182444141972	-7.3416052723687795	0.0	2	2018-06-19 18:14:17.620999936-04:00	0.595429	0.878856	0.608156	0.0	0.723969	0.0	0.0	187.0	0.5828877005347594	162.0	0.08354053885049569	0.16618045719031801	6.0	32	3	22	4	0	64.34	8.0	505.0	4.0	4.0	1.5	1.0	1.0	True	True	3.14	-0.8599999999999999	18.0
73	97.4630725653336	79.5052609906454	47.05548019070457	25.0	6	2018-06-19 20:14:12.627000064-04:00	0.0	0.0	0.542118	0.0	0.876641	0.0	0.0	117.0	0.6666666666666666	109.0	0.09418694178263347	0.2007533296808466	298.0	30	3	36	9	0	50.0	2.0	61.0	3.0	3.0	1.0	2.0	2.0	True	True	3.14	0.14000000000000012	19.0
