index	time	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	_activity	fschoolwork_activity	work_activity	chatting_activity	meditation_activity	working_activity	just_woke_up_activity	sstudying_activity	eating_activity	feedly_activity	with_friends_activity	etating_activity	tv_activity	ash_stuff_activity	workshop_activity	working_out_activity	resting_activity	cooking_activity	with_parents_activity	getting_ready_activity	trying_to_leave_apt_activity	email_activity	studying_activity	shopping_activity	in_class_activity	with_k_activity	leisure_activity	therapy_activity	commuting_activity	reading_activity	washing_up_activity	schoolwork_activity	errands_activity	airport_location	k_home_location	parents_home_location	vacation_location	therapy_location	library_location	la_location	school_location	friend_home_location	cafe_location	home_location	parsons_location	mountain_view_location	hour	avg_attention	avg_engagement	avg_valence	blinks	emoji	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	stepCount	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	productivity_score	phone_unlocks	phone_use_secs
144	2018-07-23 15:51:27.074292992-04:00	2.5	3	True	3.0	1.5	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	15	97.3504884924648	27.23784586339996	-4.050850599792149	21.0	2.0	0.594733	0.0	0.607387	0.0	0.50589	0.61912	0.0	40.0	0.9	84.0	0.19264343307729354	0.3944755250495938	2322.0	26.0	2.0	49.0	5.0	0.0	54.24	8.0	198.0
145	2018-07-23 19:38:19.704747008-04:00	3.5	2	True	3.5	1.0	3.5	False	True	False	True	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	19	97.53029522691554	3.3667351139084802	-1.3622367378527869	1.0	2.0	0.0	0.0	0.660091	0.0	0.0	0.0	0.874814	34.0	0.8529411764705882	36.0	0.1460436079519015	0.3926457586943971	76.0	25.0	2.0	31.0	2.0	0.0	64.35	1.0	2.0
146	2018-07-23 20:39:00.039009024-04:00	2.5	1	True	3.0	1.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	20	96.9272940573485	0.9983140863174491	0.23384111039036803	0.0	2.0	0.0	0.0	0.657759	0.0	0.616216	0.0	0.0	34.0	0.7941176470588235	54.0	0.16497822962110004	0.7022732389443237	0.0	25.0	2.0	31.0	2.0	0.0	79.51	1.0	2.0
147	2018-07-23 21:40:17.810001920-04:00	2.5	2	True	2.0	1.0	4.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	21	93.55811289007013	48.97213511114771	-66.20838315270164	0.0	2.0	0.866243	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.6785714285714286	91.0	0.10920775208581968	0.30818320229605844	0.0	26.0	2.0	42.0	10.0	1.0	67.89	1.0	60.0
148	2018-07-23 22:40:51.609198080-04:00	2.5	1	True	2.0	0.5	4.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	22	97.53900407060055	1.802081661813392	-0.7221949177712393	0.0	2.0	0.81795	0.0	0.0	0.0	0.884138	0.0	0.0	26.0	0.8846153846153846	73.0	0.11242025280207918	0.25275554156758157	39.0	26.0	3.0	40.0	8.0	4.0	58.6	5.0	1125.0
149	2018-07-24 10:48:41.558646272-04:00	3.0	0	True	3.0	1.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10	98.20470843685855	1.9651405529466135	0.589337952015547	3.0	2.0	0.0	0.0	0.0	0.0	0.631794	0.0	0.0	68.0	0.6911764705882353	119.0	0.1033221106139981	0.22389050297163152	0.0	28.0	3.0	47.0	6.0	0.0	93.86	5.0	57.0
150	2018-07-24 11:49:08.459457024-04:00	3.0	1	True	3.0	1.0	3.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	11	95.73004526051167	12.437212123962627	-27.097931783009706	0.0	2.0	0.501494	0.0	0.701	0.0	0.0	0.0	0.693873	20.0	0.85	34.0	0.10760238513735387	0.30846270493098665	0.0	28.0	3.0	52.0	6.0	0.0	91.11	1.0	41.0
151	2018-07-24 12:50:38.648201984-04:00	2.5	1	True	2.0	1.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	92.3484629163555	24.48256625246768	0.029895909101355308	6.0	5.0	0.0	0.0	0.534794	0.0	0.0	0.0	0.0	29.0	0.9655172413793104	71.0	0.11584522717637442	0.33251366205199373	0.0	28.0	3.0	150.0	36.0	2.0	76.8	1.0	41.0
152	2018-07-24 14:43:20.847661056-04:00	2.5	2	True	2.0	1.5	3.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	14	96.36966935850734	0.08667540443029335	0.0	17.0	1.0	0.0	0.0	0.58509	0.637202	0.686656	0.0	0.0	114.0	0.7456140350877193	141.0	0.10233657431165012	0.22748116835167534	0.0	28.0	3.0	68.0	24.0	2.0	90.26	1.0	120.0
153	2018-07-24 15:44:39.994634752-04:00	2.0	1	True	2.0	2.0	3.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	15	97.57891680943827	1.799613905744446	-0.5992943999368393	8.0	1.0	0.706362	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.8461538461538461	87.0	0.09382121043912532	0.24621600093263568	0.0	27.0	3.0	42.0	3.0	0.0	88.77	2.0	91.0
154	2018-07-25 12:46:18.452894976-04:00	2.5	1	True	3.5	1.0	3.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	97.22129673920861	2.673518083310982	-0.28292488451151887	5.0	2.0	0.556136	0.0	0.609362	0.0	0.842825	0.0	0.0	290.0	0.6068965517241379	402.0	0.0923827486417374	0.21630989152626676	3520.0	27.0	3.0	85.0	5.0	0.0	39.47	6.0	108.0
155	2018-07-25 13:47:28.309242880-04:00	3.0	1	True	2.0	0.0	3.0	True	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	13	97.43453458694727	6.614823892018206	0.0	7.0	3.0	0.556136	0.0	0.609362	0.0	0.842825	0.0	0.0	290.0	0.6068965517241379	402.0	0.0923827486417374	0.21630989152626676	3520.0	27.0	3.0	85.0	5.0	0.0	9.62	10.0	98.0
156	2018-07-25 18:05:29.073701888-04:00	2.5	2	True	3.0	4.0	3.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	18	97.544934762808	12.101914471387863	-4.87591721204611	3.0	1.0	0.626743	0.0	0.604678	0.58097	0.79734	0.614382	0.0	190.0	0.5263157894736842	383.0	0.08484608326327814	0.18265085437194378	847.0	37.0	3.0	64.0	20.0	0.0	32.63	6.0	107.0
157	2018-07-25 22:41:58.122483968-04:00	4.0	2	False	3.0	0.5	4.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	22	92.33239816307344	37.26527832888166	24.13444979367265	0.0	4.0	0.548977	0.0	0.574662	0.0	0.757162	0.0	0.0	58.0	0.7241379310344828	68.0	0.09433136713927058	0.20885209565324656	595.0	30.0	3.0	37.0	5.0	0.0	37.99	5.0	601.0
158	2018-07-26 00:09:53.466153984-04:00	3.0	1	False	1.0	0.0	4.5	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0	92.33239816307344	37.26527832888166	24.13444979367265	0.0	4.0	0.548977	0.0	0.574662	0.0	0.757162	0.0	0.0	58.0	0.7241379310344828	68.0	0.09433136713927058	0.20885209565324656	595.0	30.0	3.0	37.0	5.0	0.0	37.99	5.0	601.0
159	2018-07-27 00:28:46.981847040-04:00	2.0	0	True	3.0	2.0	3.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	0	97.47389289833451	7.410057331652416	-0.09877377291344612	0.0	2.0	0.0	0.0	0.7164	0.0	0.0	0.0	0.0	65.0	0.8	30.0	0.10015413751367663	0.16397160444504175	0.0	29.0	2.0	64.0	10.0	0.0	18.97	4.0	11.0
160	2018-07-27 02:01:10.916176128-04:00	2.0	0	True	1.0	3.0	5.0	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	2	97.47389289833451	7.410057331652416	-0.09877377291344612	0.0	2.0	0.0	0.0	0.7164	0.0	0.0	0.0	0.0	65.0	0.8	30.0	0.10015413751367663	0.16397160444504175	0.0	29.0	2.0	64.0	10.0	0.0	18.97	4.0	11.0
161	2018-07-27 12:11:15.962907136-04:00	2.0	0	True	2.0	0.0	2.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	97.57153298558626	29.24597525258232	-2.861463607450124	5.0	5.0	0.0	0.0	0.551827	0.0	0.0	0.0	0.0	13.0	0.9230769230769231	33.0	0.3786587374992717	0.48870425431624703	1856.0	32.0	2.0	23.0	2.0	0.0	85.3	1.0	2.0
162	2018-07-27 13:11:15.962907136-04:00	3.0	0	True	3.0	0.0	2.0	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	13	97.57153298558626	29.24597525258232	-2.861463607450124	5.0	5.0	0.0	0.0	0.551827	0.0	0.0	0.0	0.0	13.0	0.9230769230769231	33.0	0.3786587374992717	0.48870425431624703	1856.0	32.0	2.0	23.0	2.0	0.0	85.3	1.0	2.0
163	2018-07-27 15:11:15.962907136-04:00	3.0	1	True	3.5	1.0	2.5	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	15	96.6015453525618	0.0965708145031742	0.0	0.0	1.0	0.560578	0.662862	0.0	0.0	0.925299	0.55709	0.0	114.0	0.6578947368421053	403.0	0.2834189562714558	0.4727779111470681	0.0	30.0	2.0	66.0	8.0	0.0	94.73	5.0	45.0
164	2018-07-27 16:13:11.536474112-04:00	2.0	0	True	3.0	1.0	2.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	16	98.49292739355595	0.15859323907499165	0.0	1.0	1.0	0.560578	0.662862	0.0	0.0	0.925299	0.55709	0.0	114.0	0.6578947368421053	403.0	0.2834189562714558	0.4727779111470681	0.0	29.0	2.0	31.0	3.0	0.0	90.38	5.0	45.0
165	2018-07-27 23:43:18.804574976-04:00	3.5	3	False	3.5	0.0	3.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	23	98.35370225018943	1.8539227783230778	-0.6639165348650431	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.9166666666666666	37.0	0.20798088000124734	0.273728342482838	28.0	28.0	2.0	65.0	25.0	0.0	87.04	5.0	409.0
166	2018-07-28 00:45:11.529657088-04:00	4.0	1	False	2.5	0.0	4.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0	97.93536553908663	0.08305207453904194	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.9166666666666666	37.0	0.20798088000124734	0.273728342482838	12.0	31.0	2.0	13.0	4.0	0.0	29.92	2.0	68.0
167	2018-07-28 14:40:50.023198976-04:00	3.5	3	False	3.5	0.0	2.5	False	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	14	98.48003515126754	1.1849103208200462	0.026312289635340373	6.0	2.0	0.0	0.896183	0.576627	0.0	0.0	0.0	0.775381	33.0	0.9090909090909091	82.0	0.2179756868760098	0.43291213336507417	7.0	29.0	2.0	12.0	1.0	0.0	90.18	13.0	627.0
168	2018-07-29 14:08:38.500862976-04:00	3.5	1	False	4.0	0.0	3.0	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	14	95.74432376656999	25.31623977435641	8.978607024210108	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.8333333333333334	70.0	0.18689382219889078	0.36271993689341087	8.0	28.0	2.0	6.0	0.0	0.0	74.54	9.0	477.0
169	2018-07-29 16:54:04.222836992-04:00	4.5	2	False	4.0	0.0	1.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	16	95.60436722726533	57.93488210148683	-9.22674511982636	0.0	6.0	0.524653	0.0	0.638193	0.0	0.0	0.0	0.0	21.0	0.9523809523809523	95.0	0.21690900518524325	0.44515901795703394	382.0	28.0	2.0	2.0	0.0	0.0	80.44	11.0	73.0
170	2018-07-29 17:54:39.712653824-04:00	4.0	2	False	4.0	0.0	1.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	17	95.60436722726533	57.93488210148683	-9.22674511982636	0.0	6.0	0.524653	0.0	0.638193	0.0	0.0	0.0	0.0	21.0	0.9523809523809523	95.0	0.21690900518524325	0.44515901795703394	382.0	28.0	2.0	2.0	0.0	0.0	80.44	11.0	73.0
171	2018-07-29 21:26:55.047909888-04:00	3.0	2	False	3.5	1.0	2.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	21	98.22724893777678	0.24208512192241627	0.0	15.0	2.0	0.0	0.620362	0.0	0.0	0.593613	0.0	0.0	37.0	0.7297297297297297	70.0	0.2675270906700154	0.36091423062618566	6.0	30.0	2.0	18.0	3.0	0.0	94.2	3.0	807.0
172	2018-07-29 22:27:18.036059904-04:00	3.0	1	False	3.5	1.0	2.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	22	96.31364314867102	0.08219534463208655	0.23529077612835428	0.0	1.0	0.531774	0.873992	0.579894	0.0	0.0	0.0	0.0	178.0	0.5842696629213483	464.0	0.12211548560730599	0.2424887716068941	6.0	31.0	2.0	17.0	3.0	0.0	98.46	3.0	807.0
173	2018-07-29 23:59:18.238276096-04:00	3.5	1	False	3.0	1.0	3.0	True	True	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	23	92.66770463675725	13.513277958245686	-1.6672028516979316	1.0	5.0	0.0	0.845866	0.505495	0.0	0.665685	0.0	0.0	103.0	0.6116504854368932	277.0	0.14709032665599475	0.2852015817280368	9.0	30.0	2.0	11.0	3.0	0.0	99.36	3.0	9.0
174	2018-07-30 12:13:44.520890880-04:00	3.0	0	True	3.0	1.0	2.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	12	98.31696453983919	0.08246085596864397	0.0	0.0	1.0	0.566608	0.929023	0.0	0.0	0.0	0.0	0.0	70.0	0.7285714285714285	223.0	0.14786808032340265	0.34509628389066865	22.0	28.0	2.0	17.0	1.0	0.0	96.66	2.0	74.0
175	2018-07-30 13:14:04.026621184-04:00	3.0	0	True	3.0	2.0	3.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	13	98.31696453983919	0.08246085596864397	0.0	0.0	1.0	0.566608	0.929023	0.0	0.0	0.0	0.0	0.0	70.0	0.7285714285714285	223.0	0.14786808032340265	0.34509628389066865	22.0	28.0	2.0	17.0	1.0	0.0	96.66	2.0	74.0
176	2018-07-30 14:57:00.587885824-04:00	3.5	1	True	3.0	0.0	3.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	14	97.31848690128186	4.364014922117434	0.0	2.0	1.0	0.0	0.879695	0.564934	0.0	0.0	0.0	0.0	77.0	0.6623376623376623	177.0	0.21194051049340923	0.4059820887888191	22.0	27.0	2.0	43.0	5.0	0.0	57.67	3.0	121.0
177	2018-07-30 19:50:45.662707968-04:00	4.0	2	True	3.0	0.0	3.5	True	True	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	19	97.77949491337915	0.6940507878497917	-0.14908460336713936	7.0	1.0	0.630533	0.0	0.628124	0.0	0.779803	0.0	0.0	52.0	0.8076923076923077	24.0	0.08933192302310278	0.17754561486451523	2841.0	25.0	2.0	44.0	6.0	0.0	40.58	1.0	60.0
178	2018-07-30 21:00:02.547758080-04:00	3.0	0	True	1.5	0.0	4.0	True	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	21	96.8803331711713	14.252766902467199	-5.919865741108367	0.0	1.0	0.630533	0.0	0.628124	0.0	0.779803	0.0	0.0	52.0	0.8076923076923077	24.0	0.08933192302310278	0.17754561486451523	0.0	25.0	2.0	32.0	4.0	0.0	8.08	1.0	60.0
179	2018-07-30 23:14:25.935937024-04:00	2.0	1	True	1.0	0.0	4.5	True	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	23	97.41402987604556	0.738569141033551	0.7776777236357979	0.0	2.0	0.0	0.0	0.635646	0.0	0.665049	0.0	0.0	193.0	0.5906735751295337	129.0	0.09287072556675773	0.18125296590870146	30.0	26.0	2.0	39.0	9.0	0.0	46.93	9.0	606.0
180	2018-07-31 12:20:47.119395072-04:00	2.5	0	True	3.0	1.0	3.0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	98.13400865238619	0.12137096579420693	0.02976261023531623	0.0	1.0	0.702194	0.0	0.55584	0.677611	0.0	0.662775	0.0	109.0	0.7064220183486238	245.0	0.10888543326062963	0.2977127695522594	0.0	27.0	3.0	44.0	6.0	1.0	85.0	4.0	133.0
181	2018-07-31 13:30:26.715055872-04:00	2.0	0	True	2.0	3.0	2.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	13	96.45161467884027	0.2633098444571503	-0.1592684624991073	1.0	1.0	0.702194	0.0	0.55584	0.677611	0.0	0.662775	0.0	109.0	0.7064220183486238	245.0	0.10888543326062963	0.2977127695522594	0.0	28.0	3.0	93.0	3.0	0.0	76.82	3.0	73.0
182	2018-07-31 16:12:38.462848-04:00	2.5	3	True	2.5	1.0	3.5	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	16	97.5939178871386	9.828913994280226	-1.9818090197037568	4.0	5.0	0.629692	0.0	0.592465	0.0	0.832067	0.0	0.0	90.0	0.7555555555555555	126.0	0.0952792651295562	0.22943432284596904	1944.0	26.0	3.0	18.0	0.0	0.0	97.79	12.0	960.0
183	2018-08-01 10:32:36.726728960-04:00	3.0	2	True	3.0	0.0	1.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	10	93.99473700870314	16.828405253160525	-1.9817779330432717	1.0	6.0	0.0	0.0	0.611029	0.699522	0.990508	0.0	0.0	39.0	0.8717948717948718	35.0	0.11864727359161154	0.23738162592671205	2350.0	27.0	3.0	36.0	7.0	0.0	78.42	3.0	123.0
184	2018-08-01 15:09:08.725859840-04:00	5.0	3	False	3.0	0.0	1.0	True	True	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	15	97.06826347351074	8.282388274172941	-3.7348496061532446	0.0	5.0	0.0	0.0	0.667434	0.0	0.0	0.0	0.0	133.0	0.6090225563909775	234.0	0.0909180777304455	0.21676426102629806	331.0	31.0	3.0	40.0	3.0	0.0	81.41	7.0	309.0
185	2018-08-01 16:09:58.923990016-04:00	4.0	3	False	4.0	0.0	1.5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	16	95.65891802579104	9.249616651066363	-6.016929692682069	0.0	1.0	0.519636	0.0	0.556112	0.0	0.615576	0.0	0.0	169.0	0.5502958579881657	248.0	0.08782063855668679	0.20201364558842455	331.0	30.0	3.0	94.0	17.0	0.0	73.97	9.0	343.0
186	2018-08-01 17:25:35.543490048-04:00	4.0	3	False	4.0	0.0	1.0	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	17	97.4525992929639	0.08817994199804406	0.04248026754725632	1.0	1.0	0.577396	0.0	0.535837	0.0	0.858055	0.0	0.0	343.0	0.46355685131195334	280.0	0.10572108310341034	0.15811203875534846	1655.0	26.0	3.0	51.0	10.0	1.0	64.8	7.0	221.0
187	2018-08-02 12:50:09.189406208-04:00	2.0	2	True	1.0	1.0	3.0	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	12	97.30662594014723	0.20780653423411063	0.0	2.0	1.0	0.689641	0.0	0.0	0.0	0.994704	0.0	0.0	13.0	1.0	34.0	0.09696966448137836	0.28674622454674414	13.0	23.0	2.0	41.0	8.0	0.0	28.01	16.0	386.0
188	2018-08-02 14:06:31.754208-04:00	2.5	5	True	2.0	1.0	3.0	True	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	14	97.66891946792603	0.7561536846948521	-0.37984881358487266	12.0	2.0	0.580982	0.0	0.628134	0.0	0.720573	0.0	0.0	190.0	0.5842105263157895	180.0	0.08108592982388535	0.1613191316617638	13.0	23.0	2.0	60.0	6.0	0.0	33.39	19.0	464.0
189	2018-08-02 15:16:49.778919936-04:00	2.0	1	True	1.0	1.0	3.5	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	15	96.92740778054915	12.192245335703946	-0.8673868180697386	26.0	4.0	0.580982	0.0	0.628134	0.0	0.720573	0.0	0.0	190.0	0.5842105263157895	180.0	0.08108592982388535	0.1613191316617638	2269.0	22.0	2.0	60.0	7.0	0.0	45.62	15.0	346.0
190	2018-08-02 16:57:20.440002816-04:00	3.5	2	False	2.0	1.0	3.0	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	16	92.84852669970824	29.43727093483183	-4.706612994322683	7.0	6.0	0.662833	0.0	0.500707	0.0	0.606057	0.0	0.0	83.0	0.7590361445783133	105.0	0.11767705073160797	0.2775784151783156	2034.0	25.0	2.0	206.0	13.0	0.0	67.77	8.0	146.0
191	2018-08-02 17:58:32.244100096-04:00	2.0	1	True	1.0	4.0	3.5	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	17	92.84852669970824	29.43727093483183	-4.706612994322683	7.0	6.0	0.662833	0.0	0.500707	0.0	0.606057	0.0	0.0	83.0	0.7590361445783133	105.0	0.11767705073160797	0.2775784151783156	2034.0	25.0	2.0	206.0	13.0	0.0	67.77	8.0	146.0
192	2018-08-02 22:26:08.979965952-04:00	4.0	4	True	2.0	1.0	4.0	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	22	97.17264787748263	8.02028264473011	5.075727844006055	4.0	3.0	0.0	0.0	0.598807	0.0	0.630218	0.527342	0.0	205.0	0.5902439024390244	281.0	0.07986854346634292	0.1627187354891908	18.0	24.0	2.0	69.0	10.0	0.0	43.89	13.0	200.0
