com.samsung.health.heart_rate,6000085,7
create_time,time_offset,max,heart_beat_count,custom,end_time,heart_rate,deviceuuid,start_time,pkg_name,update_time,min,binning_data,datauuid,comment
2018-08-16 06:28:35.121,UTC-0500,76.0,0,,2018-08-16 06:28:24.154,76.0,dgrrqaEJmv,2018-08-16 06:28:24.154,com.sec.android.app.shealth,2018-08-16 06:28:35.121,76.0,,2c8045a1-cbd7-417a-bb4d-03a9a7f009a0,
2018-08-22 01:26:24.380,UTC-0300,96.0,0,,2018-08-22 01:26:16.979,96.0,dgrrqaEJmv,2018-08-22 01:26:16.979,com.sec.android.app.shealth,2018-08-22 01:26:24.380,96.0,,2db95bf2-2e45-4703-8b52-61878d023722,
2018-07-03 18:19:09.876,UTC-0600,78.0,0,,2018-07-03 18:19:00.149,78.0,avnWu77KPA,2018-07-03 18:19:00.149,com.sec.android.app.shealth,2018-07-03 18:19:09.876,78.0,,2e259c62-9629-419c-b8e7-5e59e8b028fe,
2018-06-19 22:09:01.528,UTC-0600,78.0,0,,2018-06-19 22:08:50.576,78.0,avnWu77KPA,2018-06-19 22:08:50.576,com.sec.android.app.shealth,2018-06-19 22:09:01.528,78.0,,2f7b9071-fc0f-4002-b1df-f65232f0d771,
2018-05-23 18:13:33.503,UTC-0300,73.0,0,,2018-05-23 18:13:22.772,73.0,avnWu77KPA,2018-05-23 18:13:22.772,com.sec.android.app.shealth,2018-05-23 18:13:33.503,73.0,,30bffcea-595a-475d-baf2-a8fc68033c14,
2018-08-24 18:24:21.014,UTC-0300,70.0,0,,2018-08-24 18:24:17.627,70.0,dgrrqaEJmv,2018-08-24 18:24:17.627,com.sec.android.app.shealth,2018-08-24 18:24:21.014,70.0,,31644165-d0f6-4697-b1df-dabb59325395,
2018-06-04 01:41:33.244,UTC-0300,105.0,0,,2018-06-04 01:41:14.741,105.0,avnWu77KPA,2018-06-04 01:41:14.741,com.sec.android.app.shealth,2018-06-04 01:41:33.244,105.0,,318e4aaf-3015-4d99-9da9-6b59b8ff4cde,
2018-06-09 15:39:19.259,UTC-0300,78.0,0,,2018-06-09 15:39:07.228,78.0,avnWu77KPA,2018-06-09 15:39:07.228,com.sec.android.app.shealth,2018-06-09 15:39:19.259,78.0,,32693be1-f2e7-43e1-adb4-a4ea0331ec75,
2018-09-03 02:14:12.728,UTC-0300,76.0,0,,2018-09-03 02:14:05.013,76.0,dgrrqaEJmv,2018-09-03 02:14:05.013,com.sec.android.app.shealth,2018-09-03 02:14:12.728,76.0,,328ef3bb-ba59-4f2f-91e9-296dba610d44,
2018-07-03 01:46:36.398,UTC-0600,88.0,0,,2018-07-03 01:46:20.078,88.0,avnWu77KPA,2018-07-03 01:46:20.078,com.sec.android.app.shealth,2018-07-03 01:46:36.398,88.0,,33b49b9b-c912-4d1c-a43a-08181a006105,
2018-08-28 03:03:57.781,UTC-0300,102.0,0,,2018-08-28 03:03:51.807,102.0,dgrrqaEJmv,2018-08-28 03:03:51.807,com.sec.android.app.shealth,2018-08-28 03:03:57.781,102.0,,33c61fb6-f22d-4247-b405-50ef5b3c5513,
2018-08-27 23:29:42.383,UTC-0300,106.0,0,,2018-08-27 23:29:36.018,106.0,dgrrqaEJmv,2018-08-27 23:29:36.018,com.sec.android.app.shealth,2018-08-27 23:29:42.383,106.0,,33eff079-5d2d-46c5-8c12-fbf17a10b417,
2018-06-04 17:14:51.086,UTC-0300,74.0,0,,2018-06-04 17:14:36.705,74.0,avnWu77KPA,2018-06-04 17:14:36.705,com.sec.android.app.shealth,2018-06-04 17:14:51.086,74.0,,3425e768-c667-452d-a573-218c4b988358,
2018-06-19 21:36:15.995,UTC-0600,76.0,0,,2018-06-19 21:36:09.335,76.0,avnWu77KPA,2018-06-19 21:36:09.335,com.sec.android.app.shealth,2018-06-19 21:36:15.995,76.0,,3438eb2a-4182-499e-b8f8-650124cc34e4,
2018-09-02 17:48:31.681,UTC-0300,83.0,0,,2018-09-02 17:48:21.518,83.0,dgrrqaEJmv,2018-09-02 17:48:21.518,com.sec.android.app.shealth,2018-09-02 17:48:31.681,83.0,,34712591-41a6-4512-a417-66abcc4ce99f,
2018-08-31 18:13:00.430,UTC-0300,82.0,0,,2018-08-31 18:12:57.133,82.0,dgrrqaEJmv,2018-08-31 18:12:57.133,com.sec.android.app.shealth,2018-08-31 18:13:00.430,82.0,,34a89204-fdf5-4512-988c-1e5b48d50585,
2018-06-03 02:27:24.282,UTC-0300,78.0,0,,2018-06-03 02:27:14.032,78.0,avnWu77KPA,2018-06-03 02:27:14.032,com.sec.android.app.shealth,2018-06-03 02:27:24.282,78.0,,35cadce4-2eb0-470a-a0ba-a2d0db0ee387,
2018-06-28 01:31:18.140,UTC-0600,79.0,0,,2018-06-28 01:31:13.218,79.0,avnWu77KPA,2018-06-28 01:31:13.218,com.sec.android.app.shealth,2018-06-28 01:31:18.140,79.0,,35d8e58b-61dc-4436-8d43-b9da4e4b8e27,
2018-06-26 21:03:00.153,UTC-0600,62.0,0,,2018-06-26 21:02:49.588,62.0,avnWu77KPA,2018-06-26 21:02:49.588,com.sec.android.app.shealth,2018-06-26 21:03:00.153,62.0,,364f0464-a41c-428f-a1c7-d17bbbd36f2f,
2018-07-19 01:26:14.565,UTC-0300,76.0,0,,2018-07-19 01:26:11.667,76.0,dgrrqaEJmv,2018-07-19 01:26:11.667,com.sec.android.app.shealth,2018-07-19 01:26:14.565,76.0,,369eac2f-27a9-4973-b8b9-4ec8e764991d,
2018-06-04 17:11:58.262,UTC-0300,77.0,0,,2018-06-04 17:11:43.809,77.0,avnWu77KPA,2018-06-04 17:11:43.809,com.sec.android.app.shealth,2018-06-04 17:11:58.262,77.0,,36e46b6a-140a-466f-baac-ffed54a34f6e,
2018-05-25 19:16:55.666,UTC-0300,73.0,0,,2018-05-25 19:16:44.731,73.0,avnWu77KPA,2018-05-25 19:16:44.731,com.sec.android.app.shealth,2018-05-25 19:16:55.666,73.0,,38741b67-1dbc-49a3-ad77-4d6290d861e4,
2018-06-03 03:27:21.513,UTC-0300,74.0,0,,2018-06-03 03:27:11.144,74.0,avnWu77KPA,2018-06-03 03:27:11.144,com.sec.android.app.shealth,2018-06-03 03:27:21.513,74.0,,395eaa1d-31bb-4226-acbc-2f75650537db,
2018-08-16 04:39:46.716,UTC-0500,92.0,0,,2018-08-16 04:39:41.852,92.0,dgrrqaEJmv,2018-08-16 04:39:41.852,com.sec.android.app.shealth,2018-08-16 04:39:46.716,92.0,,399394ac-c1bd-40b0-904b-db5b87852233,
2018-08-27 21:16:31.125,UTC-0300,96.0,0,,2018-08-27 21:16:17.247,96.0,dgrrqaEJmv,2018-08-27 21:16:17.247,com.sec.android.app.shealth,2018-08-27 21:16:31.125,96.0,,39a5ebd7-2215-473b-992a-b722dae81e29,
2018-07-30 23:52:00.347,UTC-0300,90.0,0,,2018-07-30 23:51:50.371,90.0,dgrrqaEJmv,2018-07-30 23:51:50.371,com.sec.android.app.shealth,2018-07-30 23:52:00.347,90.0,,39c88dc7-7fe4-4ad5-bfda-b93d20b2db7c,
2018-06-27 18:36:01.603,UTC-0600,78.0,0,,2018-06-27 18:35:48.057,78.0,avnWu77KPA,2018-06-27 18:35:48.057,com.sec.android.app.shealth,2018-06-27 18:36:01.603,78.0,,3a21e47d-f31d-4e14-ab47-ecaa62d41d49,
2018-09-10 14:17:42.094,UTC-0300,84.0,0,,2018-09-10 14:17:28.675,84.0,dgrrqaEJmv,2018-09-10 14:17:28.675,com.sec.android.app.shealth,2018-09-10 14:17:42.094,84.0,,3a434253-ed42-4707-87e9-a4152791f13c,
2018-07-12 13:15:46.551,UTC-0300,60.0,0,,2018-07-12 13:15:31.869,60.0,avnWu77KPA,2018-07-12 13:15:31.869,com.sec.android.app.shealth,2018-07-12 13:15:46.551,60.0,,3acd276f-2843-41fb-be45-45816b0b3881,
2018-06-05 00:50:07.078,UTC-0300,76.0,0,,2018-06-05 00:49:52.241,76.0,avnWu77KPA,2018-06-05 00:49:52.241,com.sec.android.app.shealth,2018-06-05 00:50:07.078,76.0,,3ad1f329-cbf8-4711-8b4d-ef3f7952df22,
2018-07-28 18:41:30.555,UTC-0300,77.0,0,,2018-07-28 18:41:19.212,77.0,dgrrqaEJmv,2018-07-28 18:41:19.212,com.sec.android.app.shealth,2018-07-28 18:41:30.555,77.0,,3af33558-bc65-43c9-b790-7faa23975aee,
2018-07-26 02:42:40.766,UTC-0300,74.0,0,,2018-07-26 02:42:29.814,74.0,dgrrqaEJmv,2018-07-26 02:42:29.814,com.sec.android.app.shealth,2018-07-26 02:42:40.766,74.0,,3b8643d4-44f5-400a-998b-455dced86d8f,
2018-08-21 03:17:58.511,UTC-0300,78.0,0,,2018-08-21 03:17:48.718,78.0,dgrrqaEJmv,2018-08-21 03:17:48.718,com.sec.android.app.shealth,2018-08-21 03:17:58.511,78.0,,3bc0735a-56f7-47bd-8c39-7178ef6578f9,
2018-09-04 22:29:48.074,UTC-0300,80.0,0,,2018-09-04 22:29:34.887,80.0,dgrrqaEJmv,2018-09-04 22:29:34.887,com.sec.android.app.shealth,2018-09-04 22:29:48.074,80.0,,3bcb35b3-17bf-4a84-a318-cb8b86b8a925,
2018-07-04 00:03:42.813,UTC-0600,82.0,0,,2018-07-04 00:03:27.708,82.0,avnWu77KPA,2018-07-04 00:03:27.708,com.sec.android.app.shealth,2018-07-04 00:03:42.813,82.0,,3c84d75b-6873-4442-935a-883b9d95a399,
2018-05-21 19:55:47.077,UTC-0300,81.0,0,,2018-05-21 19:55:29.131,81.0,avnWu77KPA,2018-05-21 19:55:29.131,com.sec.android.app.shealth,2018-05-21 19:55:47.077,81.0,,3cf5e9df-58ec-4707-a581-6a3951a9c1f9,
2018-09-12 04:55:59.711,UTC-0300,65.0,0,,2018-09-12 04:55:55.781,65.0,dgrrqaEJmv,2018-09-12 04:55:55.781,com.sec.android.app.shealth,2018-09-12 04:55:59.711,65.0,,3d3b981c-656d-4f1e-890a-fc3bcceae706,
2018-05-29 16:47:33.442,UTC-0300,68.0,0,,2018-05-29 16:47:20.643,68.0,avnWu77KPA,2018-05-29 16:47:20.643,com.sec.android.app.shealth,2018-05-29 16:47:33.442,68.0,,3d8209d3-7512-429e-9312-0214834f037c,
2018-08-09 18:19:04.267,UTC-0400,83.0,0,,2018-08-09 18:18:55.905,83.0,dgrrqaEJmv,2018-08-09 18:18:55.905,com.sec.android.app.shealth,2018-08-09 18:19:04.267,83.0,,3d9ad699-ec9c-4c59-9333-60f8b5508b29,
2018-06-27 22:13:47.467,UTC-0600,73.0,0,,2018-06-27 22:13:30.701,73.0,avnWu77KPA,2018-06-27 22:13:30.701,com.sec.android.app.shealth,2018-06-27 22:13:47.467,73.0,,3dd22784-4f64-44c9-8bb8-7bdd951f831c,
2018-08-05 18:52:31.500,UTC-0300,68.0,0,,2018-08-05 18:52:20.618,68.0,dgrrqaEJmv,2018-08-05 18:52:20.618,com.sec.android.app.shealth,2018-08-05 18:52:31.500,68.0,,3de6eafe-790a-4200-871d-f51516560b77,
2018-06-22 00:12:55.543,UTC-0600,71.0,0,,2018-06-22 00:12:36.261,71.0,avnWu77KPA,2018-06-22 00:12:36.261,com.sec.android.app.shealth,2018-06-22 00:12:55.543,71.0,,3eaae405-f643-4200-8cc3-915a74546ced,
2018-05-30 03:48:56.336,UTC-0300,80.0,0,,2018-05-30 03:48:40.867,80.0,avnWu77KPA,2018-05-30 03:48:40.867,com.sec.android.app.shealth,2018-05-30 03:48:56.336,80.0,,3f3cb9a4-5cf7-40c3-bbe7-6c60b11788f8,
2018-05-23 23:17:06.282,UTC-0300,78.0,0,,2018-05-23 23:16:55.946,78.0,avnWu77KPA,2018-05-23 23:16:55.946,com.sec.android.app.shealth,2018-05-23 23:17:06.282,78.0,,3fee9d5e-5bdd-4ede-a1c3-41f80f46faf2,
2018-07-15 03:54:17.574,UTC-0300,62.0,0,,2018-07-15 03:53:54.783,62.0,avnWu77KPA,2018-07-15 03:53:54.783,com.sec.android.app.shealth,2018-07-15 03:54:17.574,62.0,,3ff09faa-5930-46db-854f-3a43e9afc1a0,
2018-08-24 17:29:47.048,UTC-0300,80.0,0,,2018-08-24 17:29:41.125,80.0,dgrrqaEJmv,2018-08-24 17:29:41.125,com.sec.android.app.shealth,2018-08-24 17:29:47.048,80.0,,412bdd5d-c9be-4e77-a093-1905dae37516,
2018-07-24 16:51:51.218,UTC-0300,61.0,0,,2018-07-24 16:51:34.649,61.0,dgrrqaEJmv,2018-07-24 16:51:34.649,com.sec.android.app.shealth,2018-07-24 16:51:51.218,61.0,,413073ae-faaa-4514-9653-f078383c47b0,
2018-05-21 21:11:40.697,UTC-0300,70.0,0,,2018-05-21 21:11:28.072,70.0,avnWu77KPA,2018-05-21 21:11:28.072,com.sec.android.app.shealth,2018-05-21 21:11:40.697,70.0,,41d87df3-8ea7-4dab-97b1-a6b846585732,
2018-08-23 16:57:17.021,UTC-0300,78.0,0,,2018-08-23 16:57:09.205,78.0,dgrrqaEJmv,2018-08-23 16:57:09.205,com.sec.android.app.shealth,2018-08-23 16:57:17.021,78.0,,4201fff6-db37-40f2-87dc-232c52a1da3e,
2018-06-20 21:55:50.882,UTC-0600,73.0,0,,2018-06-20 21:55:36.607,73.0,avnWu77KPA,2018-06-20 21:55:36.607,com.sec.android.app.shealth,2018-06-20 21:55:50.882,73.0,,4219a81a-a506-451f-871a-3de7c80433ab,
2018-06-05 16:14:23.977,UTC-0300,81.0,0,,2018-06-05 16:14:14.718,81.0,avnWu77KPA,2018-06-05 16:14:14.718,com.sec.android.app.shealth,2018-06-05 16:14:23.977,81.0,,42c1a6b3-46d1-4f1c-a28f-99ae0548b384,
2018-06-05 16:13:09.349,UTC-0300,79.0,0,,2018-06-05 16:12:56.585,79.0,avnWu77KPA,2018-06-05 16:12:56.585,com.sec.android.app.shealth,2018-06-05 16:13:09.349,79.0,,42fdeaf6-ec53-4bda-b832-3c2c71331421,
2018-07-25 22:07:11.559,UTC-0300,79.0,0,,2018-07-25 22:07:02.250,79.0,dgrrqaEJmv,2018-07-25 22:07:02.250,com.sec.android.app.shealth,2018-07-25 22:07:11.559,79.0,,4355a5aa-379e-4883-95e2-10e2964c0e14,
2018-05-22 14:38:21.476,UTC-0300,61.0,0,,2018-05-22 14:38:03.037,61.0,avnWu77KPA,2018-05-22 14:38:03.037,com.sec.android.app.shealth,2018-05-22 14:38:21.476,61.0,,437dbb8d-9ab8-475d-a8d7-442506802d8b,
2018-06-04 19:12:40.395,UTC-0300,79.0,0,,2018-06-04 19:12:28.047,79.0,avnWu77KPA,2018-06-04 19:12:28.047,com.sec.android.app.shealth,2018-06-04 19:12:40.395,79.0,,437fb63b-83ad-46e3-85c7-f4fb77132ee2,
2018-06-18 19:26:34.906,UTC-0600,74.0,0,,2018-06-18 19:26:19.573,74.0,avnWu77KPA,2018-06-18 19:26:19.573,com.sec.android.app.shealth,2018-06-18 19:26:34.906,74.0,,438c0187-3603-4434-9a6d-ad0a588fb9d9,
2018-08-28 05:37:44.448,UTC-0300,96.0,0,,2018-08-28 05:37:34.441,96.0,dgrrqaEJmv,2018-08-28 05:37:34.441,com.sec.android.app.shealth,2018-08-28 05:37:44.448,96.0,,45267253-0d19-40f6-b3ca-0588604eca2f,
2018-08-29 05:02:22.111,UTC-0300,99.0,0,,2018-08-29 05:02:13.870,99.0,dgrrqaEJmv,2018-08-29 05:02:13.869,com.sec.android.app.shealth,2018-08-29 05:02:22.111,99.0,,466e8ae9-9e1c-43af-a6e2-8aa4f828dc39,
2018-09-03 05:37:37.034,UTC-0300,82.0,0,,2018-09-03 05:37:25.737,82.0,dgrrqaEJmv,2018-09-03 05:37:25.737,com.sec.android.app.shealth,2018-09-03 05:37:37.034,82.0,,47052264-6675-4d72-9782-7408ba376bdd,
2018-05-18 16:50:11.352,UTC-0300,78.0,0,,2018-05-18 16:49:51.993,78.0,avnWu77KPA,2018-05-18 16:49:51.993,com.sec.android.app.shealth,2018-05-18 16:50:11.352,78.0,,474695d2-03f6-480e-86d6-eaa4982ce62c,
2018-06-26 01:34:23.182,UTC-0600,73.0,0,,2018-06-26 01:34:12.215,73.0,avnWu77KPA,2018-06-26 01:34:12.215,com.sec.android.app.shealth,2018-06-26 01:34:23.182,73.0,,47a04699-225c-421d-8a57-e5cfdf4ee164,
2018-09-13 02:20:15.968,UTC-0300,72.0,0,,2018-09-13 02:20:04.814,72.0,dgrrqaEJmv,2018-09-13 02:20:04.814,com.sec.android.app.shealth,2018-09-13 02:20:15.968,72.0,,47a925b4-da8b-4994-af7d-a0b9b2eb05df,
2018-05-29 21:54:31.586,UTC-0300,78.0,0,,2018-05-29 21:54:23.978,78.0,avnWu77KPA,2018-05-29 21:54:23.978,com.sec.android.app.shealth,2018-05-29 21:54:31.586,78.0,,47b5aa13-59cf-4f0a-91f5-3feecfd670bb,
2018-06-19 23:38:44.509,UTC-0600,83.0,0,,2018-06-19 23:38:32.031,83.0,avnWu77KPA,2018-06-19 23:38:32.031,com.sec.android.app.shealth,2018-06-19 23:38:44.509,83.0,,47d258e3-02c8-4457-95a8-0db7ddecda26,
2018-08-28 15:24:19.607,UTC-0300,85.0,0,,2018-08-28 15:24:11.039,85.0,dgrrqaEJmv,2018-08-28 15:24:11.039,com.sec.android.app.shealth,2018-08-28 15:24:19.607,85.0,,49200f57-4a6b-42dd-b263-827da465c1a9,
2018-06-20 18:48:47.790,UTC-0600,74.0,0,,2018-06-20 18:48:36.288,74.0,avnWu77KPA,2018-06-20 18:48:36.288,com.sec.android.app.shealth,2018-06-20 18:48:47.790,74.0,,492fb51f-9f76-4c6b-bcfe-7a969c5789f3,
2018-08-29 16:20:12.864,UTC-0300,97.0,0,,2018-08-29 16:20:06.989,97.0,dgrrqaEJmv,2018-08-29 16:20:06.989,com.sec.android.app.shealth,2018-08-29 16:20:12.864,97.0,,49ebedd1-f04a-46cc-bb86-a98d4faa7994,
2018-07-30 02:27:57.999,UTC-0300,64.0,0,,2018-07-30 02:27:46.948,64.0,dgrrqaEJmv,2018-07-30 02:27:46.948,com.sec.android.app.shealth,2018-07-30 02:27:57.999,64.0,,4a27d9e2-dda8-463f-bda3-968b89a9d375,
2018-06-11 20:07:38.691,UTC-0300,72.0,0,,2018-06-11 20:07:27.141,72.0,avnWu77KPA,2018-06-11 20:07:27.141,com.sec.android.app.shealth,2018-06-11 20:07:38.691,72.0,,4a350874-8fd6-4d43-87b3-9b2db772760a,
2018-09-13 03:25:38.526,UTC-0300,70.0,0,,2018-09-13 03:25:25.674,70.0,dgrrqaEJmv,2018-09-13 03:25:25.674,com.sec.android.app.shealth,2018-09-13 03:25:38.526,70.0,,4a9cd6bb-4aac-4b28-b2f5-3cb7ba0ff1da,
2018-06-04 17:11:29.837,UTC-0300,69.0,0,,2018-06-04 17:11:17.556,69.0,avnWu77KPA,2018-06-04 17:11:17.556,com.sec.android.app.shealth,2018-06-04 17:11:29.837,69.0,,4ae05803-b62a-468e-a4be-6eef070daa05,
2018-05-22 14:39:11.390,UTC-0300,58.0,0,,2018-05-22 14:38:55.859,58.0,avnWu77KPA,2018-05-22 14:38:55.859,com.sec.android.app.shealth,2018-05-22 14:39:11.390,58.0,,4bce36fd-4fb4-46b2-ab76-94a761dfe2f6,
2018-06-12 00:16:41.044,UTC-0300,67.0,0,,2018-06-12 00:16:37.028,67.0,avnWu77KPA,2018-06-12 00:16:37.028,com.sec.android.app.shealth,2018-06-12 00:16:41.044,67.0,,4c0e8a95-7c87-4228-9b48-bc4999eb7da6,
2018-05-23 15:33:54.035,UTC-0300,76.0,0,,2018-05-23 15:33:43.866,76.0,avnWu77KPA,2018-05-23 15:33:43.866,com.sec.android.app.shealth,2018-05-23 15:33:54.035,76.0,,4d1b98df-f1b5-489a-9d11-c91d185f80b5,
2018-08-02 21:59:26.199,UTC-0300,79.0,0,,2018-08-02 21:59:23.489,79.0,dgrrqaEJmv,2018-08-02 21:59:23.489,com.sec.android.app.shealth,2018-08-02 21:59:26.199,79.0,,4d6fee74-4717-4cc7-bd94-b33f9c1e9391,
2018-09-04 19:01:08.843,UTC-0300,98.0,0,,2018-09-04 19:01:02.288,98.0,dgrrqaEJmv,2018-09-04 19:01:02.288,com.sec.android.app.shealth,2018-09-04 19:01:08.843,98.0,,4e4dbbdc-5a9a-48de-a6bb-ca9b948fbbce,
2018-06-06 00:39:43.404,UTC-0300,75.0,0,,2018-06-06 00:39:20.941,75.0,avnWu77KPA,2018-06-06 00:39:20.941,com.sec.android.app.shealth,2018-06-06 00:39:43.404,75.0,,4e8e628f-841e-4897-99de-13bbb93cb5b4,
2018-08-15 17:30:52.356,UTC-0500,83.0,0,,2018-08-15 17:30:39.168,83.0,dgrrqaEJmv,2018-08-15 17:30:39.168,com.sec.android.app.shealth,2018-08-15 17:30:52.356,83.0,,4ec9b941-9945-42c0-80e1-37c2786d720c,
2018-06-05 23:35:42.757,UTC-0300,69.0,0,,2018-06-05 23:35:33.076,69.0,avnWu77KPA,2018-06-05 23:35:33.076,com.sec.android.app.shealth,2018-06-05 23:35:42.757,69.0,,4fd36e7c-e862-469e-b429-29729f816138,
2018-07-02 19:36:17.086,UTC-0600,67.0,0,,2018-07-02 19:36:05.878,67.0,avnWu77KPA,2018-07-02 19:36:05.878,com.sec.android.app.shealth,2018-07-02 19:36:17.086,67.0,,50787b16-6eb3-438f-bd55-fe71112e8253,
2018-07-19 03:24:38.893,UTC-0300,68.0,0,,2018-07-19 03:24:21.252,68.0,dgrrqaEJmv,2018-07-19 03:24:21.252,com.sec.android.app.shealth,2018-07-19 03:24:38.893,68.0,,50b22072-16d2-49e8-8a23-09a21d1dd0b2,
2018-08-04 02:55:33.943,UTC-0300,79.0,0,,2018-08-04 02:55:26.820,79.0,dgrrqaEJmv,2018-08-04 02:55:26.820,com.sec.android.app.shealth,2018-08-04 02:55:33.943,79.0,,51679c74-9ccc-404b-bbe9-f957cd390d32,
2018-07-13 03:00:06.998,UTC-0300,83.0,0,,2018-07-13 02:59:57.706,83.0,avnWu77KPA,2018-07-13 02:59:57.706,com.sec.android.app.shealth,2018-07-13 03:00:06.998,83.0,,51aebb3b-dd57-474f-93ce-1bd1342e4ba2,
2018-08-09 05:33:11.795,UTC-0400,83.0,0,,2018-08-09 05:32:59.473,83.0,dgrrqaEJmv,2018-08-09 05:32:59.473,com.sec.android.app.shealth,2018-08-09 05:33:11.795,83.0,,52077473-5071-420e-8295-342f98e82a6e,
2018-09-08 20:14:19.022,UTC-0300,79.0,0,,2018-09-08 20:14:15.490,79.0,dgrrqaEJmv,2018-09-08 20:14:15.490,com.sec.android.app.shealth,2018-09-08 20:14:19.022,79.0,,52651e69-a3fb-483f-b07b-798137028e6e,
2018-05-20 03:36:00.744,UTC-0300,60.0,0,,2018-05-20 03:35:44.909,60.0,avnWu77KPA,2018-05-20 03:35:44.909,com.sec.android.app.shealth,2018-05-20 03:36:00.744,60.0,,53347f48-41c6-4585-a71c-bac26040418a,
2018-06-09 05:08:45.111,UTC-0300,74.0,0,,2018-06-09 05:08:33.642,74.0,avnWu77KPA,2018-06-09 05:08:33.642,com.sec.android.app.shealth,2018-06-09 05:08:45.111,74.0,,5435d13d-fe41-4c0d-83a2-09a846becef1,
2018-08-11 23:01:42.617,UTC-0400,79.0,0,,2018-08-11 23:01:31.515,79.0,dgrrqaEJmv,2018-08-11 23:01:31.515,com.sec.android.app.shealth,2018-08-11 23:01:42.617,79.0,,54882e69-7d1b-44e3-af3b-74154c58adac,
2018-06-21 21:37:29.784,UTC-0600,67.0,0,,2018-06-21 21:37:24.537,67.0,avnWu77KPA,2018-06-21 21:37:24.537,com.sec.android.app.shealth,2018-06-21 21:37:29.784,67.0,,560a00ac-70f4-4f1b-9700-56447d59c4d3,
2018-09-08 02:32:47.247,UTC-0300,76.0,0,,2018-09-08 02:32:42.987,76.0,dgrrqaEJmv,2018-09-08 02:32:42.987,com.sec.android.app.shealth,2018-09-08 02:32:47.247,76.0,,56449b14-01a4-4984-87d3-fca1883ed883,
2018-05-30 03:53:11.884,UTC-0300,71.0,0,,2018-05-30 03:53:05.633,71.0,avnWu77KPA,2018-05-30 03:53:05.633,com.sec.android.app.shealth,2018-05-30 03:53:11.884,71.0,,56c91282-2fdb-442f-bed5-1e549ceec812,
2018-08-27 16:23:56.266,UTC-0300,110.0,0,,2018-08-27 16:23:48.431,110.0,dgrrqaEJmv,2018-08-27 16:23:48.431,com.sec.android.app.shealth,2018-08-27 16:23:56.266,110.0,,5733b44f-9225-4184-a086-40641b7f46f3,
2018-06-20 21:55:24.121,UTC-0600,78.0,0,,2018-06-20 21:55:15.929,78.0,avnWu77KPA,2018-06-20 21:55:15.929,com.sec.android.app.shealth,2018-06-20 21:55:24.121,78.0,,573e5a03-d40e-4b96-8e87-b7399c953f9a,
2018-08-22 02:29:30.610,UTC-0300,66.0,0,,2018-08-22 02:29:16.319,66.0,dgrrqaEJmv,2018-08-22 02:29:16.319,com.sec.android.app.shealth,2018-08-22 02:29:30.610,66.0,,5819dad8-9fde-43ae-ad8f-0dc8e6dac4a4,
2018-09-14 02:50:09.844,UTC-0300,64.0,0,,2018-09-14 02:49:57.111,64.0,dgrrqaEJmv,2018-09-14 02:49:57.111,com.sec.android.app.shealth,2018-09-14 02:50:09.844,64.0,,583b07d3-b479-4c97-b794-659216c4fa3c,
2018-06-18 22:58:07.572,UTC-0600,85.0,0,,2018-06-18 22:57:54.969,85.0,avnWu77KPA,2018-06-18 22:57:54.969,com.sec.android.app.shealth,2018-06-18 22:58:07.572,85.0,,5877f54b-1d9e-431f-a8eb-843da35085b5,
2018-05-30 16:07:01.649,UTC-0300,67.0,0,,2018-05-30 16:06:49.492,67.0,avnWu77KPA,2018-05-30 16:06:49.492,com.sec.android.app.shealth,2018-05-30 16:07:01.649,67.0,,5898901d-2e07-4363-a2b0-71b1a22035e1,
2018-09-03 06:37:32.422,UTC-0300,76.0,0,,2018-09-03 06:37:22.956,76.0,dgrrqaEJmv,2018-09-03 06:37:22.956,com.sec.android.app.shealth,2018-09-03 06:37:32.422,76.0,,5a018dbe-93e9-4bb4-8b41-658eca6951ec,
2018-08-06 05:21:55.565,UTC-0300,66.0,0,,2018-08-06 05:21:44.707,66.0,dgrrqaEJmv,2018-08-06 05:21:44.707,com.sec.android.app.shealth,2018-08-06 05:21:55.565,66.0,,5a174c78-04ae-484f-9a99-ff994dcacb29,
2018-07-15 17:13:24.999,UTC-0300,63.0,0,,2018-07-15 17:13:12.425,63.0,avnWu77KPA,2018-07-15 17:13:12.425,com.sec.android.app.shealth,2018-07-15 17:13:24.999,63.0,,5af991bb-937d-4d02-9977-ff33812ebd6f,
2018-08-29 21:37:27.262,UTC-0300,98.0,0,,2018-08-29 21:37:22.064,98.0,dgrrqaEJmv,2018-08-29 21:37:22.064,com.sec.android.app.shealth,2018-08-29 21:37:27.262,98.0,,5b27941e-281d-4f25-9508-910e6704a2b0,
2018-08-24 01:51:08.068,UTC-0300,79.0,0,,2018-08-24 01:50:59.123,79.0,dgrrqaEJmv,2018-08-24 01:50:59.123,com.sec.android.app.shealth,2018-08-24 01:51:08.068,79.0,,5c68cba9-ffed-4f91-8a6e-0aa81d412475,
2018-05-21 02:43:39.649,UTC-0300,70.0,0,,2018-05-21 02:43:32.067,70.0,avnWu77KPA,2018-05-21 02:43:32.067,com.sec.android.app.shealth,2018-05-21 02:43:39.649,70.0,,5c73c006-76de-4412-8ffe-23073707b993,
2018-06-15 00:10:10.890,UTC-0300,74.0,0,,2018-06-15 00:09:56.264,74.0,avnWu77KPA,2018-06-15 00:09:56.264,com.sec.android.app.shealth,2018-06-15 00:10:10.890,74.0,,5c9395e4-1e35-4b64-ba63-5675493a836a,
