com.samsung.health.step_count,5802009,5
create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
2018-08-08 01:11:55.491,59.26,UTC-0400,,79,2018-08-08 01:05:00.000,2.0277777,dgrrqaEJmv,2018-08-08 01:04:00.000,com.sec.android.app.shealth,2018-08-08 01:11:55.491,3b035fcf-4592-4293-bf0f-dd466529b3aa,3.52,
2018-07-26 02:37:17.359,70.49999,UTC-0300,,99,2018-07-26 02:38:00.000,1.3553509,dgrrqaEJmv,2018-07-26 02:37:00.000,com.sec.android.app.shealth,2018-07-26 02:42:04.125,3b049a84-906d-421e-baac-d37df78fe30e,2.9599996,
2018-07-12 14:21:05.566,75.32,UTC-0300,,115,2018-07-12 14:19:00.000,1.3333334,avnWu77KPA,2018-07-12 14:18:00.000,com.sec.android.app.shealth,2018-07-12 14:21:05.566,3b054c56-0225-4b32-b896-c3f76706da41,4.43,
2018-07-31 19:15:05.191,48.79,UTC-0300,,68,2018-07-31 19:07:00.000,1.3888888,dgrrqaEJmv,2018-07-31 19:06:00.000,com.sec.android.app.shealth,2018-07-31 19:15:05.191,3b2c3593-bc69-4b2f-98c0-5deb7168d933,2.06,
2018-07-21 18:16:25.493,13.24,UTC-0300,,19,2018-07-21 18:14:00.000,1.2222222,dgrrqaEJmv,2018-07-21 18:13:00.000,com.sec.android.app.shealth,2018-07-21 18:16:25.493,3b32f355-4a08-4cb0-91be-8b9837de4ed3,0.57,
2018-07-19 18:34:47.730,66.88,UTC-0300,,95,2018-07-19 18:30:00.000,1.2777778,dgrrqaEJmv,2018-07-19 18:29:00.000,com.sec.android.app.shealth,2018-07-19 18:34:47.730,3b4cef90-11ea-488e-90c1-08514066a7e7,2.85,
2018-07-14 16:14:51.727,81.9,UTC-0300,,117,2018-07-14 15:59:00.000,1.365,avnWu77KPA,2018-07-14 15:58:00.000,com.sec.android.app.shealth,2018-07-14 16:14:51.727,3b75eab2-d713-4608-b938-54f5447a0f45,3.51,
2018-07-20 01:54:58.324,40.72,UTC-0300,,62,2018-07-20 01:55:00.000,1.2739089,dgrrqaEJmv,2018-07-20 01:54:00.000,com.sec.android.app.shealth,2018-07-20 02:01:47.609,3b770e6b-0774-4309-ac5e-414847495e2d,2.48,
2018-07-22 20:35:00.208,30.27,UTC-0300,,44,2018-07-22 20:30:00.000,1.1666666,dgrrqaEJmv,2018-07-22 20:29:00.000,com.sec.android.app.shealth,2018-07-22 20:35:00.208,3b7cb090-e6b4-4305-8d3c-917bdce62394,1.33,
2018-08-01 15:54:55.470,63.47,UTC-0300,,91,2018-08-01 15:40:00.000,1.3055556,dgrrqaEJmv,2018-08-01 15:39:00.000,com.sec.android.app.shealth,2018-08-01 15:54:55.470,3b8bcff5-3d82-4201-8242-901bdcf7f827,2.73,
2018-07-14 01:14:56.360,60.88,UTC-0300,,68,2018-07-14 01:01:00.000,2.6944444,avnWu77KPA,2018-07-14 01:00:00.000,com.sec.android.app.shealth,2018-07-14 01:14:56.360,3b9e98fc-8801-4587-adca-557ddb2cf735,2.91,
2018-07-25 06:20:19.572,0.0,UTC-0300,,0,2018-07-25 06:21:00.000,0.0,dgrrqaEJmv,2018-07-25 06:20:00.000,com.sec.android.app.shealth,2018-07-25 06:20:19.572,3ba592c3-7620-417e-8cb7-ba1dc775c1a1,0.0,
2018-07-09 15:03:26.000,48.93,UTC-0300,,70,2018-07-09 15:04:00.000,1.2775457,avnWu77KPA,2018-07-09 15:03:00.000,com.sec.android.app.shealth,2018-07-09 15:04:02.460,3ba80912-3616-4b1a-8981-e0e7c2314a4a,2.1,
2018-07-13 02:06:13.229,66.19,UTC-0300,,96,2018-07-13 02:01:00.000,1.1666666,avnWu77KPA,2018-07-13 02:00:00.000,com.sec.android.app.shealth,2018-07-13 02:06:13.229,3bc7cb99-de42-40be-9ff7-30e66d126a36,2.88,
2018-07-20 04:20:39.660,4.54,UTC-0300,,7,2018-07-20 04:21:00.000,0.84783363,dgrrqaEJmv,2018-07-20 04:20:00.000,com.sec.android.app.shealth,2018-07-20 04:20:41.435,3bd6e2ba-2e16-4e93-acea-bc08efe39264,0.22,
2018-07-16 13:14:57.738,12.54,UTC-0300,,18,2018-07-16 13:08:00.000,1.5,avnWu77KPA,2018-07-16 13:07:00.000,com.sec.android.app.shealth,2018-07-16 13:14:57.738,3be025f3-4dfe-4e92-9ea0-a2df27e3dee8,0.55,
2018-07-25 13:54:41.633,11.82,UTC-0300,,8,2018-07-25 13:55:00.000,2.352005,dgrrqaEJmv,2018-07-25 13:54:00.000,com.sec.android.app.shealth,2018-07-25 13:54:43.412,3c118f05-996c-47cd-b258-669819c2cbff,0.73,
2018-08-07 18:55:57.350,11.9,UTC-0400,,17,2018-08-07 18:56:00.000,1.4825832,dgrrqaEJmv,2018-08-07 18:55:00.000,com.sec.android.app.shealth,2018-08-07 18:55:57.392,3c1e744b-ab3e-414e-9c8b-0abfc4ecb9c0,0.51,
2018-08-04 21:14:59.510,61.34,UTC-0300,,89,2018-08-04 21:08:00.000,1.1944444,dgrrqaEJmv,2018-08-04 21:07:00.000,com.sec.android.app.shealth,2018-08-04 21:14:59.510,3c30e244-fb90-481f-ab20-c6a7d7ab9c73,2.68,
2018-07-25 18:34:54.548,81.2,UTC-0300,,116,2018-07-25 18:31:00.000,1.3533332,dgrrqaEJmv,2018-07-25 18:30:00.000,com.sec.android.app.shealth,2018-07-25 18:34:54.548,3c5ab0a6-20f4-4e77-a4a9-5589503a5976,3.48,
2018-08-06 02:38:10.576,15.32,UTC-0300,,22,2018-08-06 02:36:00.000,1.4166666,dgrrqaEJmv,2018-08-06 02:35:00.000,com.sec.android.app.shealth,2018-08-06 02:38:10.576,3c5c13e1-d810-4411-ae5c-2bb0b36d5817,0.66,
2018-07-16 21:31:41.536,81.83,UTC-0300,,114,2018-07-16 21:28:00.000,1.3888888,avnWu77KPA,2018-07-16 21:27:00.000,com.sec.android.app.shealth,2018-07-16 21:31:41.536,3c64d13e-78bb-4440-892a-3f5c56513846,3.43,
2018-08-05 21:46:58.614,77.13,UTC-0300,,109,2018-08-05 21:39:00.000,1.3333334,dgrrqaEJmv,2018-08-05 21:38:00.000,com.sec.android.app.shealth,2018-08-05 21:46:58.614,3c6ccc7f-3308-460b-9f17-add7891dfaed,3.27,
2018-07-12 17:15:25.150,47.53,UTC-0300,,67,2018-07-12 17:05:00.000,1.3055556,avnWu77KPA,2018-07-12 17:04:00.000,com.sec.android.app.shealth,2018-07-12 17:15:25.150,3c76317c-45a5-43ed-ab0a-7ed3144cee51,2.0,
2018-07-18 14:14:55.484,53.11,UTC-0300,,77,2018-07-18 14:07:00.000,1.25,dgrrqaEJmv,2018-07-18 14:06:00.000,com.sec.android.app.shealth,2018-07-18 14:14:55.484,3c7819d9-2500-4c7c-909d-d307dbfb6865,2.45,
2018-07-11 18:19:03.610,80.55,UTC-0300,,114,2018-07-11 18:18:00.000,1.3425,avnWu77KPA,2018-07-11 18:17:00.000,com.sec.android.app.shealth,2018-07-11 18:19:03.610,3ca3f3a4-4278-459f-9f41-4f6d5a738e95,3.42,
2018-07-23 15:29:57.241,8.5,UTC-0300,,12,2018-07-23 15:30:00.000,1.3333334,dgrrqaEJmv,2018-07-23 15:29:00.000,com.sec.android.app.shealth,2018-07-23 15:29:57.241,3ca88d60-c091-4eea-9187-dd92d267f26e,0.3,
2018-07-27 15:34:56.259,51.56,UTC-0300,,79,2018-07-27 15:31:00.000,1.4444444,dgrrqaEJmv,2018-07-27 15:30:00.000,com.sec.android.app.shealth,2018-07-27 15:34:56.259,3cca01a1-1956-4a71-b9ed-5300eb6f161c,3.18,
2018-08-03 23:54:59.301,79.57,UTC-0300,,111,2018-08-03 23:40:00.000,1.4722222,dgrrqaEJmv,2018-08-03 23:39:00.000,com.sec.android.app.shealth,2018-08-03 23:54:59.301,3ce6b040-5509-4af2-885e-73dc931bc1a8,3.32,
2018-07-28 19:44:42.543,78.97,UTC-0300,,114,2018-07-28 19:38:00.000,1.3161668,dgrrqaEJmv,2018-07-28 19:37:00.000,com.sec.android.app.shealth,2018-07-28 19:44:42.543,3d075563-4843-43c3-9f06-63bf24482451,3.42,
2018-07-04 05:15:58.089,82.97,UTC-0600,,119,2018-07-04 05:02:00.000,1.3828334,avnWu77KPA,2018-07-04 05:01:00.000,com.sec.android.app.shealth,2018-07-04 05:15:58.089,3d0802dd-5a0a-468b-a187-65c19f7ace09,3.58,
2018-07-24 22:34:56.330,64.27,UTC-0300,,106,2018-07-24 22:25:00.000,1.4722222,dgrrqaEJmv,2018-07-24 22:24:00.000,com.sec.android.app.shealth,2018-07-24 22:34:56.330,3d2c5a1e-39bb-4073-a11e-35e933468f8b,3.18,
2018-07-19 22:44:07.870,35.020008,UTC-0300,,51,2018-07-19 22:45:00.000,1.151763,dgrrqaEJmv,2018-07-19 22:44:00.000,com.sec.android.app.shealth,2018-07-19 22:44:25.217,3d4b3432-9e58-4cd0-84e1-a4ec5d0a6998,1.5299991,
2018-07-21 18:16:24.547,63.71,UTC-0300,,91,2018-07-21 18:06:00.000,1.25,dgrrqaEJmv,2018-07-21 18:05:00.000,com.sec.android.app.shealth,2018-07-21 18:16:24.547,3d4d00f6-52f1-44d0-b3ec-2f1e6207cfc4,2.73,
2018-07-05 02:27:36.146,24.76,UTC-0600,,29,2018-07-05 02:17:00.000,1.4722222,avnWu77KPA,2018-07-05 02:16:00.000,com.sec.android.app.shealth,2018-07-05 02:27:36.146,3d51ac79-6ace-40a5-ac32-d8e774a3053a,1.18,
2018-07-23 22:54:55.988,74.51,UTC-0300,,107,2018-07-23 22:45:00.000,1.2418333,dgrrqaEJmv,2018-07-23 22:44:00.000,com.sec.android.app.shealth,2018-07-23 22:54:55.988,3d5f43d4-c695-468a-9e15-c7ceadf06757,3.21,
2018-07-11 01:25:02.393,4.2099996,UTC-0300,,11,2018-07-11 01:26:00.000,1.3154194,avnWu77KPA,2018-07-11 01:25:00.000,com.sec.android.app.shealth,2018-07-11 01:25:05.862,3d6ce7ca-0e6c-4861-bf0b-893a15edea16,0.29999998,
2018-08-01 03:54:50.115,7.98,UTC-0300,,24,2018-08-01 03:49:00.000,0.94444454,dgrrqaEJmv,2018-08-01 03:48:00.000,com.sec.android.app.shealth,2018-08-01 03:54:50.115,3d6ed31a-6a9e-4a10-9292-6ab69e0a9657,2.33,
2018-07-08 13:12:18.084,31.170006,UTC-0600,,48,2018-07-08 13:13:00.000,1.3369548,avnWu77KPA,2018-07-08 13:12:00.000,com.sec.android.app.shealth,2018-07-08 13:12:59.535,3d769d1d-c88f-4b85-b6d9-fcee483eb299,1.4399998,
2018-07-07 19:50:03.447,68.67,UTC-0600,,103,2018-07-07 19:50:00.000,1.1444999,avnWu77KPA,2018-07-07 19:49:00.000,com.sec.android.app.shealth,2018-07-07 19:50:03.447,3d89ca32-9d3c-4298-ba8a-4915eb30cfb1,3.33,
2018-08-07 17:55:42.637,122.78,UTC-0400,,133,2018-08-07 17:51:00.000,2.3888888,dgrrqaEJmv,2018-08-07 17:50:00.000,com.sec.android.app.shealth,2018-08-07 17:55:42.637,3d9de22d-9175-46d7-a188-8faaae98d873,7.04,
2018-07-14 00:08:41.381,84.12,UTC-0300,,120,2018-07-14 00:06:00.000,1.4020001,avnWu77KPA,2018-07-14 00:05:00.000,com.sec.android.app.shealth,2018-07-14 00:08:41.381,3db361f2-10e8-49a3-a12e-e42363cdc0ca,3.6,
2018-07-05 22:54:56.072,5.14,UTC-0600,,7,2018-07-05 22:43:00.000,1.0277777,avnWu77KPA,2018-07-05 22:42:00.000,com.sec.android.app.shealth,2018-07-05 22:54:56.072,3dbf8a04-2fea-425c-b973-fe8c857ff2ac,0.2,
2018-07-17 14:09:24.781,43.37,UTC-0300,,64,2018-07-17 14:07:00.000,1.3333334,avnWu77KPA,2018-07-17 14:06:00.000,com.sec.android.app.shealth,2018-07-17 14:09:24.781,3dc7c3c3-9edc-4a02-ba02-d1225c61bf8c,2.14,
2018-08-03 18:42:29.150,56.440002,UTC-0300,,80,2018-08-03 18:43:00.000,1.3293903,dgrrqaEJmv,2018-08-03 18:42:00.000,com.sec.android.app.shealth,2018-08-03 18:54:55.676,3dc833d5-52bc-44f8-810b-4a825e38ef61,2.4,
2018-08-04 22:40:15.119,75.80995,UTC-0300,,119,2018-08-04 22:41:00.000,1.3720654,dgrrqaEJmv,2018-08-04 22:40:00.000,com.sec.android.app.shealth,2018-08-04 22:40:59.643,3e09139d-40de-4c2f-8146-3eeea5e94a60,3.5699978,
2018-07-14 00:08:40.462,90.05,UTC-0300,,125,2018-07-13 23:59:00.000,1.5008335,avnWu77KPA,2018-07-13 23:58:00.000,com.sec.android.app.shealth,2018-07-14 00:08:40.462,3e18ca81-1f8c-4876-97ed-e5254d1b30e2,3.76,
2018-07-18 13:43:37.824,84.73,UTC-0300,,118,2018-07-18 13:40:00.000,1.4166666,dgrrqaEJmv,2018-07-18 13:39:00.000,com.sec.android.app.shealth,2018-07-18 13:43:37.824,3e2ac6cd-0ca2-4a77-9ac7-7c617a88555a,3.54,
2018-07-07 19:54:56.424,28.960001,UTC-0600,,43,2018-07-07 19:55:00.000,0.9783632,avnWu77KPA,2018-07-07 19:54:00.000,com.sec.android.app.shealth,2018-07-07 19:57:09.713,3e3162ee-9482-4d56-981b-af8df4c82a88,1.3,
2018-07-08 23:09:50.169,84.66,UTC-0300,,118,2018-07-08 23:09:00.000,1.4166666,avnWu77KPA,2018-07-08 23:08:00.000,com.sec.android.app.shealth,2018-07-08 23:09:50.169,3e4e8de7-3c49-4c25-aaf2-9fc0e954a981,3.54,
2018-07-09 21:48:57.996,4.51,UTC-0300,,6,2018-07-09 21:49:00.000,1.8888887,avnWu77KPA,2018-07-09 21:48:00.000,com.sec.android.app.shealth,2018-07-09 21:48:57.996,3e54a3af-5d01-4b0b-9751-71eda57ce62b,0.17,
2018-07-20 00:47:47.918,42.28,UTC-0300,,61,2018-07-20 00:47:00.000,1.2222222,dgrrqaEJmv,2018-07-20 00:46:00.000,com.sec.android.app.shealth,2018-07-20 00:47:47.918,3e556a5d-f688-4388-8c5a-aa37b6ecc6a6,1.83,
2018-07-14 15:56:10.150,81.03,UTC-0300,,116,2018-07-14 15:53:00.000,1.3505,avnWu77KPA,2018-07-14 15:52:00.000,com.sec.android.app.shealth,2018-07-14 15:56:10.150,3e595325-12cf-4230-96a3-4c13ab542574,3.48,
2018-07-08 16:13:08.199,52.07,UTC-0600,,73,2018-07-08 16:14:00.000,1.3865546,avnWu77KPA,2018-07-08 16:13:00.000,com.sec.android.app.shealth,2018-07-08 16:14:57.540,3e5df1f2-4b13-4973-a814-e8f32a6aad8d,2.2,
2018-07-14 00:08:41.961,27.33,UTC-0300,,39,2018-07-14 00:09:00.000,1.25,avnWu77KPA,2018-07-14 00:08:00.000,com.sec.android.app.shealth,2018-07-14 00:08:41.961,3e650825-2b9d-42da-8394-3cc2ee466f6e,1.17,
2018-07-16 00:55:22.060,55.37,UTC-0300,,80,2018-07-16 00:43:00.000,1.1666666,avnWu77KPA,2018-07-16 00:42:00.000,com.sec.android.app.shealth,2018-07-16 00:55:22.060,3e6cec04-87fc-4d9d-8bba-812500efb22d,2.4,
2018-07-28 20:54:33.837,83.47,UTC-0300,,119,2018-07-28 20:46:00.000,1.3911667,dgrrqaEJmv,2018-07-28 20:45:00.000,com.sec.android.app.shealth,2018-07-28 20:54:33.837,3e763a2e-750b-4ed3-838b-0e2cc2dffe3f,3.57,
2018-07-23 17:23:15.794,84.1,UTC-0300,,126,2018-07-23 17:20:00.000,1.4016666,dgrrqaEJmv,2018-07-23 17:19:00.000,com.sec.android.app.shealth,2018-07-23 17:23:15.794,3ec52f17-756c-4127-b24d-3027af9fa09f,3.81,
2018-07-17 17:08:00.145,76.90001,UTC-0300,,110,2018-07-17 17:09:00.000,1.2816668,avnWu77KPA,2018-07-17 17:08:00.000,com.sec.android.app.shealth,2018-07-17 17:11:03.691,3ec89a8e-9670-4188-9996-d84c9e408b2d,3.2999995,
2018-07-21 01:14:56.284,18.12,UTC-0300,,23,2018-07-21 01:12:00.000,1.6111112,dgrrqaEJmv,2018-07-21 01:11:00.000,com.sec.android.app.shealth,2018-07-21 01:14:56.284,3eca226e-8edf-4b12-8496-29c9775b75e1,0.92,
2018-07-30 23:18:31.312,12.400001,UTC-0300,,16,2018-07-30 23:19:00.000,1.9010526,dgrrqaEJmv,2018-07-30 23:18:00.000,com.sec.android.app.shealth,2018-07-30 23:18:53.305,3edb309f-f5d2-4f80-9bc8-819313e39fe4,0.47,
2018-07-30 20:53:10.561,25.46,UTC-0300,,40,2018-07-30 20:50:00.000,1.25,dgrrqaEJmv,2018-07-30 20:49:00.000,com.sec.android.app.shealth,2018-07-30 20:53:10.561,3ee7f6b2-e287-4193-ac02-7ea1175449aa,1.58,
2018-07-24 23:30:58.333,19.48,UTC-0300,,25,2018-07-24 23:28:00.000,1.6388888,dgrrqaEJmv,2018-07-24 23:27:00.000,com.sec.android.app.shealth,2018-07-24 23:30:58.333,3eed7c84-d3d8-4591-9d95-f31e86ab62e6,0.91,
2018-07-16 23:24:52.258,24.83,UTC-0300,,35,2018-07-16 23:22:00.000,1.3611112,avnWu77KPA,2018-07-16 23:21:00.000,com.sec.android.app.shealth,2018-07-16 23:24:52.258,3ef173cd-efba-428b-8e80-fa32f7f12bff,1.04,
2018-08-05 02:05:44.318,5.89,UTC-0300,,8,2018-08-05 02:06:00.000,1.3888888,dgrrqaEJmv,2018-08-05 02:05:00.000,com.sec.android.app.shealth,2018-08-05 02:05:44.323,3ef7569f-9b4a-4f09-8265-61cbdcd2bc77,0.23,
2018-07-10 18:26:57.879,76.27,UTC-0300,,106,2018-07-10 18:25:00.000,1.3888888,avnWu77KPA,2018-07-10 18:24:00.000,com.sec.android.app.shealth,2018-07-10 18:26:57.879,3efc0c73-164c-4100-9bf6-30e8faf385e5,3.17,
2018-08-02 20:14:58.530,12.48,UTC-0300,,18,2018-08-02 20:06:00.000,1.1666666,dgrrqaEJmv,2018-08-02 20:05:00.000,com.sec.android.app.shealth,2018-08-02 20:14:58.530,3f01e8d5-3338-4e84-9af0-82ae79fa6d4e,0.54,
2018-07-16 17:29:33.106,33.71,UTC-0300,,48,2018-07-16 17:27:00.000,1.3055556,avnWu77KPA,2018-07-16 17:26:00.000,com.sec.android.app.shealth,2018-07-16 17:29:33.106,3f0c7b52-963c-499b-98e0-7c92b47b01ea,1.44,
2018-08-03 19:34:56.172,86.81,UTC-0300,,123,2018-08-03 19:26:00.000,1.4468334,dgrrqaEJmv,2018-08-03 19:25:00.000,com.sec.android.app.shealth,2018-08-03 19:34:56.172,3f2368d6-de72-4e10-ae2e-95304bd128c8,3.69,
2018-07-17 13:35:14.943,5.7,UTC-0300,,8,2018-07-17 13:20:00.000,1.5277778,avnWu77KPA,2018-07-17 13:19:00.000,com.sec.android.app.shealth,2018-07-17 13:35:14.943,3f2b7f68-5a5f-4b37-852f-2e8322d169ba,0.24,
2018-08-06 03:34:49.743,21.01,UTC-0300,,29,2018-08-06 03:24:00.000,1.5,dgrrqaEJmv,2018-08-06 03:23:00.000,com.sec.android.app.shealth,2018-08-06 03:34:49.743,3f3689fb-aa79-4f21-bc67-d413b9fc962e,0.87,
2018-07-22 21:35:00.067,73.47,UTC-0300,,105,2018-07-22 21:24:00.000,1.25,dgrrqaEJmv,2018-07-22 21:23:00.000,com.sec.android.app.shealth,2018-07-22 21:35:00.067,3f415d89-33cf-4d18-a909-209c536b3992,3.15,
2018-08-05 03:33:47.186,19.01,UTC-0300,,27,2018-08-05 03:33:00.000,1.25,dgrrqaEJmv,2018-08-05 03:32:00.000,com.sec.android.app.shealth,2018-08-05 03:33:47.186,3f4b6c62-d601-466c-bb83-d27a6f769b7e,0.8,
2018-07-17 14:26:25.465,9.67,UTC-0300,,14,2018-07-17 14:27:00.000,1.1772193,avnWu77KPA,2018-07-17 14:26:00.000,com.sec.android.app.shealth,2018-07-17 14:26:53.937,3f5a3c97-ca88-49da-9326-7d92b17a4470,0.43,
2018-07-11 18:20:21.206,20.41,UTC-0300,,29,2018-07-11 18:20:00.000,1.2777778,avnWu77KPA,2018-07-11 18:19:00.000,com.sec.android.app.shealth,2018-07-11 18:20:21.206,3f8a8777-267f-4f4a-b8ef-6e26173a7abf,0.87,
2018-08-05 22:50:57.971,84.86,UTC-0300,,121,2018-08-05 22:38:00.000,1.4143333,dgrrqaEJmv,2018-08-05 22:37:00.000,com.sec.android.app.shealth,2018-08-05 22:50:57.971,3f8dfd22-52b8-44d9-8134-127e117144a4,3.63,
2018-08-06 02:43:00.637,19.52,UTC-0300,,40,2018-08-06 02:44:00.000,1.4060458,dgrrqaEJmv,2018-08-06 02:43:00.000,com.sec.android.app.shealth,2018-08-06 02:43:29.051,3f90fec0-46cc-4ece-ba71-4f0c3f76870f,1.0499998,
2018-07-19 13:49:57.781,66.33,UTC-0300,,96,2018-07-19 13:44:00.000,1.1944444,dgrrqaEJmv,2018-07-19 13:43:00.000,com.sec.android.app.shealth,2018-07-19 13:49:57.781,3fc098b2-fa9b-4213-a05d-a784fe5b0dce,2.88,
2018-07-16 22:19:19.632,77.0,UTC-0300,,110,2018-07-16 22:18:00.000,1.2833333,avnWu77KPA,2018-07-16 22:17:00.000,com.sec.android.app.shealth,2018-07-16 22:19:19.632,3fc46af2-8bad-4f0e-afa5-b75caf6eb74a,3.3,
2018-07-28 00:14:56.888,6.99,UTC-0300,,10,2018-07-28 00:11:00.000,1.1944444,dgrrqaEJmv,2018-07-28 00:10:00.000,com.sec.android.app.shealth,2018-07-28 00:14:56.888,3fd26647-1a9e-488c-a0bf-ad9224ca2fef,0.3,
2018-07-16 01:19:15.516,8.25,UTC-0300,,12,2018-07-16 01:20:00.000,1.3055556,avnWu77KPA,2018-07-16 01:19:00.000,com.sec.android.app.shealth,2018-07-16 01:19:15.516,3fe33a8f-969a-490d-bdb1-58f68d23b87a,0.3,
2018-07-16 23:15:05.880,53.14,UTC-0300,,79,2018-07-16 22:56:00.000,1.0277778,avnWu77KPA,2018-07-16 22:55:00.000,com.sec.android.app.shealth,2018-07-16 23:15:05.880,3ff5ade6-42f2-41a3-bba7-d2857586ade1,2.37,
2018-07-08 16:45:50.663,60.62,UTC-0600,,86,2018-07-08 16:38:00.000,1.2777778,avnWu77KPA,2018-07-08 16:37:00.000,com.sec.android.app.shealth,2018-07-08 16:45:50.663,3ff5dd17-72cc-4851-8a85-3e4947e6130e,2.58,
2018-07-05 19:14:59.478,23.45,UTC-0600,,33,2018-07-05 19:06:00.000,1.3333334,avnWu77KPA,2018-07-05 19:05:00.000,com.sec.android.app.shealth,2018-07-05 19:14:59.478,3ff9f916-2c6d-48e4-8981-5c8541307070,0.99,
2018-08-04 21:14:59.771,61.23,UTC-0300,,90,2018-08-04 21:10:00.000,1.0833333,dgrrqaEJmv,2018-08-04 21:09:00.000,com.sec.android.app.shealth,2018-08-04 21:14:59.771,400d7d68-2218-4a36-a8c0-af4673d78f08,2.7,
2018-07-09 01:52:28.113,4.57,UTC-0300,,7,2018-07-09 01:53:00.000,0.97998846,avnWu77KPA,2018-07-09 01:52:00.000,com.sec.android.app.shealth,2018-07-09 01:52:28.365,40183ab1-8fd1-48a7-abc3-624f87cd60ca,0.22,
2018-07-05 18:35:20.281,16.8,UTC-0600,,20,2018-07-05 18:36:00.000,2.2589753,avnWu77KPA,2018-07-05 18:35:00.000,com.sec.android.app.shealth,2018-07-05 18:42:15.175,401ea741-cedf-4aa2-9e6e-c376ad5bad33,0.65,
2018-07-08 16:30:05.095,79.82,UTC-0600,,113,2018-07-08 16:26:00.000,1.3303332,avnWu77KPA,2018-07-08 16:25:00.000,com.sec.android.app.shealth,2018-07-08 16:30:05.095,402163ad-bddc-4a90-88ef-d23428c844e5,3.39,
2018-08-04 19:15:00.404,4.94,UTC-0300,,7,2018-08-04 19:12:00.000,1.1388888,dgrrqaEJmv,2018-08-04 19:11:00.000,com.sec.android.app.shealth,2018-08-04 19:15:00.404,404f74bc-6988-474e-90ac-8463dc1bc96a,0.21,
2018-08-06 17:06:48.895,77.0,UTC-0300,,110,2018-08-06 17:06:00.000,1.2833333,dgrrqaEJmv,2018-08-06 17:05:00.000,com.sec.android.app.shealth,2018-08-06 17:06:48.895,404fe598-468f-45bd-b5b3-9dfb7f4606c5,3.3,
2018-07-10 00:54:58.732,75.41,UTC-0300,,107,2018-07-10 00:47:00.000,1.3055556,avnWu77KPA,2018-07-10 00:46:00.000,com.sec.android.app.shealth,2018-07-10 00:54:58.732,40547ccf-810e-41bb-8e9d-8c937186b9d0,3.21,
2018-07-27 15:34:56.105,83.36,UTC-0300,,123,2018-07-27 15:30:00.000,1.4444444,dgrrqaEJmv,2018-07-27 15:29:00.000,com.sec.android.app.shealth,2018-07-27 15:34:56.105,405b3fcc-07e0-465e-ac2a-34f6236e3dda,4.52,
2018-07-16 23:42:56.317,87.17,UTC-0300,,124,2018-07-16 23:38:00.000,1.4528333,avnWu77KPA,2018-07-16 23:37:00.000,com.sec.android.app.shealth,2018-07-16 23:42:56.317,4065081c-2fa9-4102-b120-4f3922544f6b,3.72,
2018-07-12 14:17:28.527,53.449997,UTC-0300,,86,2018-07-12 14:18:00.000,1.2742684,avnWu77KPA,2018-07-12 14:17:00.000,com.sec.android.app.shealth,2018-07-12 14:21:05.485,40745e9f-9d81-4d20-b978-ff4ed3cc47ee,3.9699998,
2018-08-07 04:35:03.073,36.34,UTC-0400,,57,2018-08-07 04:23:00.000,1.3888888,dgrrqaEJmv,2018-08-07 04:22:00.000,com.sec.android.app.shealth,2018-08-07 04:35:03.073,4075199e-b11e-47a4-862a-995581519813,2.31,
2018-08-01 15:54:56.220,74.89,UTC-0300,,105,2018-08-01 15:46:00.000,1.3333334,dgrrqaEJmv,2018-08-01 15:45:00.000,com.sec.android.app.shealth,2018-08-01 15:54:56.220,4085108c-9465-4ba3-a36a-825a37a1c092,3.15,
2018-08-01 15:54:57.267,85.16,UTC-0300,,121,2018-08-01 15:54:00.000,1.4193333,dgrrqaEJmv,2018-08-01 15:53:00.000,com.sec.android.app.shealth,2018-08-01 15:54:57.267,408e3d15-e9e6-462f-829d-e0e4997634d4,3.63,
2018-08-01 22:54:00.762,75.020004,UTC-0300,,107,2018-08-01 22:55:00.000,1.2698733,dgrrqaEJmv,2018-08-01 22:54:00.000,com.sec.android.app.shealth,2018-08-01 22:54:59.574,40918f50-83c9-41d2-910f-b3eaa9c88d17,3.1499975,
2018-08-03 22:28:14.262,85.97,UTC-0300,,114,2018-08-03 22:28:00.000,1.7222222,dgrrqaEJmv,2018-08-03 22:27:00.000,com.sec.android.app.shealth,2018-08-03 22:28:14.262,40a1a19c-2f82-4df8-b6a7-732dc7b4b68c,3.57,
2018-07-21 18:16:24.728,57.14,UTC-0300,,81,2018-07-21 18:08:00.000,1.2777778,dgrrqaEJmv,2018-07-21 18:07:00.000,com.sec.android.app.shealth,2018-07-21 18:16:24.728,40b36fbe-cc94-4c78-910a-e722fe5f0cb1,2.43,
2018-07-11 02:25:20.482,80.26,UTC-0300,,112,2018-07-11 02:20:00.000,1.4166666,avnWu77KPA,2018-07-11 02:19:00.000,com.sec.android.app.shealth,2018-07-11 02:25:20.482,40cfd95d-39fe-4d55-8317-a556012059d4,3.36,
2018-07-16 16:14:57.671,30.8,UTC-0300,,40,2018-07-16 16:14:00.000,1.7777777,avnWu77KPA,2018-07-16 16:13:00.000,com.sec.android.app.shealth,2018-07-16 16:14:57.671,412c4f35-c541-4cd1-a9d7-773f89bfbd44,1.36,
