com.samsung.health.step_count,6000085,5
create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
2018-09-04 19:53:14.919,33.739998,UTC-0300,,47,2018-09-04 19:54:00.000,1.2294298,dgrrqaEJmv,2018-09-04 19:53:00.000,com.sec.android.app.shealth,2018-09-04 19:54:03.372,37f0e5a2-0cd2-4aea-9030-ad99a1c0acda,1.51,
2018-08-20 23:14:51.974,46.81,UTC-0300,,64,2018-08-20 23:00:00.000,1.4166666,dgrrqaEJmv,2018-08-20 22:59:00.000,com.sec.android.app.shealth,2018-08-20 23:14:51.974,37fdba74-7be0-48d7-b6a3-60aadd06769e,1.92,
2018-07-22 20:14:57.879,73.88,UTC-0300,,108,2018-07-22 20:11:00.000,1.2313333,dgrrqaEJmv,2018-07-22 20:10:00.000,com.sec.android.app.shealth,2018-07-22 20:14:57.879,37ffa4e6-f3f8-47a8-904a-f620acbd1643,3.24,
2018-09-09 17:45:53.387,7.950001,UTC-0300,,10,2018-09-09 17:46:00.000,2.1594167,dgrrqaEJmv,2018-09-09 17:45:00.000,com.sec.android.app.shealth,2018-09-09 17:45:55.797,380fab11-0e3a-49cc-a728-64d6e3597cd9,0.31,
2018-07-19 22:40:19.953,39.86001,UTC-0300,,58,2018-07-19 22:41:00.000,1.163751,dgrrqaEJmv,2018-07-19 22:40:00.000,com.sec.android.app.shealth,2018-07-19 22:40:57.293,381eecf4-2d39-4f34-8492-3951c6967dcb,1.7399995,
2018-09-13 22:02:43.213,37.65,UTC-0300,,54,2018-09-13 22:03:00.000,1.460786,dgrrqaEJmv,2018-09-13 22:02:00.000,com.sec.android.app.shealth,2018-09-13 22:03:06.948,381f47de-5008-48a4-a975-39d5582e50eb,1.61,
2018-08-26 20:20:10.932,12.61,UTC-0300,,13,2018-08-26 20:21:00.000,3.1944444,dgrrqaEJmv,2018-08-26 20:20:00.000,com.sec.android.app.shealth,2018-08-26 20:20:10.932,3821a58b-44b4-4f0b-9814-3302350bd9a7,0.68,
2018-07-15 22:35:01.845,67.85,UTC-0300,,98,2018-07-15 22:32:00.000,1.2222222,avnWu77KPA,2018-07-15 22:31:00.000,com.sec.android.app.shealth,2018-07-15 22:35:01.845,3822ad53-bf77-40e4-97ad-428f4e727331,2.95,
2018-08-15 22:12:24.459,64.02,UTC-0500,,94,2018-08-15 22:12:00.000,1.0833334,dgrrqaEJmv,2018-08-15 22:11:00.000,com.sec.android.app.shealth,2018-08-15 22:12:24.459,3825b783-4fb8-4351-80ed-7ca0446f46b2,2.82,
2018-08-14 02:34:59.240,86.44,UTC-0500,,116,2018-08-14 02:16:00.000,1.6666666,dgrrqaEJmv,2018-08-14 02:15:00.000,com.sec.android.app.shealth,2018-08-14 02:34:59.240,3829fc06-740e-4b3f-b163-be5a8fd1bb77,3.48,
2018-09-06 16:08:46.429,82.88,UTC-0300,,118,2018-09-06 16:05:00.000,1.3813332,dgrrqaEJmv,2018-09-06 16:04:00.000,com.sec.android.app.shealth,2018-09-06 16:08:46.429,382eec68-de20-4416-806e-bdd34016b952,3.54,
2018-09-08 18:34:55.943,14.049999,UTC-0300,,20,2018-09-08 18:35:00.000,1.2940959,dgrrqaEJmv,2018-09-08 18:34:00.000,com.sec.android.app.shealth,2018-09-08 18:35:00.650,3836388e-2446-4293-a416-66f7e3685327,0.59999996,
2018-07-15 05:55:00.159,2.2,UTC-0300,,3,2018-07-15 05:53:00.000,1.5555556,avnWu77KPA,2018-07-15 05:52:00.000,com.sec.android.app.shealth,2018-07-15 05:55:00.159,3839fcac-9856-45e4-b679-2022cbe3c4b5,0.09,
2018-08-12 03:53:04.732,20.62,UTC-0400,,25,2018-08-12 03:50:00.000,2.1111112,dgrrqaEJmv,2018-08-12 03:49:00.000,com.sec.android.app.shealth,2018-08-12 03:53:04.732,3840e065-9ead-45fa-9310-23560e0894f0,1.12,
2018-08-23 01:14:58.828,74.11,UTC-0300,,105,2018-08-23 01:10:00.000,1.3055556,dgrrqaEJmv,2018-08-23 01:09:00.000,com.sec.android.app.shealth,2018-08-23 01:14:58.828,3849759a-c912-4dca-bce8-04111cf97eeb,3.15,
2018-08-11 20:54:53.478,10.39,UTC-0400,,15,2018-08-11 20:46:00.000,1.3055556,dgrrqaEJmv,2018-08-11 20:45:00.000,com.sec.android.app.shealth,2018-08-11 20:54:53.478,385832fc-12bd-4c5c-8645-10768f35e75d,0.45,
2018-07-16 01:14:36.990,52.57,UTC-0300,,72,2018-07-16 01:08:00.000,1.5277778,avnWu77KPA,2018-07-16 01:07:00.000,com.sec.android.app.shealth,2018-07-16 01:14:36.990,38698374-f62b-4de3-b954-290dd09a7c59,2.14,
2018-07-25 01:09:24.260,87.7,UTC-0300,,119,2018-07-25 00:56:00.000,1.5555556,dgrrqaEJmv,2018-07-25 00:55:00.000,com.sec.android.app.shealth,2018-07-25 01:09:24.260,387ccf31-d631-46b9-b4e5-359dd814e780,3.6,
2018-07-05 23:14:55.967,59.29,UTC-0600,,85,2018-07-05 23:06:00.000,1.2222222,avnWu77KPA,2018-07-05 23:05:00.000,com.sec.android.app.shealth,2018-07-05 23:14:55.967,388491ba-ea9f-4656-a04f-0ca1e64ed623,2.54,
2018-07-13 17:30:40.853,16.3,UTC-0300,,24,2018-07-13 17:31:00.000,1.3406404,avnWu77KPA,2018-07-13 17:30:00.000,com.sec.android.app.shealth,2018-07-13 17:31:24.239,3884d822-8146-486f-8fb9-acfe0bfccbfa,0.79999995,
2018-08-31 00:15:09.007,74.19,UTC-0300,,117,2018-08-31 00:12:00.000,1.4166666,dgrrqaEJmv,2018-08-31 00:11:00.000,com.sec.android.app.shealth,2018-08-31 00:15:09.007,389ca436-5ffc-4b93-8750-4cd012a74265,4.86,
2018-09-14 00:11:36.355,52.73,UTC-0300,,75,2018-09-14 00:07:00.000,1.3055556,dgrrqaEJmv,2018-09-14 00:06:00.000,com.sec.android.app.shealth,2018-09-14 00:11:36.355,38a2ec34-fc4f-42f7-b4ac-105928763ff6,2.25,
2018-09-09 23:54:52.240,12.12,UTC-0300,,16,2018-09-09 23:43:00.000,1.8333334,dgrrqaEJmv,2018-09-09 23:42:00.000,com.sec.android.app.shealth,2018-09-09 23:54:52.240,38b3158f-63b3-46db-99d5-c60e06d4cea3,0.46,
2018-08-13 23:38:00.353,35.39,UTC-0500,,47,2018-08-13 23:38:00.000,1.5555556,dgrrqaEJmv,2018-08-13 23:37:00.000,com.sec.android.app.shealth,2018-08-13 23:38:00.353,38b318b7-1fcb-48c4-ac34-583627171311,1.61,
2018-09-01 22:35:08.412,59.61,UTC-0300,,83,2018-09-01 22:17:00.000,1.3611112,dgrrqaEJmv,2018-09-01 22:16:00.000,com.sec.android.app.shealth,2018-09-01 22:35:08.412,38b64a46-c9a4-4277-b5a4-1cf146e4f622,2.55,
2018-08-23 17:55:26.955,73.69,UTC-0300,,104,2018-08-23 17:53:00.000,1.3333334,dgrrqaEJmv,2018-08-23 17:52:00.000,com.sec.android.app.shealth,2018-08-23 17:55:26.955,38c36180-8df0-48f2-af00-f095a884e996,3.12,
2018-09-10 12:57:55.126,84.49,UTC-0300,,119,2018-09-10 12:56:00.000,1.4081666,dgrrqaEJmv,2018-09-10 12:55:00.000,com.sec.android.app.shealth,2018-09-10 12:57:55.126,38c9dc1b-9f70-4e3b-be94-1b21928e2e3a,3.57,
2018-08-01 15:54:56.561,80.34,UTC-0300,,113,2018-08-01 15:48:00.000,1.339,dgrrqaEJmv,2018-08-01 15:47:00.000,com.sec.android.app.shealth,2018-08-01 15:54:56.561,38e20994-d0c4-4388-a023-4d7fa6f3496c,3.39,
2018-08-17 01:55:03.135,75.45,UTC-0500,,119,2018-08-17 01:53:00.000,1.4722222,dgrrqaEJmv,2018-08-17 01:52:00.000,com.sec.android.app.shealth,2018-08-17 01:55:03.135,38e6d867-a03d-427b-bd5d-0415b7b832e2,3.57,
2018-08-22 18:54:58.400,82.36,UTC-0300,,116,2018-08-22 18:54:00.000,1.3726666,dgrrqaEJmv,2018-08-22 18:53:00.000,com.sec.android.app.shealth,2018-08-22 18:54:58.400,38e81ce7-cd98-4cac-a19a-ea8c74ac75f5,3.48,
2018-09-12 21:23:09.302,81.39,UTC-0300,,115,2018-09-12 21:23:00.000,1.3888888,dgrrqaEJmv,2018-09-12 21:22:00.000,com.sec.android.app.shealth,2018-09-12 21:23:09.302,38eae614-2a90-4adf-a1ec-e766d6a9e78d,3.45,
2018-09-05 15:50:52.012,83.78,UTC-0300,,118,2018-09-05 15:44:00.000,1.3963335,dgrrqaEJmv,2018-09-05 15:43:00.000,com.sec.android.app.shealth,2018-09-05 15:50:52.012,38ed5cb5-fefd-43ab-b17d-9fd9d8bfc1ef,3.54,
2018-09-12 22:41:43.004,86.27,UTC-0300,,122,2018-09-12 22:39:00.000,1.4378333,dgrrqaEJmv,2018-09-12 22:38:00.000,com.sec.android.app.shealth,2018-09-12 22:41:43.004,38f33a90-f458-4dfc-8dc1-52660a3b70e8,3.66,
2018-07-05 19:14:59.874,16.24,UTC-0600,,22,2018-07-05 19:13:00.000,1.6666666,avnWu77KPA,2018-07-05 19:12:00.000,com.sec.android.app.shealth,2018-07-05 19:14:59.874,3909c366-bc0b-4264-b283-5b4eb787f544,0.66,
2018-07-13 02:06:13.814,71.16,UTC-0300,,103,2018-07-13 02:05:00.000,1.1860001,avnWu77KPA,2018-07-13 02:04:00.000,com.sec.android.app.shealth,2018-07-13 02:06:13.814,3911885f-efb7-4bf3-8b9f-edc68e1b9738,3.09,
2018-07-07 21:34:57.866,55.57,UTC-0600,,77,2018-07-07 21:35:00.000,1.4444444,avnWu77KPA,2018-07-07 21:34:00.000,com.sec.android.app.shealth,2018-07-07 21:34:57.866,3920a3ad-fbfb-497e-afc2-9381cfaa00d7,2.31,
2018-08-05 19:21:31.918,25.5,UTC-0300,,37,2018-08-05 19:22:00.000,1.169743,dgrrqaEJmv,2018-08-05 19:21:00.000,com.sec.android.app.shealth,2018-08-05 19:30:03.286,3924c0ea-392e-422e-9e0f-63a746a049ff,1.1099998,
2018-08-29 18:54:48.857,12.02,UTC-0300,,16,2018-08-29 18:52:00.000,1.5,dgrrqaEJmv,2018-08-29 18:51:00.000,com.sec.android.app.shealth,2018-08-29 18:54:48.857,3927d480-bbdd-44af-90f8-d18830bda1d1,0.59,
2018-09-01 04:14:56.291,77.159996,UTC-0300,,106,2018-09-01 04:15:00.000,1.3585069,dgrrqaEJmv,2018-09-01 04:14:00.000,com.sec.android.app.shealth,2018-09-01 04:15:19.291,39298309-f7b9-4b64-8b59-be6436d898ce,3.3799999,
2018-07-14 16:14:51.820,79.19,UTC-0300,,113,2018-07-14 16:00:00.000,1.3198333,avnWu77KPA,2018-07-14 15:59:00.000,com.sec.android.app.shealth,2018-07-14 16:14:51.820,392eb94a-e1dc-4508-8ab2-3016fcf986ed,3.39,
2018-08-17 23:48:29.630,77.71,UTC-0500,,113,2018-08-17 23:48:00.000,1.2951667,dgrrqaEJmv,2018-08-17 23:47:00.000,com.sec.android.app.shealth,2018-08-17 23:48:29.630,39323c73-e423-4530-bd13-9119c29ba440,3.39,
2018-07-07 21:14:55.285,45.76,UTC-0600,,67,2018-07-07 21:00:00.000,1.111111,avnWu77KPA,2018-07-07 20:59:00.000,com.sec.android.app.shealth,2018-07-07 21:14:55.285,39372254-e5e4-441e-9af6-e19dc6a7fdeb,2.01,
2018-08-18 02:47:53.121,39.26,UTC-0500,,57,2018-08-18 02:48:00.000,1.2610545,dgrrqaEJmv,2018-08-18 02:47:00.000,com.sec.android.app.shealth,2018-08-18 02:47:59.653,395f34ae-df9f-4cb2-8581-5eb4585cac28,1.7099998,
2018-07-10 00:54:58.696,79.57,UTC-0300,,114,2018-07-10 00:46:00.000,1.3261667,avnWu77KPA,2018-07-10 00:45:00.000,com.sec.android.app.shealth,2018-07-10 00:54:58.696,3961c4cd-9490-4434-914c-340db7eba608,3.42,
2018-08-07 17:59:03.361,104.53,UTC-0400,,127,2018-08-07 17:56:00.000,1.9444444,dgrrqaEJmv,2018-08-07 17:55:00.000,com.sec.android.app.shealth,2018-08-07 17:59:03.361,3965cc99-8dd5-40a3-9996-a512ae7fbec3,5.2,
2018-08-18 09:54:12.709,77.92,UTC-0300,,111,2018-08-18 09:49:00.000,1.2986667,dgrrqaEJmv,2018-08-18 09:48:00.000,com.sec.android.app.shealth,2018-08-18 09:54:12.709,39727012-8f5c-4502-b244-c8b02b0fa36a,3.33,
2018-08-16 01:55:01.279,12.4,UTC-0500,,18,2018-08-16 01:54:00.000,1.1666666,dgrrqaEJmv,2018-08-16 01:53:00.000,com.sec.android.app.shealth,2018-08-16 01:55:01.279,3973f7d7-b26d-42cb-a141-285a5e0c67ce,0.54,
2018-07-20 13:59:09.624,82.31,UTC-0300,,126,2018-07-20 13:58:00.000,1.3718333,dgrrqaEJmv,2018-07-20 13:57:00.000,com.sec.android.app.shealth,2018-07-20 13:59:09.624,39741982-fced-4d1a-bf28-70f55e733430,3.78,
2018-08-23 23:59:11.347,15.01,UTC-0300,,14,2018-08-23 23:56:00.000,3.8333333,dgrrqaEJmv,2018-08-23 23:55:00.000,com.sec.android.app.shealth,2018-08-23 23:59:11.347,3974760f-36a6-48f7-adad-472ab71f8310,0.82,
2018-08-03 23:55:00.858,86.090004,UTC-0300,,121,2018-08-03 23:55:00.000,1.4348333,dgrrqaEJmv,2018-08-03 23:54:00.000,com.sec.android.app.shealth,2018-08-04 00:07:57.838,398119d1-d841-43a8-b271-cb78e6086281,3.6299999,
2018-09-06 21:08:42.566,58.36,UTC-0300,,68,2018-09-06 21:08:00.000,1.4444444,dgrrqaEJmv,2018-09-06 21:07:00.000,com.sec.android.app.shealth,2018-09-06 21:08:42.566,3989aded-01f6-40bf-8a85-52507222cfa6,2.67,
2018-09-13 23:52:04.823,62.07,UTC-0300,,88,2018-09-13 23:49:00.000,1.3333334,dgrrqaEJmv,2018-09-13 23:48:00.000,com.sec.android.app.shealth,2018-09-13 23:52:04.823,39ace4cf-7e79-4c1b-8100-9d2d3611538e,2.64,
2018-07-13 01:54:57.054,72.93,UTC-0300,,105,2018-07-13 01:38:00.000,1.2155001,avnWu77KPA,2018-07-13 01:37:00.000,com.sec.android.app.shealth,2018-07-13 01:54:57.054,39b22cf1-c328-4c5d-94e3-408ab2637d6d,3.15,
2018-09-02 00:10:33.616,74.54,UTC-0300,,104,2018-09-02 00:10:00.000,1.4444444,dgrrqaEJmv,2018-09-02 00:09:00.000,com.sec.android.app.shealth,2018-09-02 00:10:33.616,39c2522b-e6c0-4425-92c3-62b7ecf51e4b,3.2,
2018-08-25 04:06:57.085,4.72,UTC-0300,,7,2018-08-25 04:04:00.000,1.1666666,dgrrqaEJmv,2018-08-25 04:03:00.000,com.sec.android.app.shealth,2018-08-25 04:06:57.085,39c44600-1ed8-4f5b-863a-595255c44ae6,0.21,
2018-08-23 22:07:41.141,84.91,UTC-0300,,121,2018-08-23 22:05:00.000,1.4151667,dgrrqaEJmv,2018-08-23 22:04:00.000,com.sec.android.app.shealth,2018-08-23 22:07:41.141,39d18c6a-d5c3-4b80-a15e-76d7f7bf56ff,3.63,
2018-07-21 19:16:27.581,72.56,UTC-0300,,104,2018-07-21 19:10:00.000,1.2222222,dgrrqaEJmv,2018-07-21 19:09:00.000,com.sec.android.app.shealth,2018-07-21 19:16:27.581,39e4b840-a962-4e8b-87f8-978094262f90,3.12,
2018-08-07 12:46:14.418,41.02,UTC-0400,,71,2018-08-07 12:36:00.000,1.3055556,dgrrqaEJmv,2018-08-07 12:35:00.000,com.sec.android.app.shealth,2018-08-07 12:46:14.418,39e5d906-6de9-4105-a959-1402fd93cada,2.7,
2018-07-08 14:22:37.858,29.82,UTC-0600,,40,2018-07-08 14:23:00.000,1.6388888,avnWu77KPA,2018-07-08 14:22:00.000,com.sec.android.app.shealth,2018-07-08 14:22:37.858,39e90444-7295-4e8a-9247-9c10438deb7c,1.21,
2018-08-29 19:17:06.627,24.339993,UTC-0300,,35,2018-08-29 19:18:00.000,1.2019469,dgrrqaEJmv,2018-08-29 19:17:00.000,com.sec.android.app.shealth,2018-08-29 19:17:59.248,39f3f797-94f9-497f-b364-7c45ae34cd1b,1.06,
2018-07-13 00:44:15.738,38.75,UTC-0300,,56,2018-07-13 00:45:00.000,1.2922046,avnWu77KPA,2018-07-13 00:44:00.000,com.sec.android.app.shealth,2018-07-13 00:45:03.279,39fe3c81-aa54-4b5f-a992-5c18e005e785,1.74,
2018-09-04 19:25:05.125,76.00995,UTC-0300,,108,2018-09-04 19:26:00.000,1.3054674,dgrrqaEJmv,2018-09-04 19:25:00.000,com.sec.android.app.shealth,2018-09-04 19:25:59.884,39ff7a8c-7498-4962-8292-dd7f51c6100b,3.2399976,
2018-08-30 22:02:50.085,74.52,UTC-0300,,106,2018-08-30 22:02:00.000,1.2777778,dgrrqaEJmv,2018-08-30 22:01:00.000,com.sec.android.app.shealth,2018-08-30 22:02:50.085,3a0696c5-dfed-4378-8a16-924ef5a9cd50,3.18,
2018-09-03 00:45:51.795,76.95,UTC-0300,,108,2018-09-03 00:38:00.000,1.3611112,dgrrqaEJmv,2018-09-03 00:37:00.000,com.sec.android.app.shealth,2018-09-03 00:45:51.795,3a0afcc8-ca3b-4475-ab97-d3cbe793fb3a,3.24,
2018-08-05 03:35:03.989,5.57,UTC-0300,,8,2018-08-05 03:35:00.000,1.0,dgrrqaEJmv,2018-08-05 03:34:00.000,com.sec.android.app.shealth,2018-08-05 03:35:03.989,3a0d71f0-efff-42f6-9988-0d769a121540,0.24,
2018-09-07 13:47:09.406,74.15,UTC-0300,,106,2018-09-07 13:46:00.000,1.25,dgrrqaEJmv,2018-09-07 13:45:00.000,com.sec.android.app.shealth,2018-09-07 13:47:09.406,3a0e022a-7f5d-4f59-adfa-7618d9b7d9fd,3.18,
2018-08-17 22:01:43.448,4.11,UTC-0500,,6,2018-08-17 21:56:00.000,1.1388888,dgrrqaEJmv,2018-08-17 21:55:00.000,com.sec.android.app.shealth,2018-08-17 22:01:43.448,3a12a485-c342-4f8f-8642-5423c1c5ab2c,0.18,
2018-07-14 17:34:58.837,77.72,UTC-0300,,112,2018-07-14 17:32:00.000,1.3055556,avnWu77KPA,2018-07-14 17:31:00.000,com.sec.android.app.shealth,2018-07-14 17:34:58.837,3a12eeb9-6154-41ea-a910-8ae8d8394e03,3.36,
2018-08-03 01:14:57.079,71.32,UTC-0300,,101,2018-08-03 01:09:00.000,1.2777778,dgrrqaEJmv,2018-08-03 01:08:00.000,com.sec.android.app.shealth,2018-08-03 01:14:57.079,3a145339-8237-4552-9993-75704a8a0a28,3.02,
2018-09-01 03:14:54.913,7.3,UTC-0300,,7,2018-09-01 03:13:00.000,2.8055556,dgrrqaEJmv,2018-09-01 03:12:00.000,com.sec.android.app.shealth,2018-09-01 03:14:54.913,3a1f584f-b3a0-4992-9ee4-ada31851e512,0.46,
2018-08-31 01:15:10.737,4.53,UTC-0300,,7,2018-08-31 01:08:00.000,0.9166667,dgrrqaEJmv,2018-08-31 01:07:00.000,com.sec.android.app.shealth,2018-08-31 01:15:10.737,3a27b562-561f-402c-84fd-ed90dffbd9e5,0.22,
2018-09-13 23:55:00.241,86.25,UTC-0300,,122,2018-09-13 23:55:00.000,1.4375,dgrrqaEJmv,2018-09-13 23:54:00.000,com.sec.android.app.shealth,2018-09-13 23:56:32.403,3a282bd4-560e-4360-99e3-597ded7e477d,3.6599998,
2018-08-23 17:54:56.655,24.98,UTC-0300,,42,2018-08-23 17:49:00.000,1.5277778,dgrrqaEJmv,2018-08-23 17:48:00.000,com.sec.android.app.shealth,2018-08-23 17:54:56.655,3a28a6fd-755a-49cb-92f6-77188ad92b91,1.25,
2018-07-05 21:01:57.554,62.33,UTC-0600,,119,2018-07-05 20:57:00.000,1.3333334,avnWu77KPA,2018-07-05 20:56:00.000,com.sec.android.app.shealth,2018-07-05 21:01:57.554,3a2b5ba5-f289-4690-8319-e723c6709ed8,3.57,
2018-07-30 20:35:01.523,80.31998,UTC-0300,,115,2018-07-30 20:36:00.000,1.3386663,dgrrqaEJmv,2018-07-30 20:35:00.000,com.sec.android.app.shealth,2018-07-30 20:42:21.565,3a2f5915-784a-4bd1-9770-80e83701d432,3.4499984,
2018-07-12 22:27:24.006,12.13,UTC-0300,,16,2018-07-12 22:24:00.000,1.8611112,avnWu77KPA,2018-07-12 22:23:00.000,com.sec.android.app.shealth,2018-07-12 22:27:24.006,3a350fa0-0179-4f73-b398-97ef10cb50e4,0.46,
2018-08-01 15:59:38.089,75.73,UTC-0300,,108,2018-08-01 15:57:00.000,1.2777778,dgrrqaEJmv,2018-08-01 15:56:00.000,com.sec.android.app.shealth,2018-08-01 15:59:38.089,3a3d0f2d-8bbb-427c-ae61-6732a66925d3,3.24,
2018-08-06 03:20:06.423,49.96,UTC-0300,,70,2018-08-06 03:21:00.000,1.2980487,dgrrqaEJmv,2018-08-06 03:20:00.000,com.sec.android.app.shealth,2018-08-06 03:21:32.846,3a480238-06f3-463c-bb62-ed0337bf0886,2.1899998,
2018-08-03 01:14:56.697,78.96,UTC-0300,,108,2018-08-03 01:05:00.000,1.5277778,dgrrqaEJmv,2018-08-03 01:04:00.000,com.sec.android.app.shealth,2018-08-03 01:14:56.697,3a49c9fb-491e-4f85-a3c1-3c8a929bcd07,3.24,
2018-07-12 13:54:59.821,8.52,UTC-0300,,11,2018-07-12 13:49:00.000,1.5833334,avnWu77KPA,2018-07-12 13:48:00.000,com.sec.android.app.shealth,2018-07-12 13:54:59.821,3a5299b5-2b40-449a-8160-19045a10039a,0.33,
2018-07-16 01:54:58.004,55.15,UTC-0300,,78,2018-07-16 01:39:00.000,1.3055556,avnWu77KPA,2018-07-16 01:38:00.000,com.sec.android.app.shealth,2018-07-16 01:54:58.004,3a676e02-d580-4219-a590-45a7b8ec6e31,2.33,
2018-08-16 23:52:51.410,64.34,UTC-0500,,98,2018-08-16 23:51:00.000,1.0833334,dgrrqaEJmv,2018-08-16 23:50:00.000,com.sec.android.app.shealth,2018-08-16 23:52:51.410,3a6a6abf-d7d4-4986-863c-5d7693c6075e,3.2,
2018-07-19 23:34:56.520,81.5,UTC-0300,,114,2018-07-19 23:16:00.000,1.3888888,dgrrqaEJmv,2018-07-19 23:15:00.000,com.sec.android.app.shealth,2018-07-19 23:34:56.520,3a7dea69-5e42-41b6-b368-f98135afd542,3.42,
2018-08-19 22:44:01.295,67.9,UTC-0300,,96,2018-08-19 22:45:00.000,1.3380078,dgrrqaEJmv,2018-08-19 22:44:00.000,com.sec.android.app.shealth,2018-08-19 22:44:49.757,3a8f7d2c-d852-4988-93d2-c045ae44daa1,2.8799977,
2018-08-18 20:26:38.346,66.85,UTC-0300,,98,2018-08-18 20:26:00.000,1.1141666,dgrrqaEJmv,2018-08-18 20:25:00.000,com.sec.android.app.shealth,2018-08-18 20:26:38.346,3a931a4c-0d0d-4231-b1f6-ba7f32ff1d83,2.94,
2018-08-22 19:09:45.434,37.5,UTC-0300,,53,2018-08-22 19:02:00.000,1.3333334,dgrrqaEJmv,2018-08-22 19:01:00.000,com.sec.android.app.shealth,2018-08-22 19:09:45.434,3a9914ba-c8c0-4907-ae6e-216b6c330539,1.59,
2018-07-17 22:09:08.022,68.049995,UTC-0300,,97,2018-07-17 22:10:00.000,1.2745706,avnWu77KPA,2018-07-17 22:09:00.000,com.sec.android.app.shealth,2018-07-17 22:14:09.937,3aa1ba3a-24eb-4597-846f-4fc55abe74e8,2.91,
2018-07-21 19:54:56.123,8.33,UTC-0300,,11,2018-07-21 19:42:00.000,1.8611113,dgrrqaEJmv,2018-07-21 19:41:00.000,com.sec.android.app.shealth,2018-07-21 19:54:56.123,3aa44ae4-9a0f-4439-9c22-c272eba2c8d6,0.32,
2018-07-30 20:53:11.413,54.45,UTC-0300,,79,2018-07-30 20:53:00.000,1.1666666,dgrrqaEJmv,2018-07-30 20:52:00.000,com.sec.android.app.shealth,2018-07-30 20:53:11.413,3aa898e2-904f-4255-9912-6a1ca7ddb006,2.37,
2018-07-13 17:03:05.571,41.96,UTC-0300,,60,2018-07-13 17:01:00.000,1.25,avnWu77KPA,2018-07-13 17:00:00.000,com.sec.android.app.shealth,2018-07-13 17:03:05.571,3ab0df5d-017e-437f-ab65-b998e2a9f42e,1.8,
2018-08-15 23:34:56.548,67.99,UTC-0500,,112,2018-08-15 23:18:00.000,1.3611112,dgrrqaEJmv,2018-08-15 23:17:00.000,com.sec.android.app.shealth,2018-08-15 23:34:56.548,3ab6144e-39a6-44a5-b221-648cd6b06930,3.36,
2018-07-04 20:50:00.338,15.79,UTC-0600,,22,2018-07-04 20:51:00.000,1.4240232,avnWu77KPA,2018-07-04 20:50:00.000,com.sec.android.app.shealth,2018-07-04 20:51:06.250,3ab75359-361c-4bf7-af4c-45faa7f59e65,0.65999997,
2018-07-19 23:34:58.132,66.12,UTC-0300,,92,2018-07-19 23:28:00.000,1.4166666,dgrrqaEJmv,2018-07-19 23:27:00.000,com.sec.android.app.shealth,2018-07-19 23:34:58.132,3ababfb6-7d55-4d8d-ae4c-7a473e5ce621,2.76,
2018-08-04 20:14:56.525,49.21,UTC-0300,,70,2018-08-04 20:05:00.000,1.3055556,dgrrqaEJmv,2018-08-04 20:04:00.000,com.sec.android.app.shealth,2018-08-04 20:14:56.525,3abd7b6c-ccbf-4c12-8c3b-69f24e3adddd,2.1,
2018-09-12 03:50:19.457,7.7299995,UTC-0300,,11,2018-09-12 03:51:00.000,1.2631141,dgrrqaEJmv,2018-09-12 03:50:00.000,com.sec.android.app.shealth,2018-09-12 03:50:36.494,3ac84976-3743-4e17-b420-46a7bac488e4,0.33,
2018-08-10 18:59:00.179,79.33999,UTC-0400,,113,2018-08-10 19:00:00.000,1.3223332,dgrrqaEJmv,2018-08-10 18:59:00.000,com.sec.android.app.shealth,2018-08-10 18:59:59.528,3adb6b73-d1b5-455f-bef4-06e7c33e9bd2,3.3899996,
2018-07-16 22:07:47.638,77.7,UTC-0300,,111,2018-07-16 21:58:00.000,1.2949998,avnWu77KPA,2018-07-16 21:57:00.000,com.sec.android.app.shealth,2018-07-16 22:07:47.638,3ae2926a-1de0-41e0-89c7-ba21913b7bfd,3.33,
2018-08-15 21:54:59.875,56.95,UTC-0500,,87,2018-08-15 21:55:00.000,1.1111112,dgrrqaEJmv,2018-08-15 21:54:00.000,com.sec.android.app.shealth,2018-08-15 21:54:59.875,3ae861ff-9b3c-4203-a7be-f0d023d2e6f6,2.89,
2018-08-15 01:56:23.371,47.48,UTC-0500,,81,2018-08-15 01:49:00.000,1.1388888,dgrrqaEJmv,2018-08-15 01:48:00.000,com.sec.android.app.shealth,2018-08-15 01:56:23.371,3aecf6c1-32cb-4600-aca0-ad03eb69dec6,2.43,
2018-09-08 19:08:26.246,81.45,UTC-0300,,115,2018-09-08 19:00:00.000,1.3574998,dgrrqaEJmv,2018-09-08 18:59:00.000,com.sec.android.app.shealth,2018-09-08 19:08:26.246,3aed1073-eff8-446f-9388-fa7dbd742b7a,3.45,
2018-08-27 00:34:52.468,45.59,UTC-0300,,65,2018-08-27 00:35:00.000,1.25,dgrrqaEJmv,2018-08-27 00:34:00.000,com.sec.android.app.shealth,2018-08-27 00:34:52.468,3af0633b-80c9-4a78-9b63-86ef03df8d5c,1.94,
2018-07-07 21:34:57.417,87.97,UTC-0600,,123,2018-07-07 21:30:00.000,1.4661667,avnWu77KPA,2018-07-07 21:29:00.000,com.sec.android.app.shealth,2018-07-07 21:34:57.417,3af1d868-4af7-471a-9a62-a9a5a4f7fe1a,3.69,
