index	time	mood	social	alone	morale	stress	fatigue	compulsions	email_activity	just_woke_up_activity	getting_ready_activity	errands_activity	resting_activity	with_parents_activity	reading_activity	with_friends_activity	therapy_activity	commuting_activity	meditation_activity	schoolwork_activity	washing_up_activity	with_k_activity	eating_activity	trying_to_leave_apt_activity	work_activity	tv_activity	working_out_activity	feedly_activity	leisure_activity	cooking_activity	ash_stuff_activity	chatting_activity	in_class_activity	workshop_activity	shopping_activity	studying_activity	working_activity	friend_home_location	library_location	la_location	therapy_location	parents_home_location	airport_location	vacation_location	home_location	cafe_location	mountain_view_location	k_home_location	school_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	phone_unlocks	phone_use_secs	walking_distance	walking_duration	avg_walking_speed
getting_ready_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
errands_activity	-0.04948481213750497	0.015872553126866584	0.04997301355353289	0.10962092589546328	0.012518337468180362	0.07443883930933176	-0.03634828905017666	-0.12943767882231655	-0.0617110789804836	0.0	0.0	1.0	0.25747462776018076	0.0	-0.023029957148838372	-0.001564945226917082	-0.02302995714883836	0.0	0.0786304280975182	-0.2421193829644537	-0.03263762887100862	-0.037452030796637996	-0.026318046136564993	0.0	-0.22878492886409113	-0.08219225669003681	0.04039230917920406	0.008093783730755928	-0.057880411231168535	0.0	-0.049595493661831844	0.0571413390982225	-0.02302995714883835	0.0	-0.02302995714883841	-0.07027605032002307	0.027449811407246432	0.09442747685881918	0.0	-0.10137989700784027	0.0	-0.03924530693230679	-0.023029957148838362	-0.10346467376577571	0.03934052830461624	-0.057011146768896695	-0.043296817944705294	0.01702365036210819	-0.07803163050249688	0.021744192838118456	0.03623291645066635	0.002865761603172022	-0.010238944223604766	0.08972453074058723	0.004461533917626667	-0.0029252001307379805	-0.06797468572252102	0.10089811041007304	-0.047639447753442955	-0.03657264960597862	-0.11030495270579117	-0.023264571155010957	0.03291066036579029	0.03881127404059421	0.04531108686783765	-0.21736053436611744	-0.17826938517543792	-0.004773163657466441	0.04100199768257532	-0.030798117315698387	-0.0474520314876675	0.09579990332247905	0.14039371983515958	-0.016025195134795795	-0.016478773666536422	0.005177121918865827
resting_activity	-0.06529671938559381	0.041810900088961725	0.026410765234066436	-0.043040181575262945	0.02538233995339364	-0.044126630971277184	0.037345233395522724	-0.11730025530152781	-0.015889037089178944	0.0	0.0	0.25747462776018076	1.0	0.0	-0.005929629644230028	-0.032637628871008594	-0.005929629644230028	0.0	-0.010313663878035128	-0.07615446736568687	-0.008403361344537758	0.16568337391590202	-0.02984424320008835	0.0	-0.07948493951307382	-0.04643098272115432	-0.01337142184751533	-0.03125915929871667	-0.07100716024967245	0.0	-0.040379486716000265	-0.030556616567607088	-0.0059296296442300205	0.0	-0.005929629644230022	-0.01809429989660375	-0.014678923792502617	-0.03125915929871663	0.0	-0.0261027512444592	0.0	-0.03195260764503694	-0.005929629644230027	-0.044036771377507354	-0.006894657297232822	-0.01467892379250261	-0.032637628871008975	0.16568337391590204	-0.020091165017150105	0.12039913072924456	0.055999909268261684	-0.0337980694510081	0.13393440854414726	0.08739737741493551	-0.03179663237515488	-0.028579983817918136	0.045971281466582366	-0.059541090909023445	0.02948010908875247	-0.010893627483351542	-0.08453239627818072	-0.24043325740094562	-0.030034671790004814	-0.014674431071975087	0.01074783670307526	-0.06318875091632223	-0.18257194422913725	-0.04055596168617258	0.011499035359299775	0.0024329865042328758	-0.026805985658678633	0.17553659455147083	0.2860716986419713	-0.03500295058201105	-0.034888945208705904	-0.0377859758021324
with_parents_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reading_activity	0.09267942664369833	-0.05035449715570752	-0.02437031170892217	0.04108918618643737	-0.1356075957602383	-0.04812065577582143	0.12217636480768805	0.05055086733603035	-0.011211716535729692	0.0	0.0	-0.023029957148838372	-0.005929629644230028	0.0	1.0	-0.02302995714883841	-0.004184100418410046	0.0	-0.007277588641546751	-0.0537365666806227	-0.005929629644230008	-0.016701497773972344	-0.021058871793473835	0.0	-0.056086634179179876	-0.03276290525493643	-0.009435221945331267	-0.022057273278134042	0.0835074888698617	0.0	-0.02849281277254837	-0.02156154091177168	-0.004184100418410063	0.0	-0.00418410041841006	-0.012767807149960148	-0.010357829218184579	-0.022057273278134067	0.0	-0.018418778061437557	0.0	-0.022546588410792958	-0.00418410041841005	-0.031073487654553766	0.060002270399131745	-0.010357829218184568	-0.023029957148838397	-0.01670149777397234	-0.01417684695306448	-0.05088462924330648	-0.0357454341084384	0.02519143958590279	-0.018849787966422664	0.07716900849576551	-0.02243652821628999	-0.02016677759412259	-0.017618895989788014	0.02605962154313629	-0.03627335217359553	-0.0061621202353668286	0.005079702116807196	-0.013889119899527205	0.03907672933200138	-0.0005689270705529999	0.26135466194645296	0.03631555345904887	-0.0013656625177949535	-0.028617338087085848	0.009908823205297502	-0.006867113436167087	-0.018914998497336077	-0.059417070655324845	-0.04558017048915333	-0.024698989475386617	-0.024618544328089534	-0.026662764228045362
with_friends_activity	0.33637002813053773	0.3848754976147026	0.11134338107541504	-0.4730816702265994	0.10640586847953268	-0.07790111090511444	-0.053092222585766555	-0.07508064834575304	-0.0617110789804836	0.0	0.0	-0.001564945226917082	-0.032637628871008594	0.0	-0.02302995714883841	1.0	-0.02302995714883841	0.0	-0.040057010540245006	0.10663983903420522	-0.03263762887100848	-0.0919277119553842	-0.026318046136564983	0.0	0.09091453505079564	-0.016765584697967788	-0.05193296894469124	-0.035073062833275666	-0.05788041123116786	0.0	-0.04959549366183159	0.013186462868820475	0.1816807730630589	0.0	-0.023029957148838372	-0.07027605032002317	-0.057011146768896605	0.4829290959351027	0.0	-0.001251603666763499	0.0	-0.12410002462378075	-0.023029957148838407	-0.1034646737657753	-0.304475853517239	0.027449811407246363	-0.1267605633802818	-0.09192771195538414	0.4894711367883885	0.07463197535829999	-0.05218852036527499	0.08722130943467758	-0.10375224438240527	-0.03045570274210324	0.0861461655905268	0.1561089992697271	0.05985129118185419	-0.03600251389079741	0.05338848582778671	-0.03256471654972423	-0.00437812029175529	0.04039318495283192	0.11454734614615043	0.13419171515706751	-0.04388396602160641	0.08611834455814746	0.05187537028270144	0.122511200541643	0.23748228997966722	0.1861886183176309	0.12252539473681273	-0.011732925139376144	-0.08228603471613427	-0.04359075669009832	-0.04311590704747487	-0.07265231023242523
therapy_activity	0.05902874396686025	0.05612197260085452	-0.024370311708922145	0.04108918618643741	0.09466945364394018	0.019814387672397127	-0.04209437779088423	0.05055086733603035	-0.011211716535729685	0.0	0.0	-0.02302995714883836	-0.005929629644230028	0.0	-0.004184100418410046	-0.02302995714883841	1.0	0.0	-0.0072775886415467755	-0.0537365666806228	-0.005929629644230008	-0.016701497773972385	-0.021058871793473783	0.0	-0.056086634179179876	-0.0327629052549365	-0.009435221945331291	-0.022057273278134094	-0.050104493321917035	0.0	-0.02849281277254847	-0.02156154091177176	-0.004184100418410062	0.0	-0.004184100418410059	-0.01276780714996023	-0.010357829218184615	-0.022057273278134105	0.0	-0.01841877806143767	0.0	0.18557576615037297	-0.004184100418410049	-0.031073487654553703	-0.06973236830169385	-0.010357829218184603	-0.023029957148838473	-0.016701497773972382	-0.014176846953064492	0.11125905328729864	-0.0357454341084384	0.03699788513809503	-0.018849787966422636	0.06177361654729484	0.21704709782797957	-0.020166777594122644	-0.028157301067792087	0.016594514144962783	-0.02188852512964529	-0.007693964880503267	0.0037941522960457815	-0.03761762111494415	0.1487976175588107	0.1577864901067438	-0.03616961839437523	0.06616752691635662	-0.037783329658993815	0.09625831902019782	0.02247246319390114	-0.006867113436167099	0.25901967330025577	0.01210692662255837	-0.03750380073895733	-0.02469898947538668	-0.024618544328089645	-0.02666276422804545
commuting_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meditation_activity	0.10171537061720702	-0.08758377665573083	0.23188919668117366	0.07146821652871489	-0.01335103105858355	0.11323895596616178	0.02202450274262497	0.010628336821730625	-0.01950102835812769	0.0	0.0	0.0786304280975182	-0.010313663878035128	0.0	-0.007277588641546751	-0.040057010540245006	-0.0072775886415467755	0.0	1.0	-0.017167290231533502	-0.010313663878035152	-0.029049644688706296	-0.03662861567414574	0.0	0.053986157092080385	-0.056985952368228045	0.5087439050191724	-0.03836517899191347	-0.08714893406611926	0.0	0.05210027058722359	-0.037502930030867576	-0.007277588641546778	0.0	-0.0072775886415468016	-0.022207604741790208	0.4624061710055604	-0.03836517899191334	0.0	-0.03203658531265023	0.0	0.32278003700386787	-0.007277588641546777	-0.054047474533117715	-0.12128855446863347	-0.018015824844372568	-0.04005701054024506	-0.029049644688706307	-0.024658409225697807	0.05291807865964199	0.01816184045849136	0.07609221666495809	-0.03278625966920042	0.025043861776157417	-0.039024833673724925	-0.03507695726178508	0.1201945551160076	-0.04208081960097075	0.03967914586380079	-0.010495854523398204	-0.053751683829153005	-0.04917694167497407	0.061487138919449284	0.08241044417187941	-0.02739689884816277	0.10130690103747816	-0.05516105595701973	-0.04977538629271722	0.04741209423732799	0.012939626257609756	-0.032899683194361797	0.12472878388204882	0.07547795464149973	-0.04296003137803766	-0.04282010961907106	-0.04637571059348453
schoolwork_activity	0.26900871433062196	0.12773626087811596	0.002630158608080586	-0.29639791875958793	0.4060635716240979	0.014096391497115942	-0.13517736341857542	0.020238287239933848	0.00713665539230078	0.0	0.0	-0.2421193829644537	-0.07615446736568687	0.0	-0.0537365666806227	0.10663983903420522	-0.0537365666806228	0.0	-0.017167290231533502	1.0	-0.0761544673656869	0.17072289363142792	0.07511442347183685	0.0	0.9580993309199222	-0.3787152808255206	-0.06182496302939429	-0.14453185233492719	-0.43337349921824125	0.0	-0.22806267548741818	-0.10737548336039587	0.0778631884555964	0.0	-0.05373656668062308	-0.030118307280009988	-0.07872967887133331	0.02196884155490909	0.0	0.24620832130475456	0.0	0.14682896686256847	-0.05373656668062283	0.2741964677932629	-0.38551828637524704	0.1927519724091266	0.1334674714956411	0.20574297437633615	0.10167757913961673	-0.022994594746442887	0.20104022409130473	-0.0707874214086264	-0.051760221013334745	-0.16974841511838584	0.06368738024354781	0.00828903649117191	0.05580398008839324	-0.08823860740665558	0.207078378447188	-0.040220958886419585	0.1865130954620404	-0.0023234501837355523	-0.08044224890298107	-0.08801892454819366	0.010244688931873174	0.18668548572978308	0.3594951229123466	0.09069010949186555	0.04305356764071848	0.03442289573353625	0.06060504661218084	-0.07649997375895573	-0.10997223725949408	-0.20782278117518213	-0.20922480362414916	-0.22014418765436083
washing_up_activity	-0.13001344589093453	-0.10908558143511127	-0.004063194651394811	0.05823083389594406	-0.1921805739328373	-0.04412663097127711	0.15374596086208742	-0.11730025530152727	-0.015889037089178874	0.0	0.0	-0.03263762887100862	-0.008403361344537758	0.0	-0.005929629644230008	-0.03263762887100848	-0.005929629644230008	0.0	-0.010313663878035152	-0.0761544673656869	1.0	-0.0236690534165576	-0.02984424320008823	0.0	-0.07948493951307363	-0.0464309827211543	-0.01337142184751533	-0.0312591592987166	-0.07100716024967228	0.0	-0.040379486716000196	-0.030556616567607248	-0.005929629644230001	0.0	-0.005929629644230011	-0.018094299896603886	-0.01467892379250268	-0.03125915929871664	0.0	-0.026102751244459252	0.0	-0.031952607645036935	-0.0059296296442300075	-0.04403677137750716	0.08503410666587125	-0.014678923792502662	-0.032637628871008954	-0.0236690534165576	-0.02009116501715008	0.09775898090790586	0.027392122672433548	0.0626416911905898	0.2783873114709503	0.060470274366703804	0.10256040038829443	-0.028579983817918358	0.20278702332213236	-0.11669552552748133	0.06367583001333935	-0.00943848492963165	-0.039849792736287346	0.022032679389544393	-0.048823747268017005	-0.014098444791259322	-0.032656888443959295	0.016481506490713463	-0.14386411153038012	-0.04055596168617244	-0.04954653484306589	-0.01581441227751353	0.03884132615849385	0.09317957575438972	0.023250233162390346	0.056449619729748976	0.047016135084045015	0.10574779973972558
with_k_activity	0.040219741739311476	0.2806887389650678	0.04005562602384849	-0.40646942234852923	0.2042638264659951	-0.13784650755492955	0.006830339777077791	0.02439120325595041	0.057540005543020786	0.0	0.0	-0.037452030796637996	0.16568337391590202	0.0	-0.016701497773972344	-0.0919277119553842	-0.016701497773972385	0.0	-0.029049644688706296	0.17072289363142792	-0.0236690534165576	1.0	0.09136936238160516	0.0	0.15867128345580653	-0.13077831181502103	-0.03766217885773572	-0.08804509063256218	-0.1288888888888889	0.0	-0.06707363979678975	-0.08606629658238643	-0.01670149777397241	0.0	-0.016701497773972444	0.22084711628963907	-0.041344911529735885	-0.08804509063256236	0.0	0.0571833594961851	0.0	-0.08999826928069343	-0.016701497773972392	0.00826898230594723	-0.17477650269891412	0.06890818588289373	-0.0374520307966379	0.6444444444444445	-0.056589124101024235	-0.07045143643417602	0.1318515801918072	-0.03366675824669996	-0.0752419063308932	-0.06863911809078416	-0.08955894662834822	-0.08049887847204742	0.15594985094301836	-0.12820161379471814	0.3216021566766105	0.25833242959256886	0.055759151112914886	-0.04745040130011015	-0.03101153238909299	0.02440255973204884	-0.034929857773229524	0.1345773107134008	0.02362211657315039	-0.014538443257885997	-0.06647827465306717	-0.020558376048370988	-0.07550220446620991	-0.01828980106105609	0.04646652792672236	-0.09858991814046643	-0.09826880862727268	-0.10642863527923346
eating_activity	-0.10174954698903561	0.03781420980246497	0.027919480616053698	0.05043065159201016	0.08174593544839132	-0.004335965533415299	-0.0980310817773902	-0.00814455175513593	0.02768893972093894	0.0	0.0	-0.026318046136564993	-0.02984424320008835	0.0	-0.021058871793473835	-0.026318046136564983	-0.021058871793473783	0.0	-0.03662861567414574	0.07511442347183685	-0.02984424320008823	0.09136936238160516	1.0	0.0	0.11808669658889816	-0.024434753522059018	0.1507232139442368	0.02799529079590844	0.04020251944790633	0.0	-0.06666715740659557	0.08021099094104335	-0.021058871793473752	0.0	-0.021058871793473707	0.0847503728366415	0.12919591058349844	-0.11101580832860393	0.0	0.12226048604650606	0.0	-0.022392091582978727	-0.021058871793473776	0.09746358166825322	0.04648816682280285	-0.05213168321790243	0.018478628138439264	0.09136936238160512	-0.0036663631870348335	-0.015985810174745367	0.00044737977613975877	-0.1034166778441774	-0.09487230908045613	-0.05779375842734122	-0.06539085457684128	-0.10150081053826916	-0.01934970576023403	0.03791458422555934	0.028642195043796094	-0.013621154899208272	0.012415015623940413	-0.00719878165011891	-0.008407904403699172	-0.01779456321550175	0.009446895745147477	0.03718179985027554	0.060865123968873766	-0.034727342451491006	-0.13707995709650772	-0.11157729924177016	-0.0749271159770022	0.017893291594985553	0.013027358436317976	-0.07574719757437391	-0.07605691600066403	-0.09390377292781692
trying_to_leave_apt_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
work_activity	0.2512425496570515	0.14258422747006003	0.014738704393607655	-0.2676055288174078	0.4149026832755773	0.03131277778901065	-0.14381595932734775	0.01829059337466141	-0.0002084462677982233	0.0	0.0	-0.22878492886409113	-0.07948493951307382	0.0	-0.056086634179179876	0.09091453505079564	-0.056086634179179876	0.0	0.053986157092080385	0.9580993309199222	-0.07948493951307363	0.15867128345580653	0.11808669658889816	0.0	1.0	-0.39740871982338094	0.1682258542238168	-0.15788270841695312	-0.44558374121151656	0.0	-0.24502206201007035	-0.12066138469801377	0.07460066876259892	0.0	-0.056086634179179945	-0.03821766989232085	0.18467553579867968	0.007463546216074237	0.0	0.23251587179179828	0.0	0.1582251649282494	-0.05608663417917989	0.29521125795555164	-0.39445304741367604	0.18467553579867932	0.17083940102951622	0.19344855106255898	0.09174752271593957	-0.008284188361664347	0.1994736164569336	-0.040809462472232716	-0.06366715777558145	-0.16053787401667613	0.07691547796697533	-0.004891237620424466	0.0633245998075437	-0.08965363808751808	0.20867088494183222	-0.04274277525568939	0.17186217381899185	0.011736990320428626	-0.07954843050034688	-0.10149763187083133	0.002581375648896563	0.18843451077142392	0.36322313774415355	0.10394293583831384	0.020005238673597187	0.01854438252116853	0.04787658735170125	-0.05063829192762836	-0.03071313867410246	-0.22245380840740184	-0.22379376310481347	-0.23596763937376827
tv_activity	-0.05507770289161882	-0.19010976720094364	-0.17021005156788144	0.11619256518625785	-0.4056056963721163	-0.029402225173869794	0.16040402908539023	0.11886446035570501	-0.08779148917867054	0.0	0.0	-0.08219225669003681	-0.04643098272115432	0.0	-0.03276290525493643	-0.016765584697967788	-0.0327629052549365	0.0	-0.056985952368228045	-0.3787152808255206	-0.0464309827211543	-0.13077831181502103	-0.024434753522059018	0.0	-0.39740871982338094	1.0	-0.0738809425543499	-0.10503941994872572	0.653891559075104	0.0	-0.11102875272800251	0.003445593358535473	-0.03276290525493655	0.0	-0.03276290525493668	-0.09997619897621944	-0.08110526598000398	0.06415159204922201	0.0	-0.10498024081233477	0.0	-0.07677175707730827	-0.03276290525493652	-0.13738238931306906	0.20032247645333984	-0.08110526598000407	-0.08219225669003677	-0.13077831181502095	-0.11100945175533922	-0.014631624475028976	-0.09820139179467116	0.06063029183911069	-0.0767731953572058	-0.04146663340473143	-0.08170170565398566	0.07475012773795536	-0.17943197250530687	0.2509719874523479	-0.23724209955360379	-0.03980892575057824	-0.04037323136331187	-0.022494255884036266	0.06919257210949227	0.1341494806156316	-0.013331299998114396	-0.16950275799218278	-0.18237306454530902	-0.08439501873192756	-0.14727346257340224	-0.11687134876026549	-0.13330585502992381	-0.030925756211289148	-0.06929196388947638	0.2182363892977894	0.22259001235410183	0.16687933562119805
working_out_activity	-0.003026165819441406	-0.041518391531126374	0.08081690097689713	0.09265685630207594	-0.011539531149791534	0.07532075152240078	0.016206465135635097	-0.006263358133506651	-0.025282623102757196	0.0	0.0	0.04039230917920406	-0.01337142184751533	0.0	-0.009435221945331267	-0.05193296894469124	-0.009435221945331291	0.0	0.5087439050191724	-0.06182496302939429	-0.01337142184751533	-0.03766217885773572	0.1507232139442368	0.0	0.1682258542238168	-0.0738809425543499	1.0	-0.04973954926423658	-0.052727050400829784	0.0	-0.06425180695302736	-0.0486216638326316	-0.009435221945331309	0.0	-0.009435221945331336	-0.02879163551739951	0.910926579940755	-0.04973954926423659	0.0	-0.041534676894179036	0.0	0.13688490231780523	-0.009435221945331295	0.004671418358670513	-0.040226168306964225	-0.023357091793352627	0.04039230917920408	-0.03766217885773574	-0.031969045699430335	0.05042570522218489	-0.018114801020487164	0.10324614703432279	-0.04250661200746589	0.02784000328562161	0.04737161674331548	-0.045476447382920726	0.03869124054310231	-0.004178788481431729	0.010285127299841918	-0.00884255597681512	-0.0428932975799576	0.04247572019904542	0.00039837359056662456	-0.04814527223766555	-0.04209710562978025	0.03650938346735985	-0.027716342588260733	-0.008213241754373081	-0.044840924736611484	-0.027099563251541767	-0.042653662931395483	0.16036385922120883	0.28331791496993897	-0.05569666695863579	-0.05551526169985373	-0.060125014462067396
feedly_activity	-0.040664840092770896	-0.08583377057839998	-0.037786084538718956	0.0659245947132347	-0.2131154613027062	-0.08177355887186898	0.08407262828441847	-0.12709447559555578	0.10301100506167907	0.0	0.0	0.008093783730755928	-0.03125915929871667	0.0	-0.022057273278134042	-0.035073062833275666	-0.022057273278134094	0.0	-0.03836517899191347	-0.14453185233492719	-0.0312591592987166	-0.08804509063256218	0.02799529079590844	0.0	-0.15788270841695312	-0.10503941994872572	-0.04973954926423658	1.0	0.2711788791482927	0.0	-0.15020522811104708	-0.02273314464901568	-0.02205727327813414	0.0	-0.022057273278134205	0.14807737943049729	-0.054603247242463473	0.1516279069767447	0.0	-0.04531242662564437	0.0	-0.1188585866338864	0.18969255019195325	-0.12886366349221373	0.07010185931592129	-0.05460324724246349	-0.12140675596133893	-0.03169623262772257	-0.009511844160557312	0.03600708361394685	-0.03214028950301037	-0.1151672336944623	-0.09937020693405364	0.1390783908486701	-0.07608476463020458	0.01726375515954521	-0.09163133638060172	0.12450932133133052	-0.0883833897447121	-0.029254830790443928	-0.11745543964806168	0.0528228130213374	-0.021941170267551574	-0.03962253331059086	0.10271844328044533	-0.2594155923886793	-0.20686124101834363	-0.01920057831445429	0.1260371466345629	0.03258115348386834	0.017500820370182867	0.014807154912469025	0.02304875131566846	0.06512242665395217	0.06446172166375337	0.049189004821848716
leisure_activity	-0.024129678083629806	-0.14964163055235494	-0.09727794891506157	0.11171966579170158	-0.4187408442552858	-0.08813137368265987	0.12977645576448088	0.055434552854432495	0.01918000184767373	0.0	0.0	-0.057880411231168535	-0.07100716024967245	0.0	0.0835074888698617	-0.05788041123116786	-0.050104493321917035	0.0	-0.08714893406611926	-0.43337349921824125	-0.07100716024967228	-0.1288888888888889	0.04020251944790633	0.0	-0.44558374121151656	0.653891559075104	-0.052727050400829784	0.2711788791482927	1.0	0.0	-0.22455088105881968	-0.05737753105492425	-0.050104493321917055	0.0	0.08350748886986273	-0.016988239714587638	-0.06890818588289359	0.10213230513377254	0.0	-0.15521197577535972	0.0	-0.10384415686233896	0.0835074888698621	-0.15159800894236589	0.148883687484259	-0.06890818588289355	-0.05788041123116816	-0.1288888888888889	-0.08745591906521896	0.029196162526260453	-0.14461776792774414	-0.029293778397527864	-0.16675365053084973	0.07163028231802071	-0.08514379516985598	0.0008107903707715542	-0.15454766065637138	0.21422497219616873	-0.2435304181308474	-0.05990198484105222	-0.146703713765015	-0.018870806293046462	0.0962022750188849	0.09671129222935947	0.06054508680693084	-0.21058129949436455	-0.1617206442315679	-0.11007678466685172	-0.04110488738090421	-0.06395939215048803	-0.15254527024805667	0.009367946884931139	-0.013650822867827402	0.16950112598390188	0.17388651062672084	0.13871080012520437
cooking_activity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
